,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,79848000.0,58577000.0,34425000.0,64440000.0
Capital Surplus,3631277000.0,3657643000.0,3721059000.0,3742205000.0
Total Liab,2289544000.0,2342593000.0,2416465000.0,2556008000.0
Total Stockholder Equity,3168116000.0,3206039000.0,3369759000.0,3440495000.0
Minority Interest,561657000.0,530915000.0,491100000.0,499274000.0
Deferred Long Term Liab,132643000.0,123797000.0,126711000.0,130703000.0
Other Current Liab,34394000.0,78297000.0,49236000.0,52558000.0
Total Assets,6019317000.0,6079547000.0,6277324000.0,6495777000.0
Common Stock,1314000.0,1319000.0,1325000.0,1338000.0
Other Current Assets,129413000.0,154172000.0,160473000.0,106971000.0
Retained Earnings,-433675000.0,-412944000.0,-307975000.0,-255162000.0
Other Liab,100870000.0,100262000.0,98107000.0,98437000.0
Treasury Stock,-30800000.0,-39979000.0,-44650000.0,-47886000.0
Other Assets,148547000.0,139900000.0,170418000.0,147215000.0
Cash,208708000.0,225600000.0,455111000.0,710677000.0
Total Current Liabilities,148449000.0,203211000.0,178574000.0,195889000.0
Other Stockholder Equity,-30800000.0,-39979000.0,-44650000.0,-47886000.0
Property Plant Equipment,4774715000.0,4813479000.0,4762017000.0,4767984000.0
Total Current Assets,560731000.0,606222000.0,847438000.0,1051701000.0
Long Term Investments,455476000.0,461369000.0,463026000.0,464437000.0
Net Tangible Assets,3088268000.0,3147462000.0,3335334000.0,3376055000.0
Net Receivables,222610000.0,226450000.0,231854000.0,234053000.0
Long Term Debt,1990034000.0,1991717000.0,2088531000.0,2210161000.0
Accounts Payable,95813000.0,103102000.0,111440000.0,125433000.0
