Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,34500000.0,38600000.0,56300000.0,65600000.0
Capital Surplus,4472170000.0,4458456000.0,4458240000.0,4326910000.0
Total Liab,4350056000.0,4116699000.0,3307599000.0,3266243000.0
Total Stockholder Equity,3114128000.0,3294676000.0,3481051000.0,3484985000.0
Minority Interest,66976000.0,148379000.0,250196000.0,146142000.0
Deferred Long Term Liab,21300000.0,3500000.0,3500000.0,4600000.0
Total Assets,7531160000.0,7559754000.0,7038846000.0,6897370000.0
Common Stock,1375000.0,1373000.0,1370000.0,1364000.0
Other Current Assets,19955000.0,26698000.0,35279000.0,31990000.0
Other Liab,175141000.0,153932000.0,191233000.0,187792000.0
Treasury Stock,-1359417000.0,-1165153000.0,-978559000.0,-843289000.0
Other Assets,144400000.0,188533000.0,151718000.0,197273000.0
Cash,54017000.0,54650000.0,71238000.0,41182000.0
Total Current Liabilities,101819000.0,88411000.0,88767000.0,53741000.0
Other Stockholder Equity,-1355466000.0,-1161667000.0,-975467000.0,-840345000.0
Property Plant Equipment,7248598000.0,7230760000.0,6661034000.0,6494168000.0
Total Current Assets,103662000.0,101861000.0,169794000.0,140329000.0
Net Tangible Assets,3079628000.0,3256076000.0,3424751000.0,3419385000.0
Net Receivables,29690000.0,19770000.0,63176000.0,67070000.0
Long Term Debt,3603214000.0,3401286000.0,3027599000.0,3024710000.0
Accounts Payable,85070000.0,88411000.0,88767000.0,53741000.0
Change To Liabilities,-5308000.0,-1532000.0,31299000.0,-26718000.0
Total Cashflows From Investing Activities,-207432000.0,-416140000.0,-335812000.0,-977772000.0
Net Borrowings,204797000.0,403071000.0,42531000.0,807339000.0
Total Cash From Financing Activities,-151061000.0,20592000.0,936000.0,676910000.0
Change To Operating Activities,43850000.0,15599000.0,-1629000.0,12400000.0
Net Income,72803000.0,84969000.0,117095000.0,69038000.0
Change In Cash,-7376000.0,-25169000.0,41745000.0,17815000.0
Repurchase Of Stock,-4175000.0,-3975000.0,-2756000.0,-4920000.0
Total Cash From Operating Activities,351117000.0,370379000.0,376621000.0,318677000.0
Depreciation,267703000.0,275046000.0,263203000.0,234955000.0
Other Cashflows From Investing Activities,44452000.0,1963000.0,-1669000.0,-5608000.0
Dividends Paid,-260771000.0,-258620000.0,-250521000.0,-236545000.0
Change To Account Receivables,2340000.0,-5407000.0,148000.0,-414000.0
Other Cashflows From Financing Activities,-90912000.0,-119884000.0,211682000.0,-79876000.0
Change To Netincome,-35530000.0,-3308000.0,-39311000.0,24797000.0
Issuance Of Stock,,,,190912000.0
Capital Expenditures,,,,-4862000.0
