Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Intangible Assets,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Repurchase Of Stock
2017-10-13,45.18000030517578,45.20000076293945,44.790000915527344,45.0,37.6748161315918,1338400,ACC,0.9586218502268126,0.8652073306942013,0.8577294750313049,1.0098252549340063,-0.0512034047071939,-0.2430421676930737,-0.2191611288123121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,44.84999847412109,44.93999862670898,43.97999954223633,44.11000061035156,36.9296989440918,1107500,ACC,0.958262244033328,0.8915984972056831,0.8914888999461723,1.0047827275420922,-0.0465204835087641,-0.2234632679360245,-0.1941050974140341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,44.0,44.52000045776367,43.459999084472656,44.400001525878906,37.17250061035156,1468500,ACC,0.9638378301384528,0.9051199706748844,0.9066159867035392,1.016827126331923,-0.0529892961934702,-0.2158757994944319,-0.1803222996112611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,44.27000045776367,44.47999954223633,43.470001220703125,43.869998931884766,36.72876739501953,1252700,ACC,0.9648865741207154,0.9144424943909708,0.9112781523823807,1.016900814218988,-0.0520142400982724,-0.2021412297063356,-0.1647171920422745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,43.83000183105469,44.08000183105469,43.630001068115234,43.77000045776367,36.645050048828125,960200,ACC,0.9675526842856964,0.909836481968046,0.9198990660276404,1.0195478153138224,-0.051995131028126,-0.2067144203711555,-0.1579344752901837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,43.72999954223633,43.75,43.43000030517578,43.619998931884766,36.51946258544922,652900,ACC,0.9847795308605404,0.9106488026458428,0.9251715019954336,1.0187296628598663,-0.0339501319993259,-0.2062767231317017,-0.1403025072290304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,43.70000076293945,43.7400016784668,43.34000015258789,43.459999084472656,36.385501861572266,632400,ACC,0.9886377372934904,0.8984233046743105,0.9259904420532046,1.0231439317955078,-0.0345061945020174,-0.2158148482903715,-0.1424667098123839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,42.369998931884766,42.72999954223633,41.54999923706055,42.220001220703125,35.34735870361328,1771300,ACC,1.0193491370369707,0.9140395450166834,0.9560918738394522,1.023176662025299,-0.0038275249883286,-0.1867533388297111,-0.123288946458401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,41.77000045776367,42.34999847412109,41.77000045776367,42.310001373291016,35.42270278930664,1030000,ACC,1.00619491012615,0.9185437971261432,0.963963768956398,1.028738706809164,-0.0225437966830139,-0.1896700244284224,-0.1298574933289065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,42.40999984741211,42.4900016784668,41.400001525878906,41.68000030517578,34.895263671875,1128900,ACC,1.0211607786274497,0.915995852019506,0.9770623587605208,1.0357335667629224,-0.0145727881354726,-0.1883726786679354,-0.1139596755603403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,41.54999923706055,42.11000061035156,41.5099983215332,42.08000183105469,35.23015213012695,727900,ACC,1.0198587539452928,0.9046168465529222,0.9663172240038382,1.0327543330408862,-0.0128955790955933,-0.1738021070431185,-0.1298115747312314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,42.0,42.18000030517578,41.400001525878906,41.43999862670898,34.694332122802734,770000,ACC,1.0334149504046823,0.8926875700048081,0.994561244194693,1.0448229351223306,-0.0114079847176482,-0.1534233635676706,-0.1158282482001739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,41.43999862670898,41.650001525878906,41.060001373291016,41.58000183105469,34.81153869628906,643700,ACC,1.0401425171900347,0.8835360625823778,0.9904666370650768,1.0378093145840102,0.0023332026060245,-0.1701203058321134,-0.1171133140633466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,41.709999084472656,42.2400016784668,41.31999969482422,42.20000076293945,35.33061218261719,936800,ACC,1.0236637777826725,0.8642575429931497,0.964398791238074,1.0388512590749122,-0.0151874812922396,-0.1903264753587,-0.1450438150209945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,42.290000915527344,42.43999862670898,41.709999084472656,41.72999954223633,34.93711853027344,813900,ACC,1.0380989099154931,0.8524356350498922,0.9460226044367692,1.0310647944789963,0.0070341154364967,-0.1656107070701072,-0.1584794068488129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,41.459999084472656,42.34000015258789,41.43000030517578,41.869998931884766,35.05432891845703,1098800,ACC,1.0360758326929134,0.8661866618088334,0.928536310018563,1.0262436118253355,0.0098322208675776,-0.159449743758919,-0.1792740086708032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,42.02999877929688,42.13999938964844,41.91999816894531,42.02000045776367,35.17990493774414,655300,ACC,1.0338204513217617,0.8730683163379328,0.9156249142693812,1.0311845275729687,0.0026359237487929,-0.1630426128645116,-0.1901033700667255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,42.04999923706055,42.45000076293945,42.0,42.18999862670898,35.322235107421875,511400,ACC,1.0366004169550187,0.8712464004582531,0.903112712635396,1.0414917955670933,-0.0048913786120745,-0.1746634095694129,-0.208713646459674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,42.27999877929688,42.810001373291016,42.15999984741211,42.59999847412109,35.665496826171875,894200,ACC,1.0301817338603063,0.8554225810674715,0.9031585231974002,1.0390384642435906,-0.0088567303832842,-0.2055821820302671,-0.2114947822039514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,42.459999084472656,42.77000045776367,42.310001373291016,42.369998931884766,35.47293472290039,591300,ACC,1.0386359117313153,0.8774363462288541,0.9146504410089796,1.0401272810196784,-0.0014913692883631,-0.1981385065052381,-0.1980285518173438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,41.61000061035156,42.11000061035156,41.4900016784668,41.79999923706055,35.36295318603516,583000,ACC,1.0301437317438935,0.8898453062322587,0.9375683508399938,1.0393664161720684,-0.0092226844281748,-0.1860479424081591,-0.1757696095149342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,41.91999816894531,42.90999984741211,41.810001373291016,42.720001220703125,36.14128494262695,920700,ACC,1.005617770579766,0.8422668206705333,0.917856254355899,1.0305050740272153,-0.0248873034474492,-0.2244003940957875,-0.1937763064747077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,42.77000045776367,43.0,42.61000061035156,42.68999862670898,36.11590194702149,588900,ACC,0.997423414061923,0.8502046513111552,0.9180218106721608,1.043144349882203,-0.04572093582028,-0.2147361311316671,-0.19563041016609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,42.709999084472656,42.88999938964844,41.81999969482422,41.83000183105469,35.388336181640625,605100,ACC,1.0160171998223533,0.8875142289831452,0.9515731650001508,1.0570826794517585,-0.0410654796294052,-0.1804354892904518,-0.1590549344304971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,41.93999862670898,42.43999862670898,41.709999084472656,42.34999847412109,35.82826232910156,1105200,ACC,0.9773317416518706,0.8995474312416181,0.9729905695854544,1.0412088647392546,-0.0638771230873839,-0.170931781096,-0.1392241411776937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,42.34000015258789,42.38999938964844,41.77999877929688,41.88999938964844,35.43909454345703,567100,ACC,0.9711150933472952,0.9031469473138528,0.9795226038428244,1.0392013474275237,-0.0680862540802285,-0.1721741003651126,-0.1204167680748513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,41.95000076293945,41.970001220703125,41.54999923706055,41.90999984741211,35.456016540527344,476200,ACC,0.9599141736551468,0.8749586587110642,1.001028771385308,1.0381241126825425,-0.0782099390273957,-0.1827509019177945,-0.1061391804038236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,42.060001373291016,42.5099983215332,42.060001373291016,42.5099983215332,35.963619232177734,726000,ACC,0.9482476380373596,0.8680821948467099,1.0023052411699336,1.03199537924298,-0.0837477412056205,-0.1745193449567368,-0.103264224049471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,42.43999862670898,42.66999816894531,42.29999923706055,42.52000045776367,35.97208023071289,884700,ACC,0.9595485195175116,0.8754911125450895,0.9965346269538324,1.0328322263084138,-0.0732837067909021,-0.1590125337732901,-0.1130894117421779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,42.61000061035156,42.75,42.380001068115234,42.59000015258789,36.03129959106445,287400,ACC,0.9567973325397184,0.8690643656920852,0.9970593058687154,1.032019884081241,-0.0752225515415222,-0.1736466563026234,-0.1199657656205208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,42.58000183105469,42.75,42.08000183105469,42.130001068115234,35.64214324951172,908500,ACC,0.9703297759460342,0.8946402552225781,1.0094024920762028,1.0369551897736955,-0.0666254138276615,-0.1623909815677902,-0.1076650034095967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,42.09999847412109,42.27999877929688,41.77000045776367,42.119998931884766,35.63367462158203,1138700,ACC,0.9741216128114364,0.8989357203617454,1.0293201460975807,1.020376345675996,-0.0462547328645596,-0.1544774593916389,-0.082079103933554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,42.02999877929688,42.709999084472656,41.91999816894531,42.470001220703125,35.929779052734375,522300,ACC,0.9651518413857596,0.8927184381495006,1.0174644773376074,1.026253639124301,-0.0611017977385413,-0.1613349165057092,-0.0948197861046098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,42.470001220703125,42.56999969482422,42.15999984741211,42.380001068115234,35.853641510009766,663300,ACC,0.9511562997768762,0.9032070738264188,1.0261441413318293,1.0246409570196735,-0.0734846572427972,-0.1462181086474294,-0.0846575606021058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,42.459999084472656,43.04999923706055,42.400001525878906,42.79999923706055,36.208961486816406,1753600,ACC,0.9250000158028444,0.8969436455813877,1.0239641709480083,1.029880242563007,-0.1048802267601625,-0.1712966301099538,-0.0851997597203824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,42.84000015258789,43.119998931884766,42.36000061035156,42.75,36.16666793823242,1959200,ACC,0.9272513349242554,0.8975193745303044,1.0234859124289688,1.036157586789428,-0.1089062518651725,-0.1730919234232543,-0.0939248100261411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,42.790000915527344,43.150001525878906,42.66999816894531,42.869998931884766,36.268184661865234,1026200,ACC,0.9416840643589626,0.8997264997575068,1.0196663955470044,1.0465343935592823,-0.1048503292003197,-0.1716831552676995,-0.1053588135078593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,42.91999816894531,43.220001220703125,42.540000915527344,42.93000030517578,36.31894302368164,674400,ACC,0.9249941680278104,0.899882709349946,1.0268220304758229,1.048372731047773,-0.1233785630199626,-0.1692566352363773,-0.101160324605223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,42.959999084472656,43.06999969482422,42.65999984741211,42.9900016784668,36.36970520019531,826200,ACC,0.9132355439947136,0.8896852351034708,1.0132500183551671,1.0387885930282448,-0.1255530490335311,-0.1673335778053033,-0.1013609844278395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,42.970001220703125,43.33000183105469,42.81999969482422,43.27999877929688,36.61504364013672,454800,ACC,0.9059611306617948,0.8820879157744186,1.010952642801196,1.0447156071702373,-0.1387544765084424,-0.174894121516866,-0.102873224903073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,43.29999923706055,43.56999969482422,43.0099983215332,43.43000030517578,36.741943359375,970600,ACC,0.8968455139705638,0.8704232802584805,1.0091104563274529,1.0484619827112251,-0.1516164687406613,-0.1742002395761704,-0.0953407351134663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,43.38999938964844,43.59999847412109,43.27000045776367,43.54999923706055,36.84346389770508,644300,ACC,0.8955223247006484,0.8573398011429142,1.0122037092890015,1.0415757419863072,-0.1460534172856588,-0.1914474057056788,-0.0952927626404334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,43.650001525878906,43.86000061035156,43.040000915527344,43.060001373291016,36.42892456054688,451300,ACC,0.9050163650422256,0.8609878252798223,1.028949830904337,1.0495576207370112,-0.1445412556947856,-0.1878879668755669,-0.0615443806337634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,43.119998931884766,43.209999084472656,42.83000183105469,42.959999084472656,36.34431838989258,398400,ACC,0.8978120576922775,0.8559281108418889,1.0239616182512732,1.0539026313731312,-0.1560905736808537,-0.1747983818929862,-0.0764905460603919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,42.869998931884766,43.0099983215332,42.52999877929688,42.58000183105469,36.02284622192383,2140500,ACC,0.9048848305543062,0.855489092490416,1.023006461916985,1.0520989179928428,-0.1472140874385366,-0.1452341051223552,-0.0508280996546144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,42.540000915527344,43.040000915527344,42.470001220703125,42.5,35.95515823364258,1066300,ACC,0.9157646829656242,0.8637643443072989,1.0338406877819566,1.049480051520865,-0.1337153685552409,-0.1521291440996859,-0.0375516881314439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,42.52999877929688,42.63999938964844,41.29999923706055,41.38999938964844,35.01609802246094,806400,ACC,0.9608601346949538,0.9040366543708316,1.060082621039169,1.0585213557872055,-0.0976612210922519,-0.1005703139215523,-0.0174920924279851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,41.380001068115234,41.5099983215332,40.66999816894531,40.68000030517578,34.41543960571289,1133700,ACC,0.9759092447284085,0.9591041744325772,1.0720447059295588,1.0561912314345747,-0.0802819867061662,-0.0430232058108801,-0.0084113500009073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,40.75,40.7599983215332,40.06999969482422,40.22999954223633,34.03473281860352,869000,ACC,0.9796170164069696,0.971090005481954,1.08785148085054,1.054691754118366,-0.0750747377113963,-0.0429063829264475,0.009461039173632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,40.369998931884766,40.540000915527344,40.150001525878906,40.310001373291016,34.1024169921875,804500,ACC,0.9751920189213472,0.9546073131400632,1.0945768693152735,1.0628648969920689,-0.0876728780707214,-0.036530587065212,0.006434054956349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,40.34999847412109,41.04999923706055,40.27999877929688,40.79999923706055,34.5169563293457,1209500,ACC,0.9470586720566356,0.9520686113686456,1.0826852178387525,1.054562443450246,-0.1075037713936104,-0.0493427526230463,-0.0142710197842526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,40.84999847412109,41.0,40.560001373291016,40.75,34.47465133666992,586800,ACC,0.9371779674135804,0.9619252294069826,1.0734676629351414,1.0427572783556516,-0.1055793109420711,-0.0500224930021869,-0.0308132101565341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,40.70000076293945,40.93999862670898,40.630001068115234,40.880001068115234,34.58463287353516,755900,ACC,0.9408023512505964,0.9603508830756678,1.0740586361096445,1.039387058829826,-0.0985847075792295,-0.055393082882364,-0.0278547624684104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,41.0099983215332,41.29999923706055,40.84999847412109,41.02999877929688,34.71153259277344,715900,ACC,0.9208442955704867,0.954621173657222,1.0711295884792658,1.0452598484191695,-0.1244155528486827,-0.0454235649834305,-0.0306514048255037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,41.130001068115234,41.31999969482422,40.63999938964844,40.9900016784668,34.67769241333008,1903700,ACC,0.9190285427205772,0.95802068719942,1.068181030650624,1.0173995405954512,-0.098370997874874,-0.035487931529233,-0.032414779305703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,41.119998931884766,41.119998931884766,40.290000915527344,40.310001373291016,34.1024169921875,621200,ACC,0.9081819345162456,0.9864776888465712,1.083915490197482,0.9765980219270426,-0.0684160874107969,-0.0174711034772843,-0.0115329706880322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,40.29999923706055,40.400001525878906,39.43999862670898,39.59000015258789,33.493289947509766,1220800,ACC,0.918310798382472,1.0021188909193726,1.1067298476719707,0.9849127815791188,-0.0666019831966469,0.0037619546003804,0.0171349878887732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,39.630001068115234,39.91999816894531,39.54999923706055,39.63999938964844,33.53559112548828,1021900,ACC,0.910517663551338,0.9773773727544756,1.0981058914449684,0.9789917900086822,-0.0684741264573441,-0.0222494463271796,0.0082165205565698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,39.59999847412109,40.41999816894531,39.54999923706055,40.369998931884766,34.15317153930664,823300,ACC,0.8720023201034642,0.965968241657116,1.0724194629114618,0.942840182406444,-0.0708378623029797,-0.0257562428172007,-0.0149305427415926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,40.36000061035156,40.36000061035156,39.70000076293945,39.709999084472656,33.594810485839844,623700,ACC,0.9038179322554998,0.9917032279367998,1.10003545037073,0.9530778204901076,-0.0492598882346079,-0.0095210191106153,0.0107376320198517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,39.52000045776367,39.720001220703125,38.869998931884766,39.2599983215332,33.214107513427734,600900,ACC,0.9247414027460356,1.012603597684084,1.095963547902756,0.966664672858564,-0.0419232701125283,-0.0006709803121243,0.0101785084431069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,39.27999877929688,39.619998931884766,39.13999938964844,39.209999084472656,33.17180633544922,528700,ACC,0.9277266930319156,1.0198285607173123,1.0900540376435033,0.9609362737659176,-0.033209580734002,0.0149547908691616,0.0149724314367822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,39.5099983215332,39.61000061035156,38.77000045776367,38.95000076293945,32.951847076416016,1375500,ACC,0.9258683217164272,1.005339813749019,1.0665934718039056,0.9729510699723092,-0.0470827482558821,0.0106145897446641,0.003328440158526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,39.18000030517578,39.470001220703125,38.97999954223633,39.0,32.994144439697266,601000,ACC,0.9433565489222896,0.9871914417224126,1.0712610170377272,0.9917823196316324,-0.0484257707093429,-0.0091215653465817,-0.010947273081064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,39.150001525878906,39.310001373291016,38.880001068115234,38.970001220703125,32.968772888183594,482900,ACC,0.954465548773362,0.985614920383599,1.076548793494895,0.9854883712686996,-0.0310228224953375,-0.002304876976657,0.0007204182065123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,38.86000061035156,38.86000061035156,38.41999816894531,38.56999969482422,32.630367279052734,800200,ACC,0.932891894940936,0.9926893780640424,1.0792243964855612,0.981540936006692,-0.0486490410657559,0.0128829748099169,0.0137064931568251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,38.650001525878906,38.66999816894531,38.290000915527344,38.52999877929688,32.596527099609375,724500,ACC,0.9419993647735329,0.9913571517512496,1.0811412870989576,0.9694690060853024,-0.0274696413117696,0.0196451190750817,0.0353259237502217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,38.5099983215332,39.04999923706055,38.43999862670898,38.91999816894531,32.92646408081055,567500,ACC,0.9538725999901524,0.9998770777879794,1.0845052554748753,0.962138874344328,-0.0082662743541754,0.0266404778262396,0.0350610348862425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,39.130001068115234,39.790000915527344,38.95000076293945,39.77000045776367,33.64557266235352,800200,ACC,0.957903783283078,1.0016528372780678,1.0533497505948135,0.9712482450100663,-0.0133444617269884,0.032721652439472,0.0110950454580394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,39.709999084472656,39.95000076293945,39.4900016784668,39.70000076293945,33.58634567260742,785400,ACC,0.9529679222766556,0.996539594312382,1.0534029404873144,0.9795485186833895,-0.0265805964067339,0.0336281455012936,-0.0001261676242805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,39.619998931884766,39.75,39.34000015258789,39.40999984741211,33.34100341796875,769900,ACC,0.9304623585149168,1.0110597720129095,1.0717999611905709,0.966216685842239,-0.0357543273273222,0.0467335210416637,0.0159071692233059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,39.54999923706055,39.619998931884766,38.970001220703125,39.310001373291016,33.256404876708984,531700,ACC,0.9387478181553108,1.0159476400862724,1.0760882669090168,0.9510576163473856,-0.0123097981920748,0.0631667882322499,0.0232470862107549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,39.02999877929688,39.04999923706055,38.31999969482422,38.63999938964844,32.68958282470703,764700,ACC,0.963402828069902,1.030683907280085,1.100043317029544,0.9505813448789944,0.0128214831909074,0.072460474807549,0.035813486015815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,38.310001373291016,38.630001068115234,38.02000045776367,38.18999862670898,32.30888366699219,1189200,ACC,0.969192214962253,1.046007121958822,1.1108619317604886,0.9691515138835962,4.070107865683514e-05,0.066439942585033,0.0373357405250296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
