,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Total Liab,13205107000.0,13003087000.0,12632212000.0,12184837000.0
1,Total Stockholder Equity,2367329000.0,2321293000.0,2337502000.0,2323231000.0
2,Minority Interest,34293000.0,34293000.0,34293000.0,34293000.0
3,Deferred Long Term Liab,707951000.0,719104000.0,736273000.0,652221000.0
4,Total Assets,15606729000.0,15358673000.0,15004007000.0,14542361000.0
5,Common Stock,1681820000.0,1678973000.0,1678368000.0,1678007000.0
6,Other Current Assets,121406000.0,92366000.0,76268000.0,64149000.0
7,Retained Earnings,714317000.0,687600000.0,660398000.0,645943000.0
8,Other Liab,10358263000.0,10197765000.0,5423187000.0,9457263000.0
9,Good Will,82190000.0,82190000.0,82190000.0,82190000.0
10,Treasury Stock,-28808000.0,-45280000.0,-1264000.0,-719000.0
11,Other Assets,1385942000.0,1367813000.0,1461566000.0,1249128000.0
12,Cash,247443000.0,277579000.0,341421000.0,193126000.0
13,Total Current Liabilities,420804000.0,400250000.0,4929464000.0,482464000.0
14,Short Long Term Debt,47000.0,-18000.0,,
15,Other Stockholder Equity,-28808000.0,-45280000.0,-1264000.0,-719000.0
16,Property Plant Equipment,5464882000.0,5446481000.0,5418804000.0,5401239000.0
17,Total Current Assets,5788154000.0,5861886000.0,5936083000.0,5928288000.0
18,Long Term Investments,2885561000.0,2600303000.0,2105364000.0,1881516000.0
19,Net Tangible Assets,2285139000.0,2239103000.0,2255312000.0,2241041000.0
20,Net Receivables,5418934000.0,5491485000.0,5513858000.0,5665742000.0
21,Long Term Debt,2258043000.0,2229738000.0,2119129000.0,2068852000.0
22,Accounts Payable,175060000.0,164936000.0,182347000.0,158292000.0
23,Other Current Liab,,,4504521000.0,243000.0
0,Investments,-267422000.0,-471165000.0,-327041000.0,-370460000.0
1,Change To Liabilities,-4994000.0,7677000.0,726000.0,27542000.0
2,Total Cashflows From Investing Activities,-253412000.0,-518020000.0,-269015000.0,-515377000.0
3,Net Borrowings,50883000.0,94867000.0,-20541000.0,45559000.0
4,Total Cash From Financing Activities,143970000.0,408957000.0,295848000.0,11641000.0
5,Change To Operating Activities,760000.0,-56301000.0,-15089000.0,-55025000.0
6,Net Income,63872000.0,64358000.0,50485000.0,65032000.0
7,Change In Cash,-33585000.0,-67333000.0,143972000.0,-388851000.0
8,Repurchase Of Stock,-5000.0,-1997000.0,-1997000.0,-1997000.0
9,Total Cash From Operating Activities,75857000.0,41730000.0,117139000.0,114885000.0
10,Depreciation,68439000.0,72378000.0,72524000.0,72832000.0
11,Other Cashflows From Investing Activities,3183000.0,3302000.0,753000.0,-610000.0
12,Dividends Paid,-37155000.0,-37156000.0,-36030000.0,-36029000.0
13,Change To Inventory,-27281000.0,-16400000.0,2303000.0,316000.0
14,Change To Account Receivables,-47548000.0,5664000.0,-8719000.0,-12206000.0
15,Other Cashflows From Financing Activities,130247000.0,353243000.0,352419000.0,2111000.0
16,Change To Netincome,-1086000.0,-10133000.0,17769000.0,36838000.0
17,Capital Expenditures,-74335000.0,-74079000.0,-87723000.0,-98356000.0
