Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Change To Inventory,Change To Account Receivables,Issuance Of Stock
2018-02-14,12.18000030517578,12.1899995803833,11.770000457763672,11.9399995803833,10.28077793121338,5808100,ADT,0.7654941565430696,0.651709661167901,0.7590471844757278,1.023163580496344,-0.2576694239532745,-0.3975443216121792,-0.3708227266377557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,11.9399995803833,11.979000091552734,11.18000030517578,11.6899995803833,10.065519332885742,5526000,ADT,0.7664670165092261,0.6561990085330734,0.7770048819162928,1.0138027741967723,-0.2473357576875462,-0.3769049519563078,-0.3478311893424172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,11.760000228881836,11.899999618530272,11.55500030517578,11.579999923706056,9.97080421447754,1617300,ADT,0.7746115644869999,0.6650336111996904,0.7869975703830437,1.0126035769127726,-0.2379920124257727,-0.3683594459921944,-0.342469741210775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,11.529999732971191,11.6899995803833,11.420000076293944,11.59000015258789,9.979415893554688,1824400,ADT,0.7480586622396259,0.6670585911399044,0.8011053617599704,0.9956620495601288,-0.2476033873205028,-0.3732569269464137,-0.3347555279005614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,11.670000076293944,11.729999542236328,11.550000190734863,11.649999618530272,10.031078338623049,2562200,ADT,0.6980971251379018,0.6438005759079276,0.8004409057391901,0.9806987264614349,-0.2826016013235329,-0.3993607079832221,-0.3432934998738965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,11.65999984741211,12.0,11.59000015258789,11.90999984741211,10.254947662353516,2007200,ADT,0.6702118330243989,0.6289032029113114,0.7558805876486503,1.0046696471232213,-0.3344578140988223,-0.408766969114449,-0.3845400394078109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,11.899999618530272,12.09000015258789,11.710000038146973,11.979999542236328,10.315217971801758,3210000,ADT,0.6336096757760747,0.642828872006945,0.7531470587419531,0.976500995653683,-0.3428913198776082,-0.3943844440822914,-0.3761377957953447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,12.029999732971191,12.19499969482422,11.869999885559082,12.149999618530272,10.46159553527832,1639700,ADT,0.6280497654555999,0.6214387383226898,0.7625227693760074,0.9683080291768852,-0.3402582637212852,-0.3996752309820701,-0.35850292638698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,12.140000343322754,12.380000114440918,11.470000267028809,11.600000381469728,9.988027572631836,1849200,ADT,0.6863914927291604,0.6612901054366733,0.7621755936052437,0.9939380132018832,-0.3075465204727227,-0.3823725685667543,-0.3674189631051865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,11.380000114440918,11.380000114440918,10.550000190734863,10.5600004196167,9.092548370361328,6566400,ADT,0.7444825632447641,0.7416302609922901,0.855376911481454,0.9796088244001284,-0.2351262611553641,-0.3152602046272673,-0.2790697542743159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,10.6899995803833,10.829999923706056,10.56999969482422,10.68000030517578,9.195871353149414,2502000,ADT,0.7097943286903803,0.7483392912885258,0.8306632464166711,0.9981950099645204,-0.2884006812741401,-0.319964226060579,-0.3097741936988937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,10.6899995803833,11.15999984741211,10.579999923706056,11.06999969482422,9.5316743850708,3135000,ADT,0.7119979769247355,0.7219751297814788,0.7868278990283336,1.0004572627883503,-0.2884592858636148,-0.3445491602905638,-0.3467686522798286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,10.979999542236328,11.25,10.720000267028809,10.720000267028809,9.230311393737791,2845500,ADT,0.8251597867189163,0.7492935247491834,0.8012322027697365,0.9956284307075198,-0.1704686439886035,-0.3031811978978915,-0.3219952661430834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,10.8100004196167,10.8100004196167,10.270000457763672,10.350000381469728,8.91172981262207,4146200,ADT,0.8488372889401887,0.7974219620988576,0.8386413217607639,0.9682028074328805,-0.1193655184926916,-0.252968197847448,-0.2780644329127909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,10.300000190734863,10.550000190734863,10.229999542236328,10.399999618530272,8.954782485961914,1714600,ADT,0.880477370585222,0.7694522336542855,0.8326707682935791,0.9677982186735336,-0.0873208480883116,-0.2808804988840963,-0.2862803051137742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,10.539999961853027,10.770000457763672,10.460000038146973,10.520000457763672,9.05810546875,4982700,ADT,0.8637529226861086,0.7912168228801681,0.8202978655126408,0.9800165942868844,-0.1162636716007756,-0.2622738136101272,-0.2975149171092383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,10.649999618530272,10.65999984741211,10.449999809265137,10.529999732971191,9.066717147827148,1995000,ADT,0.8600721436578942,0.7675809933206005,0.8075023492864627,0.962822005368406,-0.1027498617105119,-0.2657306427676918,-0.2835789556631246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,10.609999656677246,10.770000457763672,10.529999732971191,10.710000038146973,9.221702575683594,2337500,ADT,0.8531171636302264,0.7584305480980916,0.8118889131112834,0.9681602160142494,-0.115043052384023,-0.2795286540891794,-0.2852696286565528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,10.649999618530272,10.800000190734863,10.529999732971191,10.539999961853027,9.075326919555664,3052700,ADT,0.856398267370171,0.7601845595444385,0.8038549647599822,0.9690913782459089,-0.1126931108757378,-0.2838982838985115,-0.2941888126707925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,10.670000076293944,10.68000030517578,10.210000038146973,10.210000038146973,8.791183471679688,5656700,ADT,0.8840782671369235,0.8152401156665319,0.8843661208493089,0.9826382916238804,-0.098560024486957,-0.2329428295747568,-0.2251078386452837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,10.75,10.75,8.899999618530273,8.930000305175781,7.689058303833008,10293500,ADT,1.040032746414849,0.9287211062687022,1.0621380647987575,0.995714794917482,0.044317951497367,-0.1188428596663149,-0.0501050782137111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,9.029999732971191,9.4399995803833,8.699999809265137,8.729999542236328,7.516849994659424,17341300,ADT,1.0995130226338188,1.0006030204180074,1.0737164866454705,0.99283022632097,0.1066827963128488,-0.0454378768147845,-0.0266745276895155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,8.720000267028809,9.199999809265137,8.5600004196167,9.140000343322754,7.869875431060791,6452500,ADT,1.03041790560959,0.952422531669729,1.0222296276885,0.9977193171282256,0.0326985884813642,-0.0982265157392161,-0.0931838040627091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,9.239999771118164,9.239999771118164,8.890000343322754,8.960000038146973,7.714888572692871,3126400,ADT,1.0421532608283155,0.9822447753282684,1.0597116289499406,0.9892852301876452,0.0528680306406702,-0.0684291714026885,-0.0466282402761826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,9.0,9.1899995803833,8.90999984741211,8.970000267028809,7.7235002517700195,3754700,ADT,1.0018143704212428,0.9766539645919944,1.0596583861783844,0.9886352809649156,0.013179089456327,-0.0593928511486198,-0.0453146774066239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,8.899999618530273,8.9399995803833,8.619999885559082,8.670000076293945,7.465188503265381,2408100,ADT,1.0411115869781074,1.019750652081503,1.0963248696076524,1.001420944386749,0.0396906425913583,-0.0430223314132078,-0.0360676076486097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,8.739999771118164,8.760000228881836,8.024999618530273,8.100000381469727,7.00266695022583,4169000,ADT,1.1259257927650088,1.0995003492182882,1.145088027045709,1.0208790000721215,0.1050467926928873,0.030928226646202,-0.001730483481847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,8.220000267028809,8.25,7.889999866485596,7.949999809265137,6.872987270355225,4396900,ADT,1.1421384614733523,1.0634124522789048,1.1083587911749788,1.0055604459985763,0.1365780154747757,0.0123485375687497,-0.006352234650047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,7.949999809265137,7.989999771118164,7.510000228881836,7.559999942779541,6.535821914672852,3582900,ADT,1.205026450008215,1.1488175196029478,1.1748712227354214,1.0208143643040246,0.1842120857041904,0.0810847069957296,0.0415966803011371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,7.630000114440918,7.940000057220459,7.53000020980835,7.599999904632568,6.5704026222229,3590900,ADT,1.1723685372657335,1.0767149137757797,1.1660346119019245,1.0137855361542834,0.1585830011114501,0.0050886305613055,0.0435251470189756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,7.590000152587891,7.949999809265137,7.590000152587891,7.929999828338623,6.855697154998779,2952700,ADT,1.0945775530676918,1.0192470300169592,1.1047973147373464,1.0027391855749308,0.0918383674927609,-0.0379562584129637,0.0044553587932498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,7.96999979019165,8.050000190734863,7.670000076293945,7.829999923706055,6.769243717193604,2443700,ADT,1.1111112441676898,1.0361111719649283,1.112469712702748,1.0209426799016277,0.0901685642660623,-0.0551647042821097,-0.0097231654794713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,7.940000057220459,7.940000057220459,7.360000133514404,7.550000190734863,6.527177333831787,3926500,ADT,1.0966884350880957,1.0878350800450276,1.1523911013367951,1.0073860021346626,0.0893024329534331,-0.0008457713312248,0.0487758527620723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,7.460000038146973,7.920000076293945,7.449999809265137,7.849999904632568,6.786532878875732,4205600,ADT,1.0292995744706563,1.0923080317284706,1.0454204778381933,1.0086288213636454,0.0206707531070109,0.0079874822178884,-0.0118801516901509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,8.170000076293945,8.890000343322754,8.069999694824219,8.8100004196167,7.616481781005859,10407600,ADT,0.9580020434585536,0.9823992732700096,0.8891625951923631,1.0070075641703935,-0.0490055207118399,-0.0951017964283643,-0.1409914473990324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,8.680000305175781,8.899999618530273,8.5,8.75,7.564608573913574,3687600,ADT,0.979428565089024,0.9845458945316524,0.8664548597484111,1.0294048035181318,-0.0499762384291078,-0.1080255163586542,-0.1964718689279131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,8.760000228881836,9.359999656677246,8.760000228881836,9.119999885559082,7.884483337402344,4643200,ADT,0.8574561414118933,0.9820346707823908,0.853411740941617,1.0371214117684873,-0.1796652703565939,-0.1171410896528131,-0.2085203158170251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,9.130000114440918,9.279999732971191,8.859999656677246,9.050000190734863,7.823965072631836,4052700,ADT,0.8751383772495979,0.9940683362380062,0.8923189747662793,1.029383087600204,-0.154244710350606,-0.0881577189436239,-0.1776019166053554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,8.960000038146973,9.149999618530272,8.875,9.020000457763672,7.798030853271484,1979700,ADT,0.8203991205391626,1.0218635514896484,0.8684616455182865,1.0343834471238158,-0.2139843265846531,-0.0601086829122248,-0.2017638028839166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,9.06999969482422,9.25,8.949999809265137,9.100000381469728,7.86719274520874,2704300,ADT,0.8021978581462696,1.0360504182784351,0.8586109729015603,1.0271557935683588,-0.2249579354220892,-0.0448495155772667,-0.1898513441092468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,9.100000381469728,9.329999923706056,8.850000381469727,8.989999771118164,7.772094249725342,2198600,ADT,0.7931035286687503,1.0554287025125002,0.8713598277419047,1.0272560919411189,-0.2341525632723683,-0.0329209160153489,-0.1735042401742829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,9.050000190734863,9.06999969482422,8.890000343322754,8.989999771118164,7.772094249725342,1314100,ADT,0.7786429361867466,1.0453769596821647,0.8276234943874456,1.0235757079403338,-0.2449327717535872,-0.0337034671767417,-0.2031310638364203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,9.079999923706056,9.270000457763672,8.96500015258789,9.25,7.996872425079346,2045800,ADT,0.7751351661416723,1.0149080027097328,0.8174395314387505,1.014767811419326,-0.2396326452776536,-0.0489653940638006,-0.1959843771840416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,9.239999771118164,9.630000114440918,9.199999809265137,9.5600004196167,8.264874458312988,2788800,ADT,0.7604603737975473,0.9830479940283964,0.7772231420636303,1.0120135674144035,-0.2515531936168564,-0.0787328276419131,-0.2028083001296466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,9.5,9.65999984741211,9.220000267028809,9.380000114440918,8.109260559082031,3010800,ADT,0.8262260477732085,0.9901378026281004,0.8050355537742604,1.024856428629928,-0.1986303808567194,-0.0714899861437251,-0.1965429377311187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,9.369999885559082,9.4399995803833,9.18000030517578,9.300000190734863,8.040096282958984,1070900,ADT,0.8215055608984928,0.996496356390941,0.8043724850699567,1.0270315688040224,-0.2055260079055295,-0.080539181407462,-0.1878395415281816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,9.25,9.329999923706056,8.829999923706055,8.949999809265137,7.737513542175293,2354200,ADT,0.8569833057060993,1.0208808397890348,0.8223106647039806,1.0289721591416667,-0.1719888534355674,-0.0596520487072778,-0.1666407976215519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,9.020000457763672,9.210000038146973,8.982000350952148,8.989999771118164,7.772094249725342,1616800,ADT,0.8565072543464082,1.006287032732707,0.8186519230961548,1.0406249194487622,-0.184117665102354,-0.0740802331476293,-0.2021250921146419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,8.920000076293945,9.199999809265137,8.84000015258789,9.119999885559082,7.884483337402344,1251100,ADT,0.8190789091718396,0.9666213888633538,0.8556226322894038,1.03953065299256,-0.2204517438207203,-0.1034565883965353,-0.1756343697934581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,9.119999885559082,9.170000076293944,8.739999771118164,9.079999923706056,7.849903106689453,3967900,ADT,0.821585864549848,0.9963126365228968,0.857171172681571,1.0247521280151235,-0.2031662634652754,-0.0752883075308968,-0.1838539905606944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,9.06999969482422,9.220000267028809,9.039999961853027,9.109999656677246,7.875838279724121,1356600,ADT,0.8419319566769168,0.9864189435866324,0.8598818901689973,1.0380132315445008,-0.1960812748675839,-0.0825360433462489,-0.1778900967250116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,9.1899995803833,9.220000267028809,8.819999694824219,8.90999984741211,7.702933311462402,2558300,ADT,0.8439954582770993,0.9713736136596364,0.8712626333846347,1.0376551498532594,-0.19365969157616,-0.1151158411704337,-0.1770653010711382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,8.920000076293945,8.989999771118164,8.65999984741211,8.680000305175781,7.504092216491699,1698000,ADT,0.8801842536122322,1.0306583970156868,0.8502125724603745,1.0446815749675655,-0.1644973213553333,-0.0559212738097165,-0.2016216974433108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,8.699999809265137,8.760000228881836,8.640000343322754,8.699999809265137,7.521382808685303,1727700,ADT,0.8965517634881275,1.0363674275364547,0.859846173479884,1.0548014599130375,-0.15824969642491,-0.0605648672742042,-0.2166050693176465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,8.710000038146973,8.75,8.25,8.279999732971191,7.158279895782471,3358800,ADT,0.9613527204001652,1.109551684682142,0.9862588604943472,1.0605317444062077,-0.0991790240060425,0.0067059194127181,-0.08942470325569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,8.25,8.449999809265137,8.010000228881836,8.079999923706055,6.98537540435791,4964300,ADT,0.9851484641617256,1.1780227905673095,0.9794773080715832,1.056267554793551,-0.0711190906318253,0.0903717670795072,-0.0715194278524008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,8.149999618530273,8.470000267028809,8.149999618530273,8.4399995803833,7.296605110168457,2578200,ADT,0.9478671867699118,1.007622226767716,0.8899177171223016,1.0491433491707594,-0.1012761624008475,-0.0758982300295705,-0.1354214616708728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,8.430000305175781,8.75,8.34000015258789,8.569999694824219,7.408993721008301,4159200,ADT,0.9591598185224072,1.0427158669838803,0.9234744898661882,1.0533582377542972,-0.0941984192318899,-0.0346940249513416,-0.1014101647962597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,8.989999771118164,9.119999885559082,7.639999866485596,7.820000171661377,6.760598659515381,11564900,ADT,1.019181544819817,1.1748192605122174,0.9978616875733488,1.0460669201720088,-0.0268853753521918,0.112066044339177,-0.0117497173513874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,7.840000152587891,8.09000015258789,7.840000152587891,7.920000076293945,6.847052097320557,4317400,ADT,1.0467169416021342,1.1282921761764442,1.0069022819969955,1.042896340423364,0.0038206011787702,0.0647847664340353,-0.0061927202623222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,7.940000057220459,7.96999979019165,7.320000171661377,7.400000095367432,6.397497653961182,6672800,ADT,1.087837797045062,1.1845114140956767,1.0980938059594418,1.0355751904583157,0.0522626065867461,0.1323654643943754,0.0850848369731256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,7.449999809265137,7.570000171661377,7.269999980926514,7.300000190734863,6.311045169830322,6584800,ADT,1.108219122294973,1.1993621413650744,1.060655655088797,1.041087727357805,0.0671313949371681,0.1376560952788981,0.0679742641288612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
