,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,71684000.0,58170000.0,120570000.0,54582000.0
Total Cashflows From Investing Activities,-378050000.0,-399112000.0,-337202000.0,-264701000.0
Net Borrowings,18149000.0,15095000.0,-272220000.0,-52625000.0
Total Cash From Financing Activities,-19055000.0,-40685000.0,-319417000.0,345183000.0
Change To Operating Activities,-6807000.0,-71025000.0,126307000.0,-126230000.0
Net Income,-125850000.0,-47894000.0,-112061000.0,-113098000.0
Change In Cash,29221000.0,-80463000.0,-283139000.0,444744000.0
Total Cash From Operating Activities,426326000.0,359334000.0,373480000.0,364262000.0
Depreciation,474271000.0,469809000.0,473528000.0,473346000.0
Other Cashflows From Investing Activities,737000.0,1408000.0,11563000.0,30102000.0
Dividends Paid,-29069000.0,-28980000.0,-29030000.0,-26975000.0
Other Cashflows From Financing Activities,-8135000.0,-26800000.0,-15978000.0,-25217000.0
Change To Netincome,-17160000.0,-78368000.0,24306000.0,50852000.0
Capital Expenditures,-237391000.0,-185850000.0,-190717000.0,-171353000.0
Repurchase Of Stock,,,-2189000.0,-2189000.0
Change To Inventory,,,-60797000.0,-60797000.0
Change To Account Receivables,,,-224970000.0,-224970000.0
Issuance Of Stock,,,,450000000.0
