,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,99686000.0,39261000.0,30054000.0,30100000.0
1,Capital Surplus,5764672000.0,5715254000.0,5707101000.0,5706970000.0
2,Total Liab,5402262000.0,3364420000.0,2939647000.0,2933094000.0
3,Total Stockholder Equity,4872334000.0,4805447000.0,4766367000.0,4794127000.0
4,Minority Interest,19519000.0,19368000.0,18032000.0,17927000.0
5,Total Assets,14490365000.0,11981735000.0,11816546000.0,11385148000.0
6,Common Stock,17486000.0,17465000.0,17458000.0,17451000.0
7,Other Current Assets,25625000.0,25622000.0,25040000.0,24753000.0
8,Retained Earnings,-863742000.0,-877931000.0,-914791000.0,-867950000.0
9,Good Will,165800000.0,165800000.0,174600000.0,174600000.0
10,Treasury Stock,-46082000.0,-49341000.0,-43401000.0,-62344000.0
11,Other Assets,158542000.0,260691000.0,147675000.0,144495000.0
12,Cash,480810000.0,159622000.0,257560000.0,293955000.0
13,Total Current Liabilities,407431000.0,369630000.0,396506000.0,434039000.0
14,Short Long Term Debt,789000.0,1321000.0,1851000.0,515000.0
15,Other Stockholder Equity,-46082000.0,-49341000.0,-43401000.0,-62344000.0
16,Property Plant Equipment,12791988000.0,10559664000.0,10408571000.0,9947322000.0
17,Total Current Assets,506435000.0,185244000.0,282600000.0,318708000.0
18,Long Term Investments,767914000.0,771075000.0,773046000.0,769923000.0
19,Net Tangible Assets,4606848000.0,4600386000.0,4561713000.0,4589427000.0
20,Long Term Debt,4994831000.0,2994790000.0,2543141000.0,2499055000.0
0,Investments,8765000.0,8765000.0,13855000.0,13855000.0
1,Change To Liabilities,0.0,0.0,0.0,0.0
2,Total Cashflows From Investing Activities,-2315979000.0,-403725000.0,-589563000.0,-103317000.0
3,Net Borrowings,1985768000.0,495708000.0,-515000.0,-505000.0
4,Total Cash From Financing Activities,2015882000.0,-202971000.0,41127000.0,-1399022000.0
5,Issuance Of Stock,42895000.0,4703000.0,7159000.0,1819000.0
6,Net Income,410426000.0,433036000.0,351267000.0,324867000.0
7,Change In Cash,321191000.0,-97356000.0,-36108000.0,-974237000.0
8,Repurchase Of Stock,-1729000.0,-7284000.0,-814000.0,-619000.0
9,Effect Of Exchange Rate,-5000.0,178000.0,-234000.0,-164000.0
10,Total Cash From Operating Activities,621293000.0,509162000.0,512562000.0,528266000.0
11,Depreciation,172728000.0,146859000.0,141406000.0,138333000.0
12,Dividends Paid,-396237000.0,-396176000.0,-398108000.0,-403728000.0
13,Other Cashflows From Financing Activities,-1153000.0,78000.0,-40354000.0,-560000.0
14,Change To Netincome,38139000.0,-70733000.0,19889000.0,65066000.0
15,Other Cashflows From Investing Activities,,,,2649000.0
