,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,30054000.0,31336000.0,35256000.0,40357000.0
1,Capital Surplus,5707101000.0,5710934000.0,5718485000.0,5648399000.0
2,Total Liab,2939647000.0,2285777000.0,1783542000.0,1768523000.0
3,Total Stockholder Equity,4766367000.0,4997911000.0,5094478000.0,4915009000.0
4,Minority Interest,18032000.0,16756000.0,25250000.0,24360000.0
5,Total Assets,11816546000.0,11365444000.0,10928270000.0,10732892000.0
6,Common Stock,17458000.0,17442000.0,17413000.0,17385000.0
7,Other Current Assets,25040000.0,23811000.0,22801000.0,22677000.0
8,Retained Earnings,-914791000.0,-665575000.0,-577360000.0,-675711000.0
9,Good Will,174600000.0,174600000.0,174600000.0,174600000.0
10,Treasury Stock,-43401000.0,-64890000.0,-64060000.0,-75064000.0
11,Other Assets,147675000.0,143033000.0,108296000.0,107610000.0
12,Cash,257560000.0,409743000.0,361218000.0,433376000.0
13,Total Current Liabilities,396506000.0,383284000.0,371259000.0,337201000.0
14,Short Long Term Debt,1851000.0,,,11241000.0
15,Other Stockholder Equity,-43401000.0,-64890000.0,-64060000.0,-75064000.0
16,Property Plant Equipment,10408571000.0,9807605000.0,9442111000.0,9230099000.0
17,Total Current Assets,282600000.0,441054000.0,384019000.0,456053000.0
18,Long Term Investments,773046000.0,767816000.0,783988000.0,724173000.0
19,Net Tangible Assets,4561713000.0,4791975000.0,4884622000.0,4700052000.0
20,Long Term Debt,2543141000.0,1902493000.0,1412283000.0,1431322000.0
21,Net Receivables,,7500000.0,,
0,Investments,24658000.0,11630000.0,91927000.0,91927000.0
1,Change To Liabilities,0.0,0.0,0.0,0.0
2,Total Cashflows From Investing Activities,-1117714000.0,-897351000.0,-515921000.0,-737064000.0
3,Net Borrowings,543131000.0,494980000.0,-1784000.0,990376000.0
4,Total Cash From Financing Activities,-1075716000.0,-1120735000.0,-1619588000.0,-992219000.0
5,Issuance Of Stock,12664000.0,33564000.0,12525000.0,42500000.0
6,Net Income,1357213000.0,1520534000.0,1711031000.0,1442217000.0
7,Change In Cash,-150954000.0,49535000.0,-72034000.0,243480000.0
8,Repurchase Of Stock,-10518000.0,-12162000.0,-12347000.0,-14092000.0
9,Effect Of Exchange Rate,-426000.0,-13000.0,-171000.0,-126000.0
10,Total Cash From Operating Activities,2042902000.0,2067634000.0,2063646000.0,1972889000.0
11,Depreciation,553257000.0,512918000.0,483646000.0,454526000.0
12,Other Cashflows From Investing Activities,7509000.0,7509000.0,7509000.0,7509000.0
13,Dividends Paid,-1606429000.0,-1608749000.0,-1612680000.0,-1630347000.0
14,Other Cashflows From Financing Activities,-42064000.0,-68368000.0,-5302000.0,-38156000.0
15,Change To Netincome,132432000.0,34182000.0,-131031000.0,76146000.0
