,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,2551615000.0,2515824000.0,2481218000.0,1569592000.0
Total Liab,226777000.0,121419000.0,115339000.0,68908000.0
Total Stockholder Equity,1128920000.0,1259413000.0,1360789000.0,550943000.0
Other Current Liab,65000000.0,,,143000.0
Total Assets,1355697000.0,1380832000.0,1476128000.0,619851000.0
Common Stock,52000.0,51000.0,50000.0,45000.0
Retained Earnings,-1432348000.0,-1265918000.0,-1130238000.0,-1029151000.0
Other Liab,1428000.0,1139000.0,1962000.0,1541000.0
Treasury Stock,9601000.0,9456000.0,9759000.0,10457000.0
Other Assets,17709000.0,17307000.0,9157000.0,6559000.0
Cash,280720000.0,329503000.0,885562000.0,131434000.0
Total Current Liabilities,180866000.0,77105000.0,71472000.0,67367000.0
Other Stockholder Equity,9601000.0,9456000.0,9759000.0,10457000.0
Property Plant Equipment,50948000.0,48339000.0,47699000.0,6501000.0
Total Current Assets,1278093000.0,1303510000.0,1403643000.0,595391000.0
Long Term Investments,8947000.0,11676000.0,15629000.0,11400000.0
Net Tangible Assets,1128920000.0,1259413000.0,1360789000.0,550943000.0
Short Term Investments,920448000.0,962236000.0,507619000.0,453530000.0
Net Receivables,67123000.0,1838000.0,2304000.0,1535000.0
Accounts Payable,23869000.0,19602000.0,18117000.0,15975000.0
