Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Netincome,Capital Expenditures
2017-10-13,14.050000190734863,14.649999618530272,13.399999618530272,14.399999618530272,14.399999618530272,408600,MRTX,0.9166666777045642,1.7777778513637612,2.114583442332571,1.0098252549340063,-0.0931585772294423,0.6695283529764862,1.037692838488954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,14.5,14.619999885559082,13.5,13.699999809265137,13.699999809265137,343000,MRTX,1.0255474734556584,1.901459824798192,2.321167859838553,1.0047827275420922,0.0207647459135662,0.7863980596564843,1.2355738624783463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,14.149999618530272,14.350000381469728,13.800000190734863,14.25,14.25,266100,MRTX,1.3333333333333333,1.9438597026624176,2.2421053166975056,1.016827126331923,0.3165062070014102,0.8228639324931013,1.1551670303827053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,14.449999809265137,14.649999618530272,14.050000190734863,14.350000381469728,14.350000381469728,264400,MRTX,1.2020905603790133,1.8850173183263763,2.14634135319138,1.016900814218988,0.1851897461600253,0.7684335942290699,1.0703460087667245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,14.300000190734863,16.0,14.300000190734863,15.550000190734863,15.550000190734863,721100,MRTX,1.1736334261187902,1.7041800434053669,2.099678528964438,1.0195478153138224,0.1540856108049677,0.5876291410661654,1.0218449876466138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,15.699999809265137,16.5,15.550000190734863,15.75,15.75,647000,MRTX,1.0825396340990825,1.6539682055276537,2.171428619869172,1.0187296628598663,0.0638099712392161,0.5370426797501091,1.105954610644708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,15.699999809265137,15.75,13.949999809265137,14.199999809265137,14.199999809265137,614600,MRTX,1.2394366632305287,1.8838028422047093,2.3767605953050075,1.0231439317955078,0.2162927314350209,0.7695646892400274,1.308303443439419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,14.199999809265137,14.479999542236328,13.699999809265137,13.93000030517578,13.93000030517578,242100,MRTX,1.2562813795128034,1.8305814387186563,2.322325754874625,1.023176662025299,0.233104717487504,0.7297885548722618,1.2429449345767716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,13.850000381469728,14.0,13.300000190734863,13.399999618530272,13.399999618530272,348500,MRTX,1.2835821830288956,1.9328358474513911,2.410447772878612,1.028738706809164,0.2548434762197316,0.8246220258968255,1.3166265105933073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,13.25,13.350000381469728,12.260000228881836,12.649999618530272,12.649999618530272,540200,MRTX,1.3596838957800552,2.10276689198511,2.6284585772867493,1.0357335667629224,0.3239503290171328,0.9983983612976688,1.537436542965888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,12.75,13.229999542236328,12.550000190734863,13.0,13.0,333300,MRTX,1.2961538754976714,2.019230769230769,2.715384556696965,1.0327543330408862,0.2633995424567852,0.9408118156347284,1.6192557579618956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,12.850000381469728,13.300000190734863,12.600000381469728,13.149999618530272,13.149999618530272,355300,MRTX,1.3041825183297662,2.0532319987259204,2.6539925884636304,1.0448229351223306,0.2593595832074356,1.0071210651534417,1.5436030960687634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,13.100000381469728,13.399999618530272,12.800000190734863,13.050000190734863,13.050000190734863,234200,MRTX,1.2835248854549468,2.2911876767448973,2.739463561493394,1.0378093145840102,0.2457155708709366,1.237531308330406,1.6318836103649708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,13.100000381469728,13.279999732971191,12.550000190734863,12.699999809265137,12.699999809265137,244600,MRTX,1.2677165845092502,2.3582678120270346,2.91338587052632,1.0388512590749122,0.228865325434338,1.3036837936751848,1.8039432642672515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,13.25,14.550000190734863,13.199999809265137,13.600000381469728,13.600000381469728,594600,MRTX,1.180146969622809,1.97058812392212,2.676470625359293,1.0310647944789963,0.1490821751438127,0.9525417818021203,1.5719686140737108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,13.75,14.399999618530272,13.40999984741211,14.050000190734863,14.050000190734863,375700,MRTX,1.131672555350951,1.928825623742024,2.5231316926469947,1.0262436118253355,0.1054289435256152,0.9031892181742716,1.4153213739576285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,14.100000381469728,14.170000076293944,13.199999809265137,13.649999618530272,13.649999618530272,184000,MRTX,1.1941391716182046,2.047619160735837,2.615384744368466,1.0311845275729687,0.1629546440452358,1.0115082315333928,1.5096564600323594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,13.699999809265137,13.699999809265137,13.25,13.550000190734863,13.550000190734863,159000,MRTX,1.1918818738890662,2.0774907175114663,2.6642064919530646,1.0414917955670933,0.1503900783219729,1.0315809074838005,1.5523801328579945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,13.649999618530272,14.199999809265137,13.050000190734863,13.800000190734863,13.800000190734863,350600,MRTX,1.155797071653213,2.065217362760221,2.594202807409828,1.0390384642435906,0.1167586074096225,1.0042125996624824,1.4795495020084763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,13.5,14.899999618530272,13.5,14.0,14.0,386100,MRTX,1.135714258466448,2.071428571428572,2.657142911638533,1.0401272810196784,0.0955869774467694,0.9958537186944798,1.5444639188122096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,13.899999618530272,15.350000381469728,13.899999618530272,15.050000190734863,15.050000190734863,369500,MRTX,1.1229235484617677,1.9667774090589167,2.5481726237937363,1.0393664161720684,0.0835571322896993,0.8908841604184994,1.4348346634388085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,15.0,15.899999618530272,14.800000190734863,15.5,15.5,381400,MRTX,1.1161289830361645,1.793548337874874,2.519354789487777,1.0305050740272153,0.0856239090089492,0.7268811231085532,1.40772222865717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,15.449999809265137,15.449999809265137,12.899999618530272,13.199999809265137,13.199999809265137,954300,MRTX,1.348484810171486,2.0719697558080754,3.3598484178001,1.043144349882203,0.3053404602892828,1.007028973365253,2.246196196961849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,13.199999809265137,14.399999618530272,12.850000381469728,14.050000190734863,14.050000190734863,443200,MRTX,1.2277579904500888,2.017793594064494,3.192170666566751,1.0570826794517585,0.1706753109983303,0.9498438757908972,2.081542567136103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,14.0,19.25,13.850000381469728,19.0,19.0,3032900,MRTX,0.8736842306036698,1.5105263559441815,2.2605263559441817,1.0412088647392546,-0.1675246341355847,0.4400471436065634,1.1483116451810336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,18.299999237060547,18.75,17.100000381469727,17.25,17.25,914100,MRTX,0.9768116163170856,1.663768160170403,2.463768115942029,1.0392013474275237,-0.0623897311104381,0.5884471124914377,1.363828744024353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,17.549999237060547,18.5,17.0,18.25,18.25,307700,MRTX,0.9123287462208368,1.5068493150684932,2.32328775484268,1.0381241126825425,-0.1257953664617056,0.4491397544396345,1.2161198030535485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,18.600000381469727,19.14999961853028,16.850000381469727,17.049999237060547,17.049999237060547,601000,MRTX,1.0703812795681005,1.5923754154496368,2.302052888934133,1.03199537924298,0.0383859003251203,0.5497738756461901,1.1964834237147286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,17.350000381469727,17.649999618530273,16.549999237060547,17.600000381469727,17.600000381469727,389100,MRTX,1.031249955973843,1.571022671547312,2.210227311519551,1.0328322263084138,-0.0015822703345707,0.5365190252289322,1.1006032728235409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,17.450000762939453,18.200000762939453,17.25,17.5,17.5,240100,MRTX,1.0542857578822544,1.6257143293108258,2.2199999128069194,1.032019884081241,0.0222658738010137,0.5830033073161172,1.1029748413176832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,17.549999237060547,17.649999618530273,16.799999237060547,17.200000762939453,17.200000762939453,231900,MRTX,1.0959302061244962,1.80813947685865,2.6744184860221294,1.0369551897736955,0.0589750163508004,0.7511082400682818,1.55735099053633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,17.25,17.5,16.549999237060547,17.200000762939453,17.200000762939453,199900,MRTX,1.0610464645631277,1.7732557352972813,2.668604621505532,1.020376345675996,0.0406701188871316,0.719842555543897,1.5572053714743974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,17.25,17.350000381469727,16.649999618530273,16.850000381469727,16.850000381469727,234100,MRTX,1.1068248781192933,1.824925774708965,2.71810078339391,1.026253639124301,0.0805712389949924,0.7708724200537553,1.6058165199516927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,17.0,18.200000762939453,16.799999237060547,17.149999618530273,17.149999618530273,555100,MRTX,1.1078717447591564,1.8046648076597345,2.702623877847829,1.0246409570196735,0.0832307877394828,0.7552396251858862,1.591822175913894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,17.450000762939453,17.700000762939453,16.25,16.75,16.75,361100,MRTX,1.1402985302369986,2.065671550693797,2.8776119858471314,1.029880242563007,0.1104182876739916,0.9974312750024552,1.7684480551787407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,16.950000762939453,17.190000534057617,16.049999237060547,16.100000381469727,16.100000381469727,548300,MRTX,1.1614907030972617,2.1708074493690765,3.0683230034414017,1.036157586789428,0.1253331163078337,1.100196151415518,1.950912280986292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,16.049999237060547,16.5,15.600000381469728,16.049999237060547,16.049999237060547,378800,MRTX,1.0716511888189673,2.1121497281820103,3.0498444292701614,1.0465343935592823,0.0251167952596849,1.040740073156804,1.9248192202152976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,15.949999809265137,16.049999237060547,15.399999618530272,15.899999618530272,15.899999618530272,270000,MRTX,1.1981131883084566,2.154088101994931,3.094339744863924,1.048372731047773,0.1497404572606835,1.0849487574086076,1.966357389782878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,15.850000381469728,16.700000762939453,15.699999809265137,16.299999237060547,16.299999237060547,328500,MRTX,1.334355890676856,2.0,3.095092216215179,1.0387885930282448,0.2955672976486112,0.942981187091226,1.980481213432172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,16.399999618530273,16.56999969482422,15.899999618530272,16.149999618530273,16.149999618530273,411700,MRTX,1.436532588912269,2.01238394846214,3.18885456448616,1.0447156071702373,0.3918169817420318,0.9554019111708556,2.0750286967818914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,16.5,16.649999618530273,15.899999618530272,15.949999809265137,15.949999809265137,200300,MRTX,1.5517241564870154,2.025078346289253,3.285266592632839,1.0484619827112251,0.5032621737757903,0.980454826454602,2.18081540119192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,15.800000190734863,16.149999618530273,15.350000381469728,15.899999618530272,15.899999618530272,325400,MRTX,1.5251572692956812,2.037735993912799,3.2295597299434187,1.0415757419863072,0.483581527309374,0.9889487870642056,2.122063258013984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,16.0,17.149999618530273,15.949999809265137,16.899999618530273,16.899999618530273,432700,MRTX,1.4674556092810909,1.91420113635094,2.911242714407717,1.0495576207370112,0.4178979885440796,0.8653253441955504,1.8207485028696169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,17.049999237060547,17.700000762939453,16.600000381469727,17.299999237060547,17.299999237060547,365300,MRTX,1.5606937104459426,1.8699421907961715,2.8901735378628564,1.0539026313731312,0.5067910790728114,0.8392156980612964,1.7897213735511912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,17.299999237060547,18.450000762939453,17.149999618530273,17.799999237060547,17.799999237060547,1678600,MRTX,1.438202330265788,1.823033828865387,2.6516855497761225,1.0520989179928428,0.3861034122729452,0.8223106312526156,1.577850988204523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,17.899999618530273,18.5,17.049999237060547,17.25,17.25,392300,MRTX,1.510144883307858,1.8869564775107563,2.828985463018003,1.049480051520865,0.4606648317869928,0.8710629891037716,1.7575930871046024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,17.299999237060547,17.5,16.600000381469727,16.600000381469727,16.600000381469727,257700,MRTX,1.6686747064090703,1.7921686335145737,2.969879403863944,1.0585213557872055,0.6101533506218646,0.7875616652221897,1.8923046903967895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,16.700000762939453,17.0,16.15999984741211,16.850000381469727,16.850000381469727,204400,MRTX,1.6053411646689313,1.7418397458166526,2.842729996526022,1.0561912314345747,0.5491499332343566,0.7397123655731952,1.762273940595556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,17.649999618530273,17.649999618530273,16.600000381469727,16.649999618530273,16.649999618530273,208100,MRTX,1.5915916280566982,1.843843931910516,3.006006029054705,1.054691754118366,0.5368998739383322,0.8298475435021144,1.9276155873777967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,16.600000381469727,18.450000762939453,16.5,18.25,18.25,573700,MRTX,1.427397218469071,1.5671233085736835,2.8109588623046875,1.0628648969920689,0.3645323214770024,0.5759854083684083,1.722816047945763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,18.299999237060547,18.299999237060547,17.809999465942383,18.14999961853028,18.14999961853028,183800,MRTX,1.4738292320783046,1.5261708730097758,2.892562044265832,1.054562443450246,0.4192667886280585,0.5247595090180839,1.7956058066428269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,18.39999961853028,19.049999237060547,18.100000381469727,18.450000762939453,18.450000762939453,259600,MRTX,1.3821137639854135,1.5230351880480266,2.864498443831014,1.0427572783556516,0.3393564856297619,0.5110874656388571,1.7602175707393384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,18.64999961853028,19.049999237060547,18.25,18.850000381469727,18.850000381469727,291200,MRTX,1.374005256996757,1.469496031956032,2.580901885482385,1.039387058829826,0.3346181981669309,0.4537520659980001,1.4789884869043302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,18.89999961853028,19.700000762939453,18.25,18.25,18.25,339600,MRTX,1.4575342674777931,1.427397218469071,2.695890452763805,1.0452598484191695,0.4122744190586236,0.4273524798284185,1.5941094594590357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,18.39999961853028,18.799999237060547,17.799999237060547,18.64999961853028,18.64999961853028,306000,MRTX,1.4075067312022094,1.4611260352480078,2.611260147938667,1.0173995405954512,0.3901071906067581,0.4676174165193547,1.5106643379823397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,18.799999237060547,19.5,18.600000381469727,19.0,19.0,318500,MRTX,1.4210526315789471,1.4947368220279094,2.5921052631578947,0.9765980219270426,0.4444546096519045,0.4907880297040539,1.4966568022723803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,19.0,19.350000381469727,18.36000061035156,19.100000381469727,19.100000381469727,326900,MRTX,1.5654449749403356,1.5261779600177794,2.5628272138899715,0.9849127815791188,0.5805321933612168,0.5278210236987873,1.473232354106774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,19.100000381469727,19.350000381469727,18.5,18.700000762939453,18.700000762939453,234800,MRTX,1.601604253530074,1.6283422203536326,2.751336826943104,0.9789917900086822,0.6226124635213919,0.6287154012719774,1.6614474560547057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,18.75,18.75,17.149999618530273,17.200000762939453,17.200000762939453,312300,MRTX,1.5581394214124715,1.8139534522676048,2.921511498317652,0.942840182406444,0.6152992390060276,0.822228967793288,1.8341614926645973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,17.799999237060547,19.1299991607666,17.450000762939453,19.049999237060547,19.049999237060547,502800,MRTX,1.4225722554753923,1.6246720211268155,2.677165461549352,0.9530778204901076,0.4694944349852846,0.6234477740794004,1.587867643198474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,18.950000762939453,21.780000686645508,18.0,21.75,21.75,619600,MRTX,1.2850575063420435,1.478160989695582,2.5310344476809448,0.966664672858564,0.3183928334834796,0.4648864116993738,1.4452494082212957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,21.75,23.450000762939453,21.5,23.200000762939453,23.200000762939453,817400,MRTX,1.2133620126210571,1.3124999897233374,2.3771551600109246,0.9609362737659176,0.2524257388551395,0.3076262198751867,1.3020735538042036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,23.049999237060547,25.200000762939453,22.64999961853028,24.75,24.75,955000,MRTX,1.1515151515151516,1.1636363328105273,2.206060544408933,0.9729510699723092,0.1785640815428423,0.1689111088061723,1.1427955127635534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,25.0,27.850000381469727,23.11000061035156,24.25,24.25,1171500,MRTX,1.1958762886597938,1.2061855670103092,2.3443298339843746,0.9917823196316324,0.2040939690281612,0.2098725599413149,1.2621215438655833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,24.299999237060547,24.950000762939453,23.5,24.799999237060547,24.799999237060547,579200,MRTX,1.1935484391965694,1.1431452118395289,2.493951628098999,0.9854883712686996,0.2080600679278699,0.1552254144792728,1.4181232528106165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,24.950000762939453,27.39999961853028,24.700000762939453,27.0,27.0,714600,MRTX,1.029629601372613,1.0425925784640844,2.305555555555556,0.981540936006692,0.0480886653659209,0.0627861752099588,1.2400376522268195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,27.0,27.5,25.40999984741211,25.600000381469727,25.600000381469727,528200,MRTX,1.068359373981366,1.1894531370780894,2.449218743306119,0.9694690060853024,0.0988903678960634,0.2177411044019215,1.403403379957383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,25.799999237060547,26.600000381469727,25.25,26.049999237060547,26.049999237060547,308900,MRTX,1.0882917931581757,1.2207293730672992,2.357005885763213,0.962138874344328,0.1261529188138478,0.2474927731055595,1.3075616651745805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,25.89999961853028,27.950000762939453,25.89999961853028,27.700000762939453,27.700000762939453,387500,MRTX,1.036101082038161,1.1534295986621843,2.1552346252211527,0.9712482450100663,0.0648528370280946,0.1844984138235885,1.1129799200843786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,27.850000381469727,28.0,26.100000381469727,27.049999237060547,27.049999237060547,423200,MRTX,1.0609982097011774,1.138632166571828,2.2569316435845743,0.9795485186833895,0.0814496910177878,0.1757207177607396,1.2034025354729794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,26.850000381469727,27.200000762939453,25.89999961853028,26.5,26.5,300600,MRTX,1.0377358490566038,1.232075529278449,2.173584848080041,0.966216685842239,0.0715191632143648,0.2677492783072033,1.117692056112776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,26.450000762939453,26.600000381469727,25.25,26.049999237060547,26.049999237060547,407500,MRTX,1.0422265034044529,1.312859952574745,2.23608451846438,0.9510576163473856,0.0911688870570671,0.3600791007207227,1.183243337766118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,26.25,26.799999237060547,25.850000381469727,26.75,26.75,228400,MRTX,1.0336448455525338,1.2616822429906542,2.209345737350321,0.9505813448789944,0.0830635006735392,0.3034588105181182,1.145115906336592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,26.350000381469727,26.39999961853028,25.15999984741211,25.5,25.5,308600,MRTX,1.1156863044289982,1.2686273911420036,2.303921568627451,0.9691515138835962,0.1465347905454019,0.2890602117682146,1.2303953773919918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,25.700000762939453,26.39999961853028,25.32999992370605,25.89999961853028,25.89999961853028,326400,MRTX,1.2007722331864084,1.2471042360151758,2.2644788567455225,0.9806085357513576,0.2201636974350508,0.2621134520033168,1.188431629361096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,25.950000762939453,27.15999984741211,25.520000457763672,26.600000381469727,26.600000381469727,463200,MRTX,1.1466165249097937,1.2499999820737913,2.1992480887614074,0.9878286984701532,0.1587878264396406,0.2634197411070905,1.1264520910855105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,26.25,26.89999961853028,24.700000762939453,26.25,26.25,324200,MRTX,1.1714285714285717,1.3447618756975446,2.207619076683408,1.0090257197028396,0.1624028517257321,0.3299020415081573,1.119608101633006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,25.549999237060547,27.799999237060547,25.049999237060547,27.0,27.0,614300,MRTX,1.146296324553313,1.2925926491066262,2.161111054597077,1.0478685372259775,0.0984277873273355,0.2328858978904744,1.0242172784489094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-06,26.64999961853028,30.049999237060547,26.64999961853028,29.89999961853028,29.89999961853028,869600,MRTX,1.1571905991824172,1.195652189167395,1.948160559972049,1.051568894585514,0.1056217045969032,0.1458349218201209,0.8335492552413768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,29.89999961853028,30.350000381469727,28.5,29.950000762939453,29.950000762939453,657600,MRTX,1.166944903927584,1.235392289064123,1.964941468280124,1.0532451350968348,0.1136997688307492,0.1849174968921751,0.8390941493761643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08,30.25,30.5,26.75,26.799999237060547,26.799999237060547,836600,MRTX,1.2649254660798674,1.3582090508250066,2.2369403906563257,1.0842445858930831,0.1806808801867843,0.2757518331801762,1.0684363629000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09,27.14999961853028,28.0,25.5,27.100000381469727,27.100000381469727,391400,MRTX,1.2638376205861332,1.30811809092,2.1014760133317334,1.0683764455000002,0.195461175086133,0.2303062685261989,0.9372541598023028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
