,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,181738000.0,31320000.0,30533000.0,-52392000.0
Change To Liabilities,4883000.0,5508000.0,-5813000.0,13941000.0
Total Cashflows From Investing Activities,169439000.0,-157336000.0,-10827000.0,-105555000.0
Total Cash From Financing Activities,-316868000.0,-32233000.0,-209904000.0,-100121000.0
Change To Operating Activities,19181000.0,2722000.0,-10208000.0,8675000.0
Issuance Of Stock,125715000.0,64581000.0,26783000.0,54557000.0
Net Income,176186000.0,203865000.0,219267000.0,176712000.0
Change In Cash,97642000.0,63219000.0,1630000.0,26941000.0
Repurchase Of Stock,-51036000.0,-61690000.0,-203822000.0,-123715000.0
Effect Of Exchange Rate,2671000.0,-523000.0,-1093000.0,8294000.0
Total Cash From Operating Activities,242400000.0,253311000.0,223454000.0,224323000.0
Depreciation,26503000.0,24900000.0,21549000.0,16991000.0
Dividends Paid,-39080000.0,-35124000.0,-31865000.0,-29037000.0
Change To Inventory,-10319000.0,17841000.0,-19931000.0,-37088000.0
Change To Account Receivables,-22133000.0,20337000.0,-2773000.0,-59789000.0
Other Cashflows From Financing Activities,-1039000.0,-1039000.0,-1000000.0,-1926000.0
Change To Netincome,71072000.0,-47128000.0,43266000.0,33546000.0
Capital Expenditures,-13303000.0,-21745000.0,-37095000.0,-28754000.0
Other Cashflows From Investing Activities,,,,-291000.0
