,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,29799000.0,-68004000.0,125517000.0,-59970000.0
Change To Liabilities,5830000.0,1876000.0,-673000.0,-504000.0
Total Cashflows From Investing Activities,25596000.0,-71291000.0,122927000.0,-64366000.0
Total Cash From Financing Activities,538006000.0,258720000.0,16146000.0,220296000.0
Change To Operating Activities,11967000.0,3622000.0,-417000.0,509000.0
Issuance Of Stock,540376000.0,259522000.0,17016000.0,220522000.0
Net Income,-166030000.0,-124858000.0,-118871000.0,-108454000.0
Change In Cash,433275000.0,93625000.0,44367000.0,79386000.0
Repurchase Of Stock,-2370000.0,-802000.0,-731000.0,-226000.0
Total Cash From Operating Activities,-130327000.0,-93804000.0,-94706000.0,-76544000.0
Depreciation,3845000.0,3941000.0,3747000.0,2825000.0
Change To Account Receivables,-17554000.0,-1508000.0,-3470000.0,-336000.0
Change To Netincome,31615000.0,23123000.0,24978000.0,29416000.0
Capital Expenditures,-4203000.0,-3287000.0,-2590000.0,-4396000.0
Net Borrowings,,,-139000.0,-139000.0
