Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Retained Earnings,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Other Liab,Other Current Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings
2017-09-29,35.75,37.52999877929688,35.43000030517578,37.31999969482422,37.31999969482422,756900,XLRN,1.0450160857157984,1.15058946885962,1.0211682990886226,1.0206479989635429,0.0243680867522555,0.060329080137174,-0.0681248999025803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,37.45000076293945,37.95000076293945,36.880001068115234,37.810001373291016,37.810001373291016,1050200,XLRN,1.0005289726801705,1.1137265030648231,1.0097857423550938,1.012478214064533,-0.0119492413843624,0.0250189473034234,-0.07934513612184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,37.81999969482422,38.040000915527344,37.29999923706055,37.880001068115234,37.880001068115234,539700,XLRN,0.977560658266881,1.1092924834453926,0.9881203603418524,1.0113391723313174,-0.0337785140644364,0.0193291084404905,-0.0936802818787198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,37.68999862670898,38.52999877929688,37.4900016784668,38.29999923706055,38.29999923706055,239700,XLRN,0.9671018708451048,1.1436031360198564,0.9785900858705304,1.0126829906128405,-0.0455811197677357,0.05511944899829,-0.1113692807261336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,38.650001525878906,38.720001220703125,37.68999862670898,38.43000030517578,38.43000030517578,279100,XLRN,0.971376568686289,1.14519901046178,0.9877699397093208,1.0121464877707815,-0.0407699190844925,0.0623985347786673,-0.1101518090619383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,38.43000030517578,39.040000915527344,37.52999877929688,38.150001525878906,38.150001525878906,771200,XLRN,0.9234599772778042,1.1509829119567907,0.9766709523263852,1.0081446760609294,-0.0846846987831252,0.0560396891297545,-0.1239021141093783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,38.31999969482422,38.970001220703125,38.220001220703125,38.77999877929688,38.77999877929688,305000,XLRN,0.927024288152679,1.1634863422422943,0.9259928049967616,1.0143616235707735,-0.0873373354180945,0.0597709172896416,-0.1724893411799353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,38.81999969482422,39.68000030517578,38.59000015258789,39.4900016784668,39.4900016784668,202000,XLRN,0.889845477236575,1.1400354151494576,0.9012407860188696,1.008797349947511,-0.1189518727109358,0.047184739005512,-0.188056526675086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,39.619998931884766,39.7400016784668,38.66999816894531,38.7599983215332,38.7599983215332,269700,XLRN,0.905314800622516,1.16073280770687,0.9272445867662084,1.0091988628593096,-0.1038840622367935,0.0595005999641635,-0.1608524634267852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,39.08000183105469,39.209999084472656,38.58000183105469,38.880001068115234,38.880001068115234,358500,XLRN,0.9007201516381368,1.0892489020236045,0.91100815833034,1.0112728774332036,-0.1105527257950668,-0.0094360237997481,-0.1650269426347894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,38.81999969482422,39.5099983215332,38.77000045776367,38.83000183105469,38.83000183105469,190300,XLRN,0.8787019655661451,1.10842129502826,0.9101210014449282,1.0098252549340063,-0.1311232893678614,0.0001717966409848,-0.1667696023986887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,39.040000915527344,39.869998931884766,37.66999816894531,38.0099983215332,38.0099983215332,207400,XLRN,0.929755372616454,1.17074459260868,0.9736911327503668,1.0047827275420922,-0.0750273549256381,0.0556828274669722,-0.1119028646098396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,38.79999923706055,39.09000015258789,37.959999084472656,39.02999877929688,39.02999877929688,173600,XLRN,0.947220148013777,1.1401486392975404,0.9669485743997934,1.016827126331923,-0.0696069783181461,0.0191528691282241,-0.1199897119150068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,39.060001373291016,39.33000183105469,38.86000061035156,39.20000076293945,39.20000076293945,193300,XLRN,0.9874999574252544,1.097704029127938,0.8905612032644855,1.016900814218988,-0.0294008567937335,-0.0188796949693683,-0.1854341411601697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,38.970001220703125,39.22999954223633,36.75,37.310001373291016,37.310001373291016,614700,XLRN,1.0034842468140734,1.1744840011234492,0.946931131885357,1.0195478153138224,-0.0160635684997489,0.0579330987842476,-0.1309024094324671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,37.59000015258789,37.59000015258789,36.20000076293945,36.56999969482422,36.56999969482422,433600,XLRN,1.0090238401369578,1.2023516977749995,0.9710144549593464,1.0187296628598663,-0.0097058227229085,0.0854261719974549,-0.0944595542651177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,36.56999969482422,37.0,35.790000915527344,36.470001220703125,36.470001220703125,502600,XLRN,1.000548408475301,1.211955011886542,0.9654509982435868,1.0231439317955078,-0.0225955233202068,0.09771685892186,-0.1030061536220017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,36.58000183105469,37.43999862670898,36.4900016784668,36.84999847412109,36.84999847412109,285800,XLRN,1.0089552739408238,1.1728630396295825,0.9772048795828908,1.023176662025299,-0.0142213880844754,0.0720701557831879,-0.1021759407149623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,36.619998931884766,37.09000015258789,36.2400016784668,36.83000183105469,36.83000183105469,340700,XLRN,0.9956556162325666,1.1270702214989408,0.9790931192103712,1.028738706809164,-0.0330830905765974,0.0188563999443751,-0.1147281430749332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,36.66999816894531,37.369998931884766,36.0099983215332,36.77000045776367,36.77000045776367,503500,XLRN,0.9823225042755837,1.1343486147731594,0.9787870881265603,1.0357335667629224,-0.0534110624873387,0.029980084085718,-0.1122349461943008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,36.9900016784668,38.290000915527344,36.380001068115234,38.119998931884766,38.119998931884766,377400,XLRN,0.9152675857098554,1.070566697711952,0.9506821273322368,1.0327543330408862,-0.1174867473310307,-0.0078522558840887,-0.1454466714028328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,38.09000015258789,39.61000061035156,37.31999969482422,38.33000183105469,38.33000183105469,266300,XLRN,0.951995824036274,1.0153925465615974,0.9115574473675306,1.0448229351223306,-0.0928271110860565,-0.0307183870108813,-0.1988320450273363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,38.400001525878906,39.20000076293945,37.90999984741211,39.0,39.0,247100,XLRN,0.9112820747571114,1.0556409786909051,0.9128204736954126,1.0378093145840102,-0.1265272398268987,0.0019846102764138,-0.1947594774330108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,39.400001525878906,39.41999816894531,37.560001373291016,37.83000183105469,37.83000183105469,211700,XLRN,0.9201691696645768,1.1067934682866878,0.9368225458983788,1.0388512590749122,-0.1186820894103353,0.052209449934838,-0.1726200603606897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,37.68999862670898,38.52000045776367,36.93000030517578,37.02999877929688,37.02999877929688,221500,XLRN,0.9484202022582842,1.052390021748823,0.9462598452776044,1.0310647944789963,-0.0826445922207121,0.0343436796288234,-0.1582421660079777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,36.959999084472656,37.7599983215332,36.72999954223633,37.040000915527344,37.040000915527344,377000,XLRN,0.9678725050757924,1.0591252314410966,0.939524794192762,1.0262436118253355,-0.0583711067495433,0.0334888258733441,-0.1682855244966041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,37.27999877929688,37.95000076293945,37.27000045776367,37.33000183105469,37.33000183105469,188800,XLRN,0.9402624364438562,1.0977765210861905,0.92954725585019,1.0311845275729687,-0.0909220911291125,0.061665591883746,-0.1761810284859166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,38.0,38.650001525878906,34.4900016784668,35.22999954223633,35.22999954223633,466800,XLRN,1.0127732264770528,1.177121821162269,1.014476359433926,1.0414917955670933,-0.0287185690900404,0.1312120111346029,-0.0973499996611442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,35.33000183105469,36.619998931884766,35.33000183105469,35.95000076293945,35.95000076293945,261100,XLRN,0.9991654355116156,1.1568845415842846,0.9755215285274093,1.0390384642435906,-0.0398730287319749,0.0958797784865459,-0.1391317768739424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,35.720001220703125,36.060001373291016,34.91999816894531,35.13999938964844,35.13999938964844,187900,XLRN,1.0358566351199665,1.2085942503804927,1.036994856563472,1.0401272810196784,-0.0042706458997119,0.1330193976464004,-0.0756841362628515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,35.08000183105469,35.45000076293945,34.7400016784668,35.09000015258789,35.09000015258789,223500,XLRN,1.072955296727242,1.1960672852150966,1.0356226843706016,1.0393664161720684,0.0335888805551736,0.1201740365746788,-0.0777152759843264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,34.630001068115234,35.56999969482422,34.630001068115234,35.02000045776367,35.02000045776367,199000,XLRN,1.0279839957003505,1.21501995091001,1.0442604002512776,1.0305050740272153,-0.0025210783268647,0.1483527361436891,-0.0673721605793291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,35.06999969482422,35.65999984741211,33.369998931884766,34.119998931884766,34.119998931884766,287400,XLRN,1.052754961706006,1.2312426622697024,1.067995303852609,1.043144349882203,0.0096106118238028,0.16630187982688,-0.0456569169856417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,34.04999923706055,35.959999084472656,34.04999923706055,35.34000015258789,35.34000015258789,368100,XLRN,1.0551782896015822,1.1884550033575596,1.032258047106006,1.0570826794517585,-0.0019043898501762,0.1205052850839625,-0.0783700523246417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,35.34000015258789,37.0,34.560001373291016,36.970001220703125,36.970001220703125,329100,XLRN,1.0024344103223208,1.1606707717224147,0.9772788713862012,1.0412088647392546,-0.0387744544169337,0.0901915593847966,-0.1349358393769469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,36.70000076293945,38.84999847412109,36.70000076293945,38.709999084472656,38.709999084472656,284800,XLRN,0.9878585012368448,1.1557737725809685,0.9181090611232574,1.0392013474275237,-0.0513428461906788,0.080452724902003,-0.1818303107944183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,38.84000015258789,38.84000015258789,36.68999862670898,37.43999862670898,37.43999862670898,223700,XLRN,1.113247912232616,1.1629274175364617,0.9580662459291812,1.0381241126825425,0.0751237995500735,0.1052178569076029,-0.1491017058599505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,37.88999938964844,38.0099983215332,36.810001373291016,36.900001525878906,36.900001525878906,163400,XLRN,1.1433603491078466,1.1363143244254126,0.9769647085726478,1.03199537924298,0.1113649698648664,0.0937127846219658,-0.1286047566467567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,37.04999923706055,37.68000030517578,36.470001220703125,36.4900016784668,36.4900016784668,198000,XLRN,1.1723759060428296,1.1129076114654175,0.9917784862165449,1.0328322263084138,0.1395436797344158,0.0784039651470378,-0.1178455524794654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,36.790000915527344,37.52000045776367,36.209999084472656,37.18000030517578,37.18000030517578,82400,XLRN,1.1605702305460188,1.127218921554927,0.9741796913234824,1.032019884081241,0.1285503464647781,0.0845078995602184,-0.1428453801657538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,37.29999923706055,37.61000061035156,36.650001525878906,36.66999816894531,36.66999816894531,160500,XLRN,1.180529126728681,1.1663485844944563,0.9776384037150389,1.0369551897736955,0.1435739369549853,0.109317347704088,-0.1394290917707606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,36.959999084472656,36.959999084472656,35.58000183105469,36.119998931884766,36.119998931884766,214700,XLRN,1.1749723112324142,1.1492247937164373,0.997231492882664,1.020376345675996,0.1545959655564182,0.0958116139630529,-0.1141677571484707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,36.16999816894531,36.77999877929688,34.83000183105469,34.88999938964844,34.88999938964844,215100,XLRN,1.2226999310314968,1.2318716048756402,0.9991401897442918,1.026253639124301,0.1964462919071958,0.1778182502204304,-0.1131440736979254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,35.04999923706055,36.810001373291016,34.779998779296875,36.4900016784668,36.4900016784668,310700,XLRN,1.216771704126281,1.1852561800654111,0.9698546933894092,1.0246409570196735,0.1921307471066076,0.1358309975915628,-0.1409470085445259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,36.47999954223633,36.5,34.779998779296875,35.540000915527344,35.540000915527344,239500,XLRN,1.2082160247764258,1.2377602854604224,1.0112548593381403,1.029880242563007,0.1783357822134188,0.1695200097690807,-0.0979090713302504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,35.959999084472656,36.38999938964844,34.5,34.810001373291016,34.810001373291016,344600,XLRN,1.2097098232998544,1.2769318876570055,1.0376327924996545,1.036157586789428,0.1735522365104265,0.2063205897034468,-0.0797779299554555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,34.83000183105469,35.9900016784668,34.83000183105469,35.119998931884766,35.119998931884766,233800,XLRN,1.1964692977144291,1.269362277530748,1.0256264679171676,1.0465343935592823,0.1499349041551467,0.1979526225055417,-0.0993987411376962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,34.86000061035156,35.9900016784668,34.40999984741211,35.849998474121094,35.849998474121094,263900,XLRN,1.221757352895797,1.2337517831183304,1.0267783246870406,1.048372731047773,0.1733846218480239,0.1646124385320071,-0.1012040303940053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
