Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
2017-10-26,66.66000366210938,66.86000061035156,65.62999725341797,65.76000213623047,54.64461135864258,1133300,WELL,1.0338798766359527,0.8940163522494657,0.8764500507757303,1.0357335667629224,-0.0018536901269696,-0.2103521784379756,-0.2145719835451308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,65.72000122070312,67.81999969482422,65.69999694824219,67.16000366210938,55.80797576904297,1930300,WELL,1.0147407408723854,0.8815636738514446,0.8619150488532731,1.0327543330408862,-0.0180135921685007,-0.196855279744596,-0.2342137498817965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,67.1500015258789,67.43000030517578,66.80000305175781,67.20999908447266,55.849517822265625,1276500,WELL,1.0166989558362844,0.8519713241573988,0.8730933862345682,1.0448229351223306,-0.0281239792860461,-0.1941396094150799,-0.2372961061602987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,67.11000061035156,67.2300033569336,66.18000030517578,66.95999908447266,55.64178085327149,1384800,WELL,1.0280583119928968,0.8654386668896177,0.8780702308263608,1.0378093145840102,-0.0097510025911133,-0.1882177015248736,-0.2295097203020626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,67.0,67.43000030517578,66.66999816894531,67.0199966430664,55.6916389465332,1192800,WELL,1.0145933733897865,0.8546887647286031,0.8657429101221715,1.0388512590749122,-0.0242578856851256,-0.1998952536232466,-0.243699696136897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,67.26000213623047,68.08999633789062,67.18000030517578,67.72000122070312,56.2733154296875,1884000,WELL,0.9889986328366496,0.8177338331984789,0.8464528727241963,1.0310647944789963,-0.0420661616423467,-0.2003125089215205,-0.2580491385613858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,67.43000030517578,68.25,67.30999755859375,68.1500015258789,56.63063430786133,1396500,WELL,0.9852851873589502,0.8246134605774011,0.8411120603775679,1.0262436118253355,-0.0409584244663855,-0.2010229449903513,-0.2666982583117983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,67.69000244140625,68.0199966430664,67.38999938964844,68.0,57.236663818359375,2126000,WELL,0.973382404769636,0.8108027140047271,0.818396696722155,1.0311845275729687,-0.0578021228033327,-0.2253082151977172,-0.2873315876139517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,69.06999969482422,69.80000305175781,68.30000305175781,68.58999633789062,57.7332763671875,2738000,WELL,0.9669046714141636,0.8158257937925916,0.8164721345340216,1.0414917955670933,-0.0745871241529296,-0.2300840162350744,-0.2953542245610485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,68.55000305175781,69.19000244140625,68.19999694824219,68.75,57.86795425415039,2142700,WELL,0.9588362672339013,0.8001842747834059,0.8282307069661129,1.0390384642435906,-0.0802021970096893,-0.2608204883143327,-0.2864225984352387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,68.5,68.87999725341797,68.0199966430664,68.27999877929688,57.47234725952149,1452300,WELL,0.968365390991164,0.8208687477146436,0.8414881796008516,1.0401272810196784,-0.0717618900285144,-0.2547061050194487,-0.2711908132254718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,68.0,68.52999877929688,68.0,68.12000274658203,57.33767318725586,1400100,WELL,0.9748971556731754,0.832043320326422,0.8601280563475073,1.0393664161720684,-0.064469260498893,-0.2438499283139957,-0.2532099040074207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,68.19999694824219,68.55000305175781,67.94000244140625,68.31999969482422,57.50601196289063,2534700,WELL,0.9702868140166644,0.8148863909545802,0.8496049315495949,1.0305050740272153,-0.0602182600105508,-0.2517808238117406,-0.2620276292810118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,68.12000274658203,68.73999786376953,67.9000015258789,68.08999633789062,57.31241226196289,1378000,WELL,0.98311074103915,0.8055534090050621,0.8618711064652438,1.043144349882203,-0.060033608843053,-0.2593873734377602,-0.2517811143730071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,68.11000061035156,68.41999816894531,67.72000122070312,67.73999786376953,57.017822265625,2358900,WELL,0.994095088740928,0.8059658604337494,0.8687613067074867,1.0570826794517585,-0.0629875907108304,-0.2619838578398477,-0.2418667927231611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,67.73999786376953,68.3499984741211,67.62000274658203,67.94000244140625,57.18616485595703,1784800,WELL,0.9490727442647292,0.81361215822016,0.8739500540657368,1.0412088647392546,-0.0921361204745253,-0.2568670541174581,-0.2382646566974113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,67.79000091552734,68.16000366210938,67.79000091552734,67.95999908447266,57.20299530029297,1358900,WELL,0.9367274892297128,0.8132232624063531,0.8753632942107266,1.0392013474275237,-0.1024738581978108,-0.2620977852726123,-0.2245760777069492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,68.08000183105469,68.1500015258789,67.4000015258789,67.93000030517578,57.1777458190918,1297900,WELL,0.9344912999390278,0.7809793750708447,0.8813704469929987,1.0381241126825425,-0.1036328127435146,-0.276730185558014,-0.225797504796133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,68.04000091552734,68.62999725341797,68.0,68.29000091552734,57.48075866699219,2183000,WELL,0.9283936752782476,0.7810277858669057,0.8729465745028151,1.03199537924298,-0.1036017039647325,-0.261573753936541,-0.2326228907165894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,68.08999633789062,68.44999694824219,67.97000122070312,68.16999816894531,57.3797607421875,1263900,WELL,0.9313480603333651,0.7846380343789556,0.8690336104285669,1.0328322263084138,-0.1014841659750486,-0.249865611939424,-0.2405904282674434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,68.41000366210938,68.5999984741211,68.13999938964844,68.26000213623047,57.455509185791016,462200,WELL,0.9268972249128364,0.7877709279156415,0.8697020379684332,1.032019884081241,-0.1051226591684042,-0.2549400940790671,-0.2473230335208031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,68.19000244140625,68.2699966430664,67.45999908447266,67.47000122070312,56.790565490722656,1209900,WELL,0.9444196283733268,0.8141600636139272,0.8808027456411522,1.0369551897736955,-0.0925355614003689,-0.242871173176441,-0.2362647498446473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,67.5,67.61000061035156,66.63999938964844,67.12000274658203,56.49596405029297,1586100,WELL,0.9500892567885192,0.800091127136535,0.891545473291903,1.020376345675996,-0.0702870888874768,-0.2533220526168493,-0.2198537767392316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,67.0199966430664,67.47000122070312,66.69999694824219,67.27999877929688,56.6306266784668,1593000,WELL,0.9516944633074036,0.8149496216970951,0.8941800677503754,1.026253639124301,-0.0745591758168973,-0.2391037329581147,-0.2181041956918418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,67.80999755859375,67.87999725341797,66.94999694824219,67.45999908447266,56.78214645385742,2523900,WELL,0.9507855473450328,0.8067508990030903,0.8919468389158849,1.0246409570196735,-0.0738554096746406,-0.242674283470758,-0.2188548630180502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,67.70999908447266,68.22000122070312,67.11000061035156,67.95999908447266,57.20299530029297,2051700,WELL,0.9234844474533628,0.8006662966870822,0.8629122941655127,1.029880242563007,-0.1063957951096441,-0.2675739790042594,-0.2462516365028779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,68.08999633789062,68.20999908447266,66.7699966430664,67.12999725341797,56.50436782836914,2467100,WELL,0.9290928925801504,0.8282722289700013,0.8860326103724335,1.036157586789428,-0.1070646942092775,-0.2423390689835574,-0.2313781120826764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,66.98999786376953,67.25,65.97000122070312,66.12000274658203,55.65423202514648,2672600,WELL,0.9466123506049556,0.826020261390735,0.8973821651479981,1.0465343935592823,-0.0999220429543267,-0.2453893936344713,-0.2276430439068657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,66.12000274658203,66.66999816894531,65.75,66.29000091552734,55.797325134277344,2226100,WELL,0.9257808232401952,0.8203771207281034,0.8872975703589009,1.048372731047773,-0.1225919078075779,-0.2487622238582199,-0.240684784722145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,66.29000091552734,67.0,65.98999786376953,66.19000244140625,55.71316146850586,2548800,WELL,0.9172081013245512,0.8249932505394947,0.891911677960045,1.0387885930282448,-0.1215804917036935,-0.2320255623692794,-0.2226993248229617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,66.29000091552734,66.62999725341797,66.12999725341797,66.31999969482422,55.82257461547852,2018200,WELL,0.9072679751800536,0.8272058740621638,0.9083683231269944,1.0447156071702373,-0.1374476319901836,-0.2297761632291207,-0.2054575445772745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,65.9800033569336,66.30000305175781,65.69000244140625,65.91999816894531,55.48589324951172,2106800,WELL,0.8974515056209933,0.820666601857618,0.9204548907708568,1.0484619827112251,-0.1510104770902318,-0.223956917977033,-0.1839963006700623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,65.97000122070312,66.44999694824219,65.58000183105469,66.12000274658203,55.65423202514648,2458800,WELL,0.8962492896394876,0.8166477865505717,0.9215724295607854,1.0415757419863072,-0.1453264523468196,-0.2321394202980213,-0.1859240423686494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,66.33999633789062,66.87000274658203,66.26000213623047,66.41000366210938,55.89833450317383,2331200,WELL,0.9051347286806154,0.802373139964048,0.9214326382529447,1.0495576207370112,-0.1444228920563958,-0.2465026521913412,-0.1690615732851557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,66.26000213623047,66.62999725341797,66.08000183105469,66.29000091552734,55.797325134277344,1906600,WELL,0.8944035024701691,0.8084232143250253,0.925280034763266,1.0539026313731312,-0.1594991289029621,-0.2223032784098498,-0.1751721295483991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,66.62000274658203,67.25,66.38999938964844,66.94000244140625,56.34444808959961,4753500,WELL,0.8857185529478329,0.7896458711667063,0.923540450167799,1.0520989179928428,-0.1663803650450099,-0.211077326446065,-0.1502941114038004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,67.0999984741211,67.80000305175781,67.06999969482422,67.33999633789062,56.68113708496094,1622700,WELL,0.8810514031585706,0.7866149750111383,0.9555982318681008,1.049480051520865,-0.1684286483622945,-0.2292785133958464,-0.1157941440452997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,67.05000305175781,67.23999786376953,64.11000061035156,64.4800033569336,54.27383041381836,4094300,WELL,0.9354838029489106,0.8394665592319807,1.0032647905378569,1.0585213557872055,-0.1230375528382951,-0.1651404090604032,-0.0743099229292971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,64.4800033569336,65.12000274658203,63.650001525878906,63.65999984741211,53.5836181640625,2182200,WELL,0.9509897182411944,0.875494567235515,1.0063000191362708,1.0561912314345747,-0.1052015131933803,-0.1266328130079423,-0.0741560367941953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,63.810001373291016,63.970001220703125,63.2599983215332,63.47999954223633,53.432106018066406,1871900,WELL,0.9584122289390676,0.8710954439188783,1.0224831950753437,1.054691754118366,-0.0962795251792983,-0.1429009444895232,-0.0559072466015642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,63.43999862670898,63.869998931884766,63.27999877929688,63.400001525878906,53.36477279663086,1586200,WELL,0.9556781973021437,0.8648234662960965,1.038910006286968,1.0628648969920689,-0.107186699689925,-0.1263144339091787,-0.0492328080719564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,63.34999847412109,64.08000183105469,63.150001525878906,63.4900016784668,53.440528869628906,1811600,WELL,0.9374704924237178,0.8600772325787341,1.0467018114064888,1.054562443450246,-0.1170919510265282,-0.1413341314129578,-0.0502544262165163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,63.709999084472656,63.75,63.119998931884766,63.27000045776367,53.25535202026367,1565400,WELL,0.9250829353613116,0.8857082564889359,1.031095647878586,1.0427572783556516,-0.1176743429943399,-0.1262394659202336,-0.0731852252130895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,63.27999877929688,63.7400016784668,63.060001373291016,63.720001220703125,53.634124755859375,1276900,WELL,0.9411487195039724,0.8725974163050226,1.0242998083054005,1.039387058829826,-0.0982383393258535,-0.1431465496530092,-0.0776135902726544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,63.70000076293945,64.29000091552734,63.5099983215332,63.77000045776367,53.67620849609375,1378500,WELL,0.910145807345886,0.8763741129207407,1.020907765930471,1.0452598484191695,-0.1351140410732835,-0.1236706257199118,-0.0808732273742984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,63.90999984741211,64.5,63.66999816894531,64.02999877929688,53.89505386352539,1997300,WELL,0.912853418307202,0.8645650403641212,1.017890307125468,1.0173995405954512,-0.1045461222882492,-0.1289435783645318,-0.0827055028308592,377034000.0,17662681000.0,12643799000.0,13704644000.0,877499000.0,38654000.0,27944445000.0,372449000.0,815277000.0,,68321000.0,-4330486000.0,374492000.0,243777000.0,911863000.0,,-4265927000.0,24632397000.0,2046616000.0,445585000.0,13259289000.0,987562000.0,11659698000.0,,-88172000.0,0.0,154581000.0,-826074000.0,-1913527000.0,26811000.0,621987000.0,522774000.0,-297917000.0,-7656000.0,26852000.0,1434177000.0,938598000.0,52719000.0,-1325617000.0,23486000.0,-96323000.0,-77492000.0
2018-01-03,64.30000305175781,64.68000030517578,63.95000076293945,64.13999938964844,53.98764419555664,1832600,WELL,0.8813532866934034,0.8553209223194401,1.0084222355327528,0.9765980219270426,-0.0952447352336391,-0.1486278700044153,-0.0870262253527613,377034000.0,17662681000.0,12643799000.0,13704644000.0,877499000.0,38654000.0,27944445000.0,372449000.0,815277000.0,,68321000.0,-4330486000.0,374492000.0,243777000.0,911863000.0,,-4265927000.0,24632397000.0,2046616000.0,445585000.0,13259289000.0,987562000.0,11659698000.0,,-88172000.0,0.0,154581000.0,-826074000.0,-1913527000.0,26811000.0,621987000.0,522774000.0,-297917000.0,-7656000.0,26852000.0,1434177000.0,938598000.0,52719000.0,-1325617000.0,23486000.0,-96323000.0,-77492000.0
2018-01-04,64.11000061035156,64.1500015258789,62.72999954223633,62.7599983215332,52.82607650756836,1993500,WELL,0.9115677678261882,0.8739662706033683,1.0291161802765,0.9849127815791188,-0.0733450137529306,-0.1243906657156238,-0.0604786795066973,377034000.0,17662681000.0,12643799000.0,13704644000.0,877499000.0,38654000.0,27944445000.0,372449000.0,815277000.0,,68321000.0,-4330486000.0,374492000.0,243777000.0,911863000.0,,-4265927000.0,24632397000.0,2046616000.0,445585000.0,13259289000.0,987562000.0,11659698000.0,,-88172000.0,0.0,154581000.0,-826074000.0,-1913527000.0,26811000.0,621987000.0,522774000.0,-297917000.0,-7656000.0,26852000.0,1434177000.0,938598000.0,52719000.0,-1325617000.0,23486000.0,-96323000.0,-77492000.0
2018-01-05,62.84000015258789,62.97999954223633,62.209999084472656,62.369998931884766,52.497806549072266,2003300,WELL,0.9066858451015606,0.8558123700905066,1.02810597453783,0.9789917900086822,-0.0723059449071216,-0.1438144489911486,-0.0617833963505685,377034000.0,17662681000.0,12643799000.0,13704644000.0,877499000.0,38654000.0,27944445000.0,372449000.0,815277000.0,,68321000.0,-4330486000.0,374492000.0,243777000.0,911863000.0,,-4265927000.0,24632397000.0,2046616000.0,445585000.0,13259289000.0,987562000.0,11659698000.0,,-88172000.0,0.0,154581000.0,-826074000.0,-1913527000.0,26811000.0,621987000.0,522774000.0,-297917000.0,-7656000.0,26852000.0,1434177000.0,938598000.0,52719000.0,-1325617000.0,23486000.0,-96323000.0,-77492000.0
2018-01-08,62.400001525878906,62.84000015258789,62.33000183105469,62.59000015258789,52.6829833984375,1623200,WELL,0.8734621876875381,0.8542653112176452,1.0188866059284627,0.942840182406444,-0.0693779947189058,-0.1374591732566716,-0.0684633997245918,377034000.0,17662681000.0,12643799000.0,13704644000.0,877499000.0,38654000.0,27944445000.0,372449000.0,815277000.0,,68321000.0,-4330486000.0,374492000.0,243777000.0,911863000.0,,-4265927000.0,24632397000.0,2046616000.0,445585000.0,13259289000.0,987562000.0,11659698000.0,,-88172000.0,0.0,154581000.0,-826074000.0,-1913527000.0,26811000.0,621987000.0,522774000.0,-297917000.0,-7656000.0,26852000.0,1434177000.0,938598000.0,52719000.0,-1325617000.0,23486000.0,-96323000.0,-77492000.0
2018-01-09,62.5,62.619998931884766,61.29999923706055,61.369998931884766,51.65609359741211,2032800,WELL,0.9040246770351668,0.8697574500593922,1.055451622753591,0.9530778204901076,-0.0490531434549409,-0.1314667969880228,-0.033846195597287,377034000.0,17662681000.0,12643799000.0,13704644000.0,877499000.0,38654000.0,27944445000.0,372449000.0,815277000.0,,68321000.0,-4330486000.0,374492000.0,243777000.0,911863000.0,,-4265927000.0,24632397000.0,2046616000.0,445585000.0,13259289000.0,987562000.0,11659698000.0,,-88172000.0,0.0,154581000.0,-826074000.0,-1913527000.0,26811000.0,621987000.0,522774000.0,-297917000.0,-7656000.0,26852000.0,1434177000.0,938598000.0,52719000.0,-1325617000.0,23486000.0,-96323000.0,-77492000.0
2018-01-10,61.08000183105469,61.20000076293945,60.70000076293945,60.709999084472656,51.100563049316406,3072900,WELL,0.9081630337363332,0.8932696791046325,1.0791638753493098,0.966664672858564,-0.0585016391222307,-0.1200048988915757,-0.0066211641103393,377034000.0,17662681000.0,12643799000.0,13704644000.0,877499000.0,38654000.0,27944445000.0,372449000.0,815277000.0,,68321000.0,-4330486000.0,374492000.0,243777000.0,911863000.0,,-4265927000.0,24632397000.0,2046616000.0,445585000.0,13259289000.0,987562000.0,11659698000.0,,-88172000.0,0.0,154581000.0,-826074000.0,-1913527000.0,26811000.0,621987000.0,522774000.0,-297917000.0,-7656000.0,26852000.0,1434177000.0,938598000.0,52719000.0,-1325617000.0,23486000.0,-96323000.0,-77492000.0
