,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-2519000.0,-56497000.0,-93941000.0,-40669000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1065994000.0,-139140000.0,18183000.0,1187565000.0
Net Borrowings,-1079793000.0,656019000.0,-139770000.0,-758999000.0
Total Cash From Financing Activities,-1020017000.0,371903000.0,-414663000.0,-1161886000.0
Change To Operating Activities,22975000.0,-4406000.0,-17679000.0,18095000.0
Issuance Of Stock,366464000.0,366464000.0,366464000.0,366464000.0
Net Income,26257000.0,71546000.0,163729000.0,325585000.0
Change In Cash,-1750118000.0,537779000.0,-134291000.0,329091000.0
Effect Of Exchange Rate,638000.0,1358000.0,7017000.0,5444000.0
Total Cash From Operating Activities,335255000.0,303658000.0,255172000.0,297968000.0
Depreciation,245076000.0,248163000.0,245836000.0,257833000.0
Other Cashflows From Investing Activities,-7195000.0,-6567000.0,-6567000.0,-6567000.0
Dividends Paid,-254750000.0,-254915000.0,-255117000.0,-253268000.0
Change To Account Receivables,-12690000.0,-1579000.0,-53834000.0,-55622000.0
Other Cashflows From Financing Activities,-51938000.0,-29201000.0,-19776000.0,-149619000.0
Change To Netincome,53637000.0,-10066000.0,-82880000.0,-247923000.0
