Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2005-08-19,19.270000457763672,19.530000686645508,19.11000061035156,19.450000762939453,19.450000762939453,70000,BLDR,1.1033418119634786,1.0205655322796925,1.2514138405056503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-22,19.3799991607666,19.5,19.239999771118164,19.36000061035156,19.36000061035156,274700,BLDR,1.1621900460049326,1.0361569645414443,1.2706611366694072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-23,19.25,19.39999961853028,18.5,19.270000457763672,19.270000457763672,101400,BLDR,1.161909644928304,1.036844788147714,1.2579138139746195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-24,19.479999542236328,19.84000015258789,19.14999961853028,19.32999992370605,19.32999992370605,97200,BLDR,1.188825640607167,1.0419037490501497,1.2622865863856754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-25,19.32999992370605,19.540000915527344,18.530000686645508,18.86000061035156,18.86000061035156,59900,BLDR,1.1908800825883956,1.0503710935761796,1.2741251277296526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-26,18.959999084472656,18.959999084472656,18.049999237060547,18.239999771118164,18.239999771118164,108500,BLDR,1.2499999738576115,1.09100876470627,1.3135964575181482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-29,18.65999984741211,19.479999542236328,18.57999992370605,18.8799991607666,18.8799991607666,277100,BLDR,1.1959746253923675,1.08156784872785,1.229343226492508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-30,18.8799991607666,19.229999542236328,18.75,18.790000915527344,18.790000915527344,85200,BLDR,1.1883980221232129,1.031931795896044,1.224055288948585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-31,18.82999992370605,20.75,18.549999237060547,20.299999237060547,20.299999237060547,825100,BLDR,1.1349754572140345,0.9551724196249834,1.1049261649343618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-01,20.75,21.84000015258789,20.5,21.559999465942383,21.559999465942383,648100,BLDR,1.0830241632591386,0.8923933324539712,1.076066852394302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-02,21.75,22.700000762939453,21.61000061035156,22.0,22.0,347600,BLDR,1.006818164478649,0.8536363948475231,1.0759090943769976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-06,22.39999961853028,22.43000030517578,21.15999984741211,22.350000381469727,22.350000381469727,204700,BLDR,0.9476510041913024,0.849216967261108,1.02863531895861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-07,22.030000686645508,22.39999961853028,21.5,21.56999969482422,21.56999969482422,198500,BLDR,1.0023180873952993,0.9035697750053676,1.059341710929771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-08,21.38999938964844,21.90999984741211,20.1200008392334,21.040000915527344,21.040000915527344,179600,BLDR,1.005228075010289,0.9367869879666612,1.085551290814449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-09,20.89999961853028,21.88999938964844,20.89999961853028,21.280000686645508,21.280000686645508,91000,BLDR,0.9628758980246124,0.9473683833132456,1.070018783977447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-12,21.88999938964844,22.0,19.770000457763672,20.700000762939453,20.700000762939453,184900,BLDR,0.9236715040834766,1.0120772942408578,1.1236714672264998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-13,20.51000022888184,20.799999237060547,20.040000915527344,20.530000686645508,20.530000686645508,99600,BLDR,0.9288845132493834,1.0331221809587896,1.1363857351881097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-14,20.530000686645508,21.200000762939453,20.100000381469727,20.89999961853028,20.89999961853028,82400,BLDR,0.9287081436213468,1.0555023860566788,1.0827750992254794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-15,21.0,21.8700008392334,20.32999992370605,21.68000030517578,21.68000030517578,127900,BLDR,0.9271217757626669,1.0106088348246665,1.050276759098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-16,21.940000534057617,21.950000762939453,21.059999465942383,21.82999992370605,21.82999992370605,85500,BLDR,0.9038020893811708,0.9977096089218832,1.0421438423962102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-19,21.559999465942383,22.5,21.5,22.14999961853028,22.14999961853028,110800,BLDR,0.919638879911864,0.9945824409051284,1.0225733638199122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-20,22.209999084472656,22.209999084472656,21.700000762939453,21.81999969482422,21.81999969482422,81800,BLDR,0.8950504564524854,1.0036663576913356,1.044912903572074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-21,21.5,22.350000381469727,20.799999237060547,21.459999084472656,21.459999084472656,92700,BLDR,0.9655172505737154,1.0088537065313807,1.0582479055604637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-22,21.790000915527344,22.670000076293945,21.559999465942383,22.5,22.5,181200,BLDR,0.9244444105360244,0.9311111450195312,1.0013333638509114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-23,22.64999961853028,22.64999961853028,21.31999969482422,22.38999938964844,22.38999938964844,184700,BLDR,0.9602501378334152,0.9365788246983848,1.0004466381935884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-26,22.75,23.299999237060547,22.459999084472656,22.979999542236328,22.979999542236328,224800,BLDR,0.9347258472637016,0.9038294548087016,0.9795474620227624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-27,23.040000915527344,23.100000381469727,22.299999237060547,22.459999084472656,22.459999084472656,101900,BLDR,0.8713268251356969,0.9514693548677476,1.010685738568561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-28,22.920000076293945,23.239999771118164,22.5,22.799999237060547,22.799999237060547,129000,BLDR,0.8552631865137732,0.9614035442888876,0.9885965644634502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-29,22.90999984741211,23.0,22.299999237060547,22.57999992370605,22.57999992370605,125200,BLDR,0.8658104208643331,0.9712134800386844,1.0203720546224782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,22.63999938964844,22.989999771118164,22.25,22.32999992370605,22.32999992370605,752400,BLDR,0.8759516136485531,0.973130300782816,1.0367218852497038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-03,22.89999961853028,23.229999542236328,22.25,23.040000915527344,23.040000915527344,345500,BLDR,0.8628471515106962,0.9487847110118582,1.0099826186240004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-04,23.15999984741211,23.600000381469727,22.93000030517578,23.350000381469727,23.350000381469727,670500,BLDR,0.8453961219967938,0.9413275881433985,0.9922912076130572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-05,23.40999984741211,23.420000076293945,21.809999465942383,22.14999961853028,22.14999961853028,288700,BLDR,0.8708804175052757,1.0067719919238636,1.0677200914597365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-06,22.040000915527344,22.200000762939453,20.700000762939453,21.18000030517578,21.18000030517578,251100,BLDR,0.8928233982504264,1.1033994571530976,1.169499532618543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-07,21.34000015258789,21.96999931335449,21.209999084472656,21.6200008392334,21.6200008392334,126000,BLDR,0.8260869526860223,1.0693802008221007,1.141535584975069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-10,21.739999771118164,21.770000457763672,20.979999542236328,21.14999961853028,21.14999961853028,126800,BLDR,0.8510638451373564,1.108747100987844,1.1418439741895594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-11,21.100000381469727,21.3799991607666,20.100000381469727,20.489999771118164,20.489999771118164,153800,BLDR,0.888726173152071,1.150805279995338,1.1649585703207057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-12,20.190000534057617,20.59000015258789,18.729999542236328,19.1200008392334,19.1200008392334,326800,BLDR,0.9780334697772542,1.2243723232153747,1.2369246119488406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-13,19.049999237060547,19.31999969482422,18.229999542236328,19.06999969482422,19.06999969482422,150300,BLDR,0.9779758739897656,1.2244363269605685,1.2076560595276815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-14,19.09000015258789,19.75,18.799999237060547,19.40999984741211,19.40999984741211,242300,BLDR,0.9551777981079808,1.1823802649848718,1.1488922932698402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-17,19.459999084472656,20.200000762939453,19.3700008392334,20.100000381469727,20.100000381469727,106200,BLDR,0.8999999905107035,1.150248776141707,1.0572139102838258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-18,20.239999771118164,20.239999771118164,19.350000381469727,19.729999542236328,19.729999542236328,82300,BLDR,0.9315762588549604,1.1860111587148048,1.0922452983806774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-19,19.56999969482422,20.549999237060547,19.40999984741211,20.3700008392334,20.3700008392334,198500,BLDR,0.948453554190001,1.1728030635931732,1.076583181230791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-20,20.420000076293945,21.540000915527344,19.479999542236328,19.530000686645508,19.530000686645508,128800,BLDR,0.9784946205055106,1.269841186130558,1.1193036273316308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-21,19.989999771118164,21.309999465942383,19.690000534057617,20.71999931335449,20.71999931335449,141700,BLDR,0.9580116331700828,1.177606198220477,1.1003861000306816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-24,20.0,21.100000381469727,19.959999084472656,20.799999237060547,20.799999237060547,128600,BLDR,0.964423086622058,1.2014423407570156,1.0841346184706548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-25,20.950000762939453,21.64999961853028,20.89999961853028,21.5,21.5,286300,BLDR,0.9293023042900618,1.1646512053733649,1.088372075280478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-26,21.530000686645508,21.549999237060547,21.200000762939453,21.479999542236328,21.479999542236328,177600,BLDR,0.9376163789038714,1.189944134574282,1.1135940682521814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-27,22.479999542236328,22.479999542236328,18.459999084472656,19.56999969482422,19.56999969482422,446200,BLDR,1.0122636573766344,1.3137455025751643,1.2095043661423293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-28,19.809999465942383,20.040000915527344,19.309999465942383,19.5,19.5,203600,BLDR,1.0205128009502706,1.296923123873197,1.205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,19.690000534057617,19.959999084472656,18.799999237060547,19.549999237060547,19.549999237060547,219400,BLDR,1.044501323436584,1.319693107105191,1.1606138833522115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-01,19.600000381469727,19.90999984741211,19.25,19.559999465942383,19.559999465942383,306200,BLDR,0.9913087893182234,1.218813947009446,1.1334356176694207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-02,19.43000030517578,20.0,19.39999961853028,19.8799991607666,19.8799991607666,285000,BLDR,0.9753521231487182,1.252012094586459,1.0719316079247077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-03,20.21999931335449,20.32999992370605,19.6200008392334,19.739999771118164,19.739999771118164,266900,BLDR,0.9746707190578818,1.2857142581075605,1.036980726985843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-04,19.82999992370605,19.82999992370605,19.170000076293945,19.290000915527344,19.290000915527344,148100,BLDR,0.9735614201826546,1.284603396088957,1.0497666686837692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-07,19.479999542236328,19.479999542236328,18.86000061035156,18.90999984741211,18.90999984741211,93600,BLDR,1.00370172899995,1.2622951365332813,1.0698043207549186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-08,18.709999084472656,18.709999084472656,17.200000762939453,17.860000610351562,17.860000610351562,368500,BLDR,1.09126534742792,1.3493840737889724,1.1058230305184311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-09,17.5,18.25,17.34000015258789,18.0,18.0,137300,BLDR,1.09499994913737,1.3555555343627932,1.110555542839898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-10,18.1299991607666,18.96999931335449,17.93000030517578,18.209999084472656,18.209999084472656,172200,BLDR,1.107084067049854,1.348160377338728,1.0961010482143403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-11,18.14999961853028,18.850000381469727,18.14999961853028,18.700000762939453,18.700000762939453,124300,BLDR,1.1203208507060147,1.2887700212949855,1.0705882160946354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-14,18.950000762939453,19.049999237060547,18.450000762939453,18.64999961853028,18.64999961853028,103000,BLDR,1.137265389721446,1.2847184758473915,1.1115281483244324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-15,18.520000457763672,18.940000534057617,18.5,18.540000915527344,18.540000915527344,122000,BLDR,1.189859675112908,1.3079826754318282,1.0927723424174154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-16,18.68000030517578,18.68000030517578,18.049999237060547,18.09000015258789,18.09000015258789,123000,BLDR,1.2111663716198335,1.3018241591165254,1.1475953595230892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-17,18.229999542236328,18.489999771118164,17.350000381469727,18.3799991607666,18.3799991607666,293500,BLDR,1.1849837693755965,1.310119750990332,1.1294886385629177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-18,18.549999237060547,19.420000076293945,18.049999237060547,19.31999969482422,19.31999969482422,263800,BLDR,1.140269204690893,1.2774327481893022,1.1231884630284352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-21,19.18000030517578,19.39999961853028,19.01000022888184,19.11000061035156,19.11000061035156,198300,BLDR,1.1459968037189607,1.240711581747902,1.1072736353524817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-22,19.030000686645508,19.989999771118164,19.030000686645508,19.850000381469727,19.850000381469727,220200,BLDR,1.090680060577776,1.226196457674109,1.0297229290302012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-23,19.96999931335449,20.100000381469727,19.850000381469727,20.059999465942383,20.059999465942383,129900,BLDR,1.0443669651391618,1.2263210885541298,1.0219342246147436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-25,20.049999237060547,20.14999961853028,19.950000762939453,19.979999542236328,19.979999542236328,12600,BLDR,1.0495495392292362,1.213213229553709,1.0060060481472848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-28,20.0,20.25,20.0,20.13999938964844,20.13999938964844,370300,BLDR,1.0312810867531128,1.211519382223586,0.9692155436606698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-29,20.049999237060547,20.25,19.770000457763672,19.809999465942383,19.809999465942383,550900,BLDR,1.0787481784627502,1.2130237927546743,0.9591115856749544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-30,19.690000534057617,20.239999771118164,19.32999992370605,19.89999961853028,19.89999961853028,198300,BLDR,1.101507562637474,1.204020077576375,0.9286432108786732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-01,20.229999542236328,20.5,19.15999984741211,20.420000076293945,20.420000076293945,128700,BLDR,1.073947121608233,1.1366307050810291,0.8712047428530704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-02,20.43000030517578,20.43000030517578,19.14999961853028,19.38999938964844,19.38999938964844,396600,BLDR,1.1206807749481993,1.1861784798342383,0.9283135929137518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
