,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,160947000.0,4070000.0,-89392000.0,65764000.0
Total Cashflows From Investing Activities,-136225000.0,-199180000.0,-96658000.0,-59426000.0
Net Borrowings,325083000.0,-284459000.0,-232494000.0,-29926000.0
Total Cash From Financing Activities,285868000.0,-300897000.0,-233578000.0,-76018000.0
Change To Operating Activities,105884000.0,16785000.0,17449000.0,-15018000.0
Issuance Of Stock,1424000.0,4873000.0,3945000.0,8055000.0
Net Income,313537000.0,221809000.0,205191000.0,38781000.0
Change In Cash,409710000.0,3969000.0,-47406000.0,43084000.0
Repurchase Of Stock,-4153000.0,-10392000.0,-4895000.0,-2644000.0
Total Cash From Operating Activities,260067000.0,504046000.0,282830000.0,178528000.0
Depreciation,116566000.0,100038000.0,97906000.0,92993000.0
Change To Inventory,-220101000.0,44202000.0,-5425000.0,-60645000.0
Change To Account Receivables,-259543000.0,42789000.0,-9221000.0,-75673000.0
Other Cashflows From Financing Activities,-36486000.0,-10919000.0,-134000.0,-51503000.0
Change To Netincome,39269000.0,70473000.0,61680000.0,126234000.0
Capital Expenditures,-112082000.0,-112870000.0,-101411000.0,-62407000.0
