,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,9383000.0,9806000.0,10225000.0,10653000.0
Capital Surplus,1294506000.0,1277197000.0,1253971000.0,1240649000.0
Total Liab,340064000.0,346376000.0,373148000.0,320426000.0
Total Stockholder Equity,693181000.0,725588000.0,743266000.0,775047000.0
Minority Interest,129000.0,129000.0,,
Other Current Liab,83553000.0,78348000.0,79509000.0,78192000.0
Total Assets,1033374000.0,1072093000.0,1116414000.0,1095473000.0
Common Stock,14000.0,14000.0,14000.0,13000.0
Other Current Assets,200000.0,500000.0,300000.0,400000.0
Retained Earnings,-601555000.0,-552254000.0,-511612000.0,-467042000.0
Other Liab,119642000.0,144356000.0,163618000.0,177228000.0
Good Will,118972000.0,118972000.0,118972000.0,118972000.0
Treasury Stock,216000.0,631000.0,893000.0,1427000.0
Other Assets,2857000.0,2855000.0,2736000.0,3135000.0
Cash,184186000.0,173624000.0,123436000.0,497076000.0
Total Current Liabilities,116648000.0,106768000.0,105197000.0,100832000.0
Other Stockholder Equity,216000.0,631000.0,893000.0,1427000.0
Property Plant Equipment,167302000.0,144812000.0,139042000.0,68889000.0
Total Current Assets,643729000.0,764960000.0,726914000.0,877358000.0
Long Term Investments,91131000.0,30688000.0,118525000.0,16466000.0
Net Tangible Assets,564826000.0,596810000.0,614069000.0,645422000.0
Short Term Investments,414227000.0,540640000.0,564833000.0,338004000.0
Net Receivables,16474000.0,22554000.0,12547000.0,15658000.0
Inventory,18612000.0,17422000.0,14063000.0,10736000.0
Accounts Payable,6093000.0,5197000.0,3237000.0,5412000.0
