,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,73000000.0,,,
1,Capital Surplus,10076000000.0,10868000000.0,11530000000.0,10001000000.0
2,Total Liab,37227000000.0,35326000000.0,33249000000.0,38332000000.0
3,Total Stockholder Equity,7237000000.0,6975000000.0,6743000000.0,3925000000.0
4,Deferred Long Term Liab,82000000.0,99000000.0,91000000.0,40000000.0
5,Other Current Liab,1158000000.0,1938000000.0,1355000000.0,2171000000.0
6,Total Assets,44464000000.0,42301000000.0,40063000000.0,42257000000.0
7,Common Stock,54000000.0,54000000.0,51000000.0,44000000.0
8,Other Current Assets,67000000.0,85000000.0,87000000.0,683000000.0
9,Retained Earnings,-2888000000.0,-3967000000.0,-4879000000.0,-6262000000.0
10,Other Liab,9829000000.0,10605000000.0,10864000000.0,15532000000.0
11,Good Will,5618000000.0,5618000000.0,5618000000.0,5618000000.0
12,Treasury Stock,-5000000.0,20000000.0,41000000.0,142000000.0
13,Other Assets,1178000000.0,1177000000.0,1889000000.0,5173000000.0
14,Cash,1734000000.0,627000000.0,367000000.0,588000000.0
15,Total Current Liabilities,5004000000.0,4862000000.0,4634000000.0,4113000000.0
16,Short Long Term Debt,132000000.0,365000000.0,485000000.0,558000000.0
17,Other Stockholder Equity,-5000000.0,20000000.0,41000000.0,142000000.0
18,Property Plant Equipment,33559000000.0,31881000000.0,29911000000.0,28101000000.0
19,Total Current Assets,3714000000.0,2444000000.0,2392000000.0,3110000000.0
20,Long Term Investments,322000000.0,1181000000.0,253000000.0,255000000.0
21,Net Tangible Assets,1546000000.0,1357000000.0,1125000000.0,-1693000000.0
22,Net Receivables,1439000000.0,1294000000.0,1511000000.0,1452000000.0
23,Long Term Debt,22100000000.0,19573000000.0,17696000000.0,18687000000.0
24,Inventory,317000000.0,281000000.0,252000000.0,236000000.0
25,Accounts Payable,827000000.0,1005000000.0,965000000.0,827000000.0
0,Change To Liabilities,-138000000.0,-49000000.0,109000000.0,72000000.0
1,Total Cashflows From Investing Activities,-2908000000.0,-2873000000.0,-3018000000.0,-2723000000.0
2,Net Borrowings,3511000000.0,1511000000.0,-184000000.0,9000000.0
3,Total Cash From Financing Activities,2607000000.0,656000000.0,1394000000.0,-702000000.0
4,Change To Operating Activities,114000000.0,-75000000.0,-109000000.0,-7000000.0
5,Net Income,1079000000.0,912000000.0,1348000000.0,-1724000000.0
6,Change In Cash,1122000000.0,250000000.0,-214000000.0,383000000.0
7,Total Cash From Operating Activities,1423000000.0,2467000000.0,1410000000.0,3808000000.0
8,Depreciation,1252000000.0,1296000000.0,1534000000.0,1392000000.0
9,Other Cashflows From Investing Activities,-253000000.0,-255000000.0,-768000000.0,-270000000.0
10,Dividends Paid,-845000000.0,-820000000.0,-772000000.0,-639000000.0
11,Change To Inventory,-32000000.0,-37000000.0,24000000.0,-6000000.0
12,Change To Account Receivables,-129000000.0,271000000.0,-248000000.0,-39000000.0
13,Other Cashflows From Financing Activities,-59000000.0,-35000000.0,-116000000.0,-72000000.0
14,Change To Netincome,-835000000.0,206000000.0,-1037000000.0,3791000000.0
15,Capital Expenditures,-2657000000.0,-2665000000.0,-2675000000.0,-2841000000.0
16,Issuance Of Stock,,,850000000.0,850000000.0
