Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-09-29,30.15999984741211,30.950000762939453,30.100000381469727,30.82999992370605,26.134552001953125,7725700,FE,1.0687641803785015,0.99438820461082,1.1445163023995273,1.0206479989635429,0.0481161814149586,-0.095872184111626,0.0552231034083243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,30.920000076293945,31.11000061035156,30.64999961853028,30.850000381469727,26.151506423950195,4121400,FE,1.055429463855856,0.98686069301982,1.1301816267484877,1.012478214064533,0.0429512497913229,-0.1018468627415796,0.0410507482715538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,30.81999969482422,31.18000030517578,30.64999961853028,31.020000457763672,26.295610427856445,3659200,FE,1.0509347822318298,0.9905792438718736,1.1345386162218574,1.0113391723313174,0.0395956099005123,-0.0993841311330284,0.0527379740012852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,31.01000022888184,31.40999984741211,30.850000381469727,31.350000381469727,26.575359344482425,3514600,FE,1.044656833325893,0.9695085286577856,1.1291206965377945,1.0126829906128405,0.0319738427130524,-0.1189751583637808,0.0391613299411304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,31.38999938964844,31.530000686645508,31.21999931335449,31.32999992370605,26.55839729309082,3345300,FE,1.0575878095831237,0.9623823159152066,1.1445318882188906,1.0121464877707815,0.0454413218123421,-0.120418159767906,0.0466101394476314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,31.21999931335449,31.420000076293945,30.979999542236328,31.3799991607666,26.60078239440918,4478900,FE,1.0678246848252866,0.9743819063618316,1.1440119869750562,1.0081446760609294,0.0596800087643571,-0.1205613164652045,0.0434389205392926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,31.3799991607666,31.5,31.280000686645508,31.40999984741211,26.6262149810791,2433100,FE,1.085797258629329,0.9679787790732032,1.135430186882983,1.0143616235707735,0.0714356350585554,-0.1357366458794494,0.0369480407062861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,31.420000076293945,31.64999961853028,31.3799991607666,31.59000015258789,26.778797149658203,3519600,FE,1.0754496395319535,0.9576622234416128,1.1150390155074834,1.008797349947511,0.0666522895844425,-0.1351884527023328,0.0257417028135278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,31.559999465942383,31.8799991607666,31.559999465942383,31.82999992370605,26.98224449157715,4329300,FE,1.0762354303728274,0.9504414070311692,1.1085594021461331,1.0091988628593096,0.0670365675135178,-0.1507908007115371,0.0204623519531395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,31.8700008392334,32.560001373291016,31.770000457763672,32.45000076293945,27.507822036743164,4196700,FE,1.0659546259154664,0.9210645304149814,1.0807598324811758,1.0112728774332036,0.0546817484822628,-0.1776203954083712,0.0047247315160463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,32.5099983215332,32.810001373291016,32.279998779296875,32.4900016784668,27.541730880737305,4332900,FE,1.090783535144776,0.9149511707192046,1.0753368519880366,1.0098252549340063,0.0809582802107695,-0.1932983276680704,-0.0015537518555803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,32.40999984741211,32.529998779296875,32.040000915527344,32.060001373291016,27.177221298217773,5436900,FE,1.0968980940073725,1.023414361361335,1.093906871866335,1.0047827275420922,0.0921153664652802,-0.0916474037803727,0.0083128745061284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,32.15999984741211,32.27000045776367,31.979999542236328,32.16999816894531,27.27046585083008,3881200,FE,1.0887478284783618,1.0057713970855762,1.0904842764277975,1.016827126331923,0.0719207021464387,-0.1152243730837401,0.0035459901129972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,32.119998931884766,32.20000076293945,31.790000915527344,31.989999771118164,27.117876052856445,3909300,FE,1.0951898484530802,0.9829843720909688,1.0998179225616291,1.016900814218988,0.0782890342340922,-0.1335993520063376,0.0238225781369738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,32.130001068115234,32.310001373291016,31.90999984741211,32.29999923706055,27.38066864013672,3206700,FE,1.081548099538597,1.0045407442351133,1.0727965924356038,1.0195478153138224,0.0620002842247746,-0.1120101581040882,-0.0050369488822203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,32.2400016784668,32.279998779296875,31.920000076293945,32.130001068115234,27.23655891418457,3053800,FE,1.077200375551452,1.009855809615274,1.0826106050077309,1.0187296628598663,0.0584707126915857,-0.1070697161622704,0.0171365957832667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,32.18000030517578,32.20000076293945,32.029998779296875,32.130001068115234,27.23655891418457,1944700,FE,1.0775152258774474,1.0123732816724826,1.078472802247034,1.0231439317955078,0.0543712940819396,-0.1018648712921994,0.0100156503814454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,32.11000061035156,32.13999938964844,31.89999961853028,32.0099983215332,27.13483428955078,2671300,FE,1.0720783964087222,1.0209065946656612,1.1015694127312556,1.023176662025299,0.0489017343834228,-0.0798862891807332,0.0221885924334024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,31.89999961853028,31.96999931335449,31.34000015258789,31.850000381469727,26.99920082092285,4901000,FE,1.0774641006934689,1.0444482608245065,1.1077524925722466,1.028738706809164,0.0487253938843048,-0.0637655607300591,0.013931230286942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,31.989999771118164,32.16999816894531,31.65999984741211,31.780000686645508,26.939861297607425,3028600,FE,1.0671110514501092,1.0378401084206548,1.0812421420584148,1.0357335667629224,0.0313774846871868,-0.0665284222667865,-0.0097798922624463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,32.099998474121094,32.4900016784668,31.6200008392334,32.29999923706055,27.38066864013672,5708800,FE,1.0540006810001783,1.0051667823493893,1.0727962441335483,1.0327543330408862,0.0212463479592921,-0.0732521712466514,-0.0233325546015212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,32.38999938964844,32.70000076293945,32.2599983215332,32.66999816894531,27.69431495666504,6294900,FE,1.0566100200987658,0.9779987970906204,1.072986901951866,1.0448229351223306,0.0117870849764352,-0.0681121364818583,-0.0374025904430008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,32.709999084472656,33.119998931884766,32.66999816894531,32.95000076293945,27.93167304992676,3714700,FE,1.035970249328729,0.9588239499746009,1.068574806983851,1.0378093145840102,-0.0018390652552811,-0.0948324184398904,-0.0390051441445724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
