,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Capital Surplus,78400000.0,70000000.0,61900000.0,57800000.0
1,Total Liab,1285800000.0,1287700000.0,1231500000.0,1223000000.0
2,Total Stockholder Equity,2880800000.0,2786700000.0,2733200000.0,2885600000.0
3,Other Current Liab,1400000.0,47200000.0,,
4,Total Assets,4166600000.0,4074400000.0,3964700000.0,4108600000.0
5,Common Stock,2900000.0,2900000.0,2900000.0,2900000.0
6,Other Current Assets,146700000.0,124000000.0,147000000.0,137800000.0
7,Retained Earnings,2818300000.0,2739400000.0,2689600000.0,2866700000.0
8,Other Liab,103000000.0,102600000.0,102300000.0,102900000.0
9,Treasury Stock,-18800000.0,-25600000.0,-21200000.0,-41800000.0
10,Other Assets,185900000.0,188600000.0,191400000.0,193800000.0
11,Cash,321800000.0,333900000.0,245700000.0,331800000.0
12,Total Current Liabilities,650200000.0,661200000.0,612700000.0,603000000.0
13,Short Long Term Debt,40000000.0,40000000.0,40000000.0,40000000.0
14,Other Stockholder Equity,-18800000.0,-25600000.0,-21200000.0,-41800000.0
15,Property Plant Equipment,1275400000.0,1271600000.0,1273700000.0,1268100000.0
16,Total Current Assets,2705300000.0,2614200000.0,2499600000.0,2646700000.0
17,Net Tangible Assets,2880800000.0,2786700000.0,2733200000.0,2885600000.0
18,Net Receivables,908900000.0,851000000.0,769400000.0,834500000.0
19,Long Term Debt,365000000.0,365000000.0,365000000.0,365000000.0
20,Inventory,1327900000.0,1305300000.0,1337500000.0,1342600000.0
21,Accounts Payable,236100000.0,215100000.0,207000000.0,210400000.0
0,Change To Liabilities,21000000.0,8100000.0,-3400000.0,16300000.0
1,Total Cashflows From Investing Activities,-31500000.0,-29900000.0,-42900000.0,-30100000.0
2,Total Cash From Financing Activities,-153800000.0,-154200000.0,-370500000.0,-131400000.0
3,Change To Operating Activities,-10400000.0,10100000.0,-6100000.0,10200000.0
4,Issuance Of Stock,7000000.0,6600000.0,2700000.0,12000000.0
5,Net Income,239700000.0,210600000.0,196100000.0,221500000.0
6,Change In Cash,-12100000.0,88200000.0,-86100000.0,130300000.0
7,Effect Of Exchange Rate,1700000.0,-2500000.0,6300000.0,2800000.0
8,Total Cash From Operating Activities,171500000.0,274800000.0,321000000.0,289000000.0
9,Depreciation,42300000.0,42000000.0,42000000.0,41100000.0
10,Dividends Paid,-160800000.0,-160800000.0,-143657143.0,-143400000.0
11,Change To Inventory,-20500000.0,31100000.0,13200000.0,63600000.0
12,Change To Account Receivables,-55900000.0,-82100000.0,69100000.0,48400000.0
13,Change To Netincome,1100000.0,1100000.0,2200000.0,4800000.0
14,Capital Expenditures,-34600000.0,-32700000.0,-44600000.0,-33500000.0
15,Other Cashflows From Investing Activities,,100000.0,-300000.0,-100000.0
