Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-10-13,23.09499931335449,23.39999961853028,23.03499984741211,23.290000915527344,20.84010124206543,5674600,FAST,1.0258170830429387,1.161526567068285,1.086241575879662,1.0098252549340063,0.0159918281089321,0.05327706868101,0.0093509720360449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,23.375,23.63999938964844,23.309999465942383,23.6299991607666,21.144336700439453,6432200,FAST,1.013186872266867,1.1571672102186938,1.0768757325864748,1.0047827275420922,0.0084041447247749,0.0421054450769862,-0.0087182647737316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,23.7450008392334,24.059999465942383,23.415000915527344,23.96999931335449,21.448570251464844,8844600,FAST,1.0177129356559067,1.1424334837853,1.0862996286069078,1.016827126331923,0.0008858093239836,0.0214377136159837,-0.0006386577078925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,24.07999992370605,24.440000534057617,24.0049991607666,24.225000381469727,21.67675018310547,7556000,FAST,1.0069999982401896,1.1813081727359598,1.0531648432096834,1.016900814218988,-0.0099008159787983,0.0647244486386533,-0.0228305012149718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,24.165000915527344,24.32999992370605,24.075000762939453,24.1299991607666,21.591739654541016,4024400,FAST,1.003455830195163,1.1909649841125978,1.0439865939830164,1.0195478153138224,-0.0160919851186593,0.0744140817733962,-0.0338469473348077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,24.25,24.38500022888184,24.13500022888184,24.19499969482422,21.64990425109864,4194000,FAST,1.0078324979285571,1.2000382352409986,1.0369629941893883,1.0187296628598663,-0.0108971649313092,0.083112709463454,-0.0285110150350758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,24.28499984741211,24.48500061035156,24.084999084472656,24.459999084472656,21.88702774047852,4229200,FAST,1.003086507436184,1.1619341904118357,1.0326140778133115,1.0231439317955078,-0.0200574243593236,0.0476960374471535,-0.035843074052277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,24.299999237060547,24.40999984741211,23.27499961853028,23.420000076293945,21.094411849975582,7665200,FAST,1.047608821590975,1.199791184937322,1.0965272809094262,1.023176662025299,0.0244321595656755,0.0989983010909274,0.0171464606115729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,23.290000915527344,23.364999771118164,22.979999542236328,23.31999969482422,21.00434112548828,4840000,FAST,1.04952832844366,1.186159615354579,1.117535862548178,1.028738706809164,0.020789621634496,0.0779457938000134,0.0237146002628734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,23.38500022888184,23.875,23.165000915527344,23.7450008392334,21.387142181396484,4361400,FAST,1.0612758986827993,1.1551787733940055,1.095611780660022,1.0357335667629224,0.0255423319198768,0.0508102427065642,0.0045897463391608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,23.61000061035156,23.7450008392334,23.44499969482422,23.59499931335449,21.25203514099121,3366800,FAST,1.0858230973865366,1.1424719402034806,1.1068746198569457,1.0327543330408862,0.0530687643456504,0.0640529866074399,0.010745821121876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,23.53499984741211,23.739999771118164,23.350000381469727,23.395000457763672,21.0718936920166,3039000,FAST,1.1196837434910902,1.1199692317189551,1.1124361079789975,1.0448229351223306,0.0748608083687596,0.0738582981464763,0.0020466155841305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,23.825000762939453,23.9950008392334,23.459999084472656,23.48500061035156,21.152956008911133,4359400,FAST,1.110921845611831,1.1362506008661128,1.1178880603225845,1.0378093145840102,0.0731125310278208,0.0825942324516215,0.010308109194161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,23.614999771118164,23.614999771118164,23.200000762939453,23.38999938964844,21.0673885345459,3031200,FAST,1.1731509620448517,1.1455994402727152,1.1224284834409033,1.0388512590749122,0.1342997029699395,0.0910154219208654,0.0129858771818347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,23.38999938964844,23.815000534057617,23.315000534057617,23.790000915527344,21.427669525146484,2483200,FAST,1.132618674822663,1.1032776495491028,1.1189011836105058,1.0310647944789963,0.1015538803436666,0.0852313074291033,0.0143991723249237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,23.739999771118164,24.104999542236328,23.600000381469727,23.95499992370605,21.5762882232666,3561200,FAST,1.1152158083638808,1.1236216969147177,1.122200309772052,1.0262436118253355,0.088972196538545,0.0979852913469652,0.0143899910826859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,23.75,24.09499931335449,23.625,24.030000686645508,21.643842697143555,2954200,FAST,1.1202660613819284,1.1067103398980949,1.115532640494159,1.0311845275729687,0.0890815338089596,0.0705994106956504,0.0098043561580523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,24.05500030517578,24.1200008392334,23.920000076293945,24.020000457763672,21.63483238220215,3128400,FAST,1.1194835563410113,1.122466924854995,1.1136754209666095,1.0414917955670933,0.077991760773918,0.0765571148273289,0.0018490618715394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,24.075000762939453,24.25,23.96999931335449,24.23500061035156,21.828487396240234,3266000,FAST,1.1103774295477251,1.1349374463384494,1.1249255750447336,1.0390384642435906,0.0713389653041345,0.0739326832407107,0.0102722696433819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,24.11000061035156,24.174999237060547,23.36000061035156,23.770000457763672,21.409656524658203,3627800,FAST,1.114009428743038,1.1787372026969505,1.124108738968426,1.0401272810196784,0.0738821477233595,0.1031623499628582,0.0114297461421024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,23.625,24.23500061035156,23.549999237060547,23.795000076293945,21.432172775268555,3312000,FAST,1.115990994097786,1.158039540499283,1.1199446702485825,1.0393664161720684,0.0766245779257175,0.0821462918588651,0.0066067098936544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,23.665000915527344,23.82999992370605,23.549999237060547,23.614999771118164,21.27004814147949,3482600,FAST,1.1124286662641547,1.1559969120212104,1.1336339052108164,1.0305050740272153,0.0819235922369394,0.0893296972548896,0.0220013443802096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,23.46999931335449,23.82999992370605,23.45499992370605,23.73500061035156,21.37813186645508,3731400,FAST,1.122393069848785,1.153121196456411,1.1214939145979164,1.043144349882203,0.0792487199665819,0.0881804140135886,0.0078416937596654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,23.63999938964844,24.0049991607666,23.575000762939453,23.78499984741211,21.42316436767578,3238000,FAST,1.1290731726078953,1.1466767712128696,1.1191364815310094,1.0570826794517585,0.0719904931561368,0.0787270529392725,0.0085083821003615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,23.88999938964844,24.31999969482422,23.7549991607666,24.23500061035156,21.828487396240234,3322400,FAST,1.1002678686737477,1.1463596126459596,1.1021217862268875,1.0412088647392546,0.0590590039344931,0.0758804003083415,-0.0100929245362606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,24.225000381469727,24.38500022888184,23.93000030517578,24.23500061035156,21.828487396240234,2881800,FAST,1.1048069390009834,1.1642195921958085,1.1136282731470568,1.0392013474275237,0.0656055915734596,0.088898544516843,0.013688901229381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,24.184999465942383,24.36000061035156,23.88999938964844,24.05500030517578,21.66635704040528,3335800,FAST,1.1247141247024162,1.158076241805143,1.130392588136832,1.0381241126825425,0.0865900120198737,0.1003666811762842,0.0232246363477002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,24.209999084472656,24.315000534057617,24.11000061035156,24.225000381469727,21.819477081298828,1982200,FAST,1.1155829397474932,1.1368606142299311,1.119111269623565,1.03199537924298,0.0835875605045131,0.0942590744264844,0.0135418044041604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,24.26499938964844,24.780000686645508,24.239999771118164,24.375,21.95458221435547,4079200,FAST,1.1103590071138378,1.1106617735213444,1.128657131508522,1.0328322263084138,0.077526780805424,0.0761581272029647,0.0190330928125117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,24.434999465942383,24.56999969482422,24.209999084472656,24.53499984741211,22.098691940307617,1872800,FAST,1.11493793543096,1.1161373058132955,1.0764532159671965,1.032019884081241,0.0829180513497194,0.0734262838185868,-0.0405718555220397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,24.51499938964844,24.8700008392334,24.375,24.475000381469727,22.04465103149414,2901200,FAST,1.126455538995233,1.1365581143589762,1.0967006888713422,1.0369551897736955,0.0895003492215373,0.0795268775686079,-0.0203668066144573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,24.479999542236328,25.225000381469727,24.415000915527344,25.200000762939453,22.69765853881836,4513200,FAST,1.0851189610852336,1.1278263814368104,1.0627344621184176,1.020376345675996,0.0647426154092376,0.074413201683426,-0.0486647879127171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,25.2450008392334,26.0,25.104999542236328,25.6200008392334,23.0759506225586,5935800,FAST,1.0644029926493024,1.1126769690383325,1.0457083572069266,1.026253639124301,0.0381493535250014,0.0586236143831226,-0.0665759062352906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,25.6200008392334,26.44499969482422,25.45499992370605,26.19499969482422,23.59385681152344,8656400,FAST,1.0414199671850617,1.0859470543839371,1.0351418628459743,1.0246409570196735,0.0167790101653881,0.0365218719100888,-0.0756598390879608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,26.084999084472656,26.2450008392334,25.459999084472656,26.09000015258789,23.49928092956543,6450800,FAST,1.0498277205650373,1.1182893464988246,1.030368435547216,1.029880242563007,0.0199474780020303,0.050049070807483,-0.0787954951211746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,26.290000915527344,27.674999237060547,26.26499938964844,27.440000534057617,24.715227127075195,10670000,FAST,1.0001822054921412,1.060336719762474,0.9754264137151268,1.036157586789428,-0.0359753812972867,-0.0102745781910846,-0.1419843087399831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,27.545000076293945,27.625,26.86000061035156,26.94499969482422,24.26937866210937,6469000,FAST,1.0293191431973736,1.0788817699642508,0.9914638658600532,1.0465343935592823,-0.0172152503619087,0.0074721149390444,-0.1335613431948106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,26.77499961853028,26.94499969482422,26.40999984741211,26.71500015258789,24.062217712402344,5236600,FAST,1.0361221389633033,1.0808231472124994,0.9939263758357556,1.048372731047773,-0.0122505920844697,0.011683802626176,-0.1340559792452903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,26.725000381469727,27.125,26.61000061035156,26.920000076293945,24.246862411499023,4167800,FAST,1.0105870367365124,1.0770795995921758,0.9816490104614108,1.0387885930282448,-0.0282015562917323,0.0200607866834017,-0.1329619923215959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,27.02499961853028,27.09499931335449,26.799999237060547,26.88999938964844,24.219839096069336,3399200,FAST,1.0243587836389982,1.092318885924595,0.9948117724985748,1.0447156071702373,-0.020356823531239,0.0353368486333103,-0.1190140952056941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,26.850000381469727,27.05500030517578,26.73500061035156,26.90999984741211,24.23785972595215,3308400,FAST,1.032887356789655,1.070933508472358,0.9586503970570726,1.0484619827112251,-0.0155746259215701,0.0263099886377069,-0.1458007943838466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,27.18000030517578,27.325000762939453,26.45499992370605,26.479999542236328,23.85055923461914,4665000,FAST,1.0468276297882324,1.0704578057192249,0.968664716125203,1.0415757419863072,0.0052518878019252,0.0216705988706318,-0.1388317558042319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,26.549999237060547,26.729999542236328,26.45499992370605,26.55500030517578,23.91811180114746,3399200,FAST,0.9828654418001816,1.0769109740933378,0.9517999192821616,1.0495576207370112,-0.0666921789368295,0.0280351819379485,-0.1386942922559388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,26.53499984741211,26.729999542236328,26.19499969482422,26.270000457763672,23.66141128540039,3860400,FAST,1.0142747582221088,1.0590899410369392,0.95382669828947,1.0539026313731312,-0.0396278731510224,0.028363448302064,-0.1466254660221951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,26.645000457763672,26.8799991607666,26.200000762939453,26.63999938964844,23.994667053222656,7543600,FAST,1.0088213018067562,1.017364068820987,0.9270664912787768,1.0520989179928428,-0.0432776161860866,0.0166408712082157,-0.1467680702928225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,26.905000686645508,27.059999465942383,26.59000015258789,26.854999542236328,24.18832015991211,7072800,FAST,1.0115432965089863,1.0294596616243663,0.9203994497244286,1.049480051520865,-0.0379367550118787,0.0135661732173815,-0.1509929261889719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,26.89999961853028,27.030000686645508,26.59499931335449,26.665000915527344,24.017183303833008,2963400,FAST,1.0202513977017489,0.997535403851406,0.9151684639698742,1.0585213557872055,-0.0382699580854568,-0.0070715644409778,-0.1624062494972799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,26.76499938964844,26.93000030517578,26.690000534057617,26.77499961853028,24.11626434326172,2089600,FAST,1.0618113064767838,0.9996402999461872,0.908947167116898,1.0561912314345747,0.005620075042209,-0.0024870802972701,-0.171508888813568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,26.89999961853028,27.190000534057617,26.73500061035156,27.05500030517578,24.368457794189453,2506000,FAST,1.0552578292732753,1.015524781055863,0.8937307110391364,1.054691754118366,0.0005660751549092,0.0015283926474614,-0.1846597306377715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,27.059999465942383,27.07999992370605,26.73500061035156,27.02499961853028,24.3414363861084,2420800,FAST,1.067345101518008,0.990951912184394,0.9020395280554506,1.0628648969920689,0.0044802045259393,-0.0001859880208812,-0.1861032863034738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,26.975000381469727,27.26499938964844,26.975000381469727,27.065000534057617,24.37746810913086,1257600,FAST,1.0432291714753066,1.0095705954252991,0.9031416152367135,1.054562443450246,-0.0113332719749394,0.0081592314336071,-0.1938146223862915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,27.155000686645508,27.375,26.96500015258789,27.354999542236328,24.638669967651367,2590800,FAST,1.0272019318521115,1.009723203537084,0.9197013971231388,1.0427572783556516,-0.01555534650354,-0.0022245188720855,-0.1845794759685367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,27.364999771118164,27.59000015258789,27.165000915527344,27.56999969482422,24.832319259643555,3694400,FAST,1.0033094746279116,1.0148103348516704,0.9108743819842056,1.039387058829826,-0.0360775842019143,-0.0009336311063614,-0.1910390165938493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,27.530000686645508,27.725000381469727,27.34000015258789,27.34499931335449,24.62965965270996,2508400,FAST,1.0030984195427333,0.9874537628063426,1.0107067006323456,1.0452598484191695,-0.0421614288764362,-0.01259097583431,-0.0910742926724239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,27.565000534057617,27.645000457763672,27.065000534057617,27.270000457763672,24.562110900878903,4163200,FAST,0.988508435564957,0.9901693791244036,1.0285462686428084,1.0173995405954512,-0.0288911050304941,-0.0033392396042494,-0.0720495413135187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,27.28499984741211,27.3799991607666,26.959999084472656,27.280000686645508,24.57111358642578,4061200,FAST,0.9604722433967742,1.0040126250355137,1.026682730000916,0.9765980219270426,-0.0161257785302684,6.383271165821824e-05,-0.0687657308845981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,27.48500061035156,27.56999969482422,27.290000915527344,27.38999938964844,24.670196533203125,4180200,FAST,0.9742548642801212,0.9380556548609404,1.026076271071125,0.9849127815791188,-0.0106579172989976,-0.0603012814580516,-0.0635185887120723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,27.520000457763672,27.665000915527344,27.309999465942383,27.44499969482422,24.719730377197266,3484000,FAST,0.976337045142157,0.9299408237089108,1.033442081168446,0.9789917900086822,-0.0026547448665251,-0.0696859953727443,-0.0564472897199526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,27.3799991607666,27.84499931335449,27.334999084472656,27.73500061035156,24.98093605041504,4517000,FAST,0.9463484002884583,0.9087847368961546,1.0317765507984338,0.942840182406444,0.0035082178820143,-0.0829397475781622,-0.0555734548546207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,27.815000534057617,27.959999084472656,27.46500015258789,27.68000030517578,24.931396484375,3834000,FAST,0.9724118583466348,0.921318510757058,1.0407875095476846,0.9530778204901076,0.019334037856527,-0.0799057362903571,-0.0485103088031935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,26.790000915527344,27.61000061035156,26.540000915527344,27.20499992370605,24.503564834594727,6201000,FAST,0.9775501919720088,0.9348145957106468,1.0708873135010908,0.966664672858564,0.0108855191134448,-0.0784599822855613,-0.0148977259585583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,27.26000022888184,27.56999969482422,27.15999984741211,27.545000076293945,24.80980491638184,4219200,FAST,0.9788220365154424,0.9260165091124852,1.0657678353298636,0.9609362737659176,0.0178857627495248,-0.0788572607356654,-0.0093137708768573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,27.670000076293945,27.80500030517578,27.540000915527344,27.795000076293945,25.03497886657715,4251000,FAST,0.9895741424409312,0.9158768260869136,1.0400177089870366,0.9729510699723092,0.0166230724686219,-0.0788483979174413,-0.0232473226583429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,27.989999771118164,28.075000762939453,27.51499938964844,27.71999931335449,24.967424392700195,7535800,FAST,1.0107714053980097,0.9167208614801956,1.0594080070000882,0.9917823196316324,0.0189890857663771,-0.0795921455887986,-0.022800283118703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,26.39999961853028,27.02499961853028,25.75,26.100000381469727,23.508285522460938,17413000,FAST,1.0557683370341786,0.971306873316851,1.1101023666154108,0.9854883712686996,0.0702799657654791,-0.016612924043405,0.0342739913270282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,26.174999237060547,26.94499969482422,26.174999237060547,26.645000457763672,23.99917221069336,11646800,FAST,1.024539919720106,0.9345036804356026,1.0827973631267227,0.981540936006692,0.0429989837134139,-0.0453027228185228,0.0172794597979866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,26.709999084472656,26.950000762939453,26.614999771118164,26.875,24.20633125305176,6939000,FAST,1.018393772197169,0.9351844431947486,1.0653620820088805,0.9694690060853024,0.0489247661118664,-0.0365275894814193,0.0195467186601445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,26.920000076293945,27.21500015258789,26.665000915527344,27.165000915527344,24.467533111572266,6207400,FAST,1.004001704392115,0.9306137635743716,1.0699638775513067,0.962138874344328,0.0418628300477871,-0.042622836387368,0.0205196569626739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,27.084999084472656,27.395000457763672,26.88500022888184,27.20499992370605,24.503564834594727,5913000,FAST,1.0212104453011128,0.9508646621662382,1.0447444038164777,0.9712482450100663,0.0499622002910463,-0.0180665226723575,0.0024896986797036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,27.815000534057617,28.52499961853028,27.770000457763672,28.43000030517578,25.606922149658203,10967600,FAST,0.992432926775675,0.8915242165560482,1.0131969232653144,0.9795485186833895,0.0128844080922854,-0.0713872322550401,-0.0403321848462805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,28.670000076293945,28.84000015258789,28.13999938964844,28.549999237060547,25.71500587463379,8283400,FAST,0.9757451916319372,0.8765888232733418,1.0060768120976091,0.966216685842239,0.0095285057896982,-0.087737427697904,-0.0498159798696558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,28.584999084472656,28.90999984741211,28.325000762939453,28.84499931335449,25.980712890625,5340600,FAST,0.9547738055244932,0.8641082956670455,1.0044606359886108,0.9510576163473856,0.0037161891771074,-0.0886725561869768,-0.048380544709651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,28.684999465942383,28.895000457763672,28.174999237060547,28.23500061035156,25.431285858154297,4765800,FAST,0.9588235276470568,0.8887027220081305,1.0359259413148327,0.9505813448789944,0.0082421827680623,-0.0695207104644055,-0.0283038896988963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,27.950000762939453,28.100000381469727,27.530000686645508,27.915000915527344,25.30888938903809,5505000,FAST,0.9745656597217588,0.913931769690998,1.0500203969403608,0.9691515138835962,0.0054141458381625,-0.065635409682791,-0.0235057942950982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
