,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-139300000.0,-70900000.0,9300000.0,53600000.0
Total Cashflows From Investing Activities,-41300000.0,-433100000.0,-99000000.0,-79100000.0
Net Borrowings,-139700000.0,297900000.0,-519700000.0,-130100000.0
Total Cash From Financing Activities,-140000000.0,295200000.0,-518300000.0,-112400000.0
Change To Operating Activities,-30600000.0,18800000.0,-60100000.0,-15900000.0
Issuance Of Stock,1100000.0,6600000.0,5900000.0,36500000.0
Net Income,52900000.0,-100200000.0,172300000.0,119800000.0
Change In Cash,56300000.0,208700000.0,-345400000.0,130600000.0
Repurchase Of Stock,-2900000.0,-2800000.0,-4100000.0,-8500000.0
Effect Of Exchange Rate,10700000.0,-17300000.0,-18000000.0,39500000.0
Total Cash From Operating Activities,226900000.0,363900000.0,289900000.0,282600000.0
Depreciation,222900000.0,214700000.0,179500000.0,200400000.0
Other Cashflows From Investing Activities,-9200000.0,661600000.0,-300000.0,-1200000.0
Change To Inventory,126000000.0,69000000.0,14400000.0,-47700000.0
Change To Account Receivables,-66000000.0,197000000.0,-62100000.0,-58500000.0
Other Cashflows From Financing Activities,1500000.0,-6500000.0,-400000.0,-10300000.0
Change To Netincome,54500000.0,26600000.0,29000000.0,23000000.0
Capital Expenditures,-111300000.0,-122500000.0,-94600000.0,-82700000.0
