,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Investments,101467000.0,10250000.0,-4442000.0,-123553000.0
Change To Liabilities,2394000.0,-806000.0,-75000.0,740000.0
Total Cashflows From Investing Activities,48420000.0,-48757000.0,-43344000.0,-179279000.0
Net Borrowings,-100000000.0,100000000.0,100000000.0,100000000.0
Total Cash From Financing Activities,280478000.0,2092000.0,114724000.0,275217000.0
Change To Operating Activities,-40557000.0,-37444000.0,-13498000.0,21254000.0
Issuance Of Stock,12360000.0,8901000.0,6067000.0,4304000.0
Net Income,70819000.0,64455000.0,53823000.0,38598000.0
Change In Cash,453748000.0,65990000.0,186412000.0,193804000.0
Repurchase Of Stock,-64191000.0,-38943000.0,-59198000.0,-10554000.0
Total Cash From Operating Activities,124850000.0,112655000.0,115032000.0,97866000.0
Depreciation,19745000.0,18652000.0,17643000.0,15887000.0
Change To Account Receivables,-1654000.0,-732000.0,-1188000.0,-1494000.0
Other Cashflows From Financing Activities,432309000.0,-67866000.0,167855000.0,281467000.0
Change To Netincome,50705000.0,49115000.0,41406000.0,8566000.0
Capital Expenditures,-9461000.0,-16578000.0,-18760000.0,-33430000.0
Other Cashflows From Investing Activities,,,-4442000.0,-123553000.0
