,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Intangible Assets,58045000.0,49861000.0,38237000.0,34096000.0
Capital Surplus,241718000.0,227907000.0,207982000.0,219588000.0
Total Liab,1937955000.0,1592740000.0,1495977000.0,1294775000.0
Total Stockholder Equity,476930000.0,392908000.0,307964000.0,212824000.0
Deferred Long Term Liab,170663000.0,125711000.0,81422000.0,
Other Current Liab,1769119000.0,1336081000.0,1400041000.0,1228411000.0
Total Assets,2414885000.0,1985648000.0,1803941000.0,1507599000.0
Common Stock,55000.0,54000.0,53000.0,53000.0
Other Current Assets,1803907000.0,1359636000.0,1416146000.0,1225614000.0
Retained Earnings,235091000.0,164272000.0,99817000.0,-6678000.0
Other Liab,3738000.0,10501000.0,39929000.0,23930000.0
Good Will,33650000.0,21655000.0,9590000.0,9590000.0
Treasury Stock,66000.0,675000.0,112000.0,-139000.0
Other Assets,186488000.0,132984000.0,89161000.0,23644000.0
Cash,202287000.0,250851000.0,132476000.0,137193000.0
Total Current Liabilities,1867016000.0,1408940000.0,1456048000.0,1270845000.0
Deferred Long Term Asset Charges,11602000.0,4955000.0,6472000.0,22140000.0
Other Stockholder Equity,66000.0,675000.0,112000.0,-139000.0
Property Plant Equipment,103819000.0,115395000.0,70056000.0,62029000.0
Total Current Assets,2032883000.0,1663154000.0,1596189000.0,1378240000.0
Net Tangible Assets,385235000.0,321392000.0,260137000.0,169138000.0
Short Term Investments,4456000.0,34556000.0,29314000.0,732000.0
Net Receivables,6267000.0,4923000.0,4358000.0,3453000.0
Accounts Payable,4230000.0,1755000.0,3954000.0,2990000.0
Long Term Investments,,2599000.0,708000.0,
Long Term Debt,,100000000.0,,
