,2021-03-31,2020-12-31,2020-03-31,2019-12-31
Intangible Assets,172616000.0,,,197853000.0
Capital Surplus,85976000.0,,,
Total Liab,1142012000.0,,,433169000.0
Total Stockholder Equity,112611000.0,,141396000.0,141396000.0
Minority Interest,97145000.0,,,3231000.0
Other Current Liab,120473000.0,,,3069000.0
Total Assets,1351768000.0,,,577796000.0
Common Stock,2576000.0,,,183910000.0
Retained Earnings,24101000.0,,,-42381000.0
Other Liab,393243000.0,,,15905000.0
Good Will,224275000.0,,,224275000.0
Treasury Stock,-42000.0,,,-133000.0
Other Assets,424201000.0,,,805000.0
Cash,247675000.0,,,24700000.0
Total Current Liabilities,165252000.0,,,29562000.0
Deferred Long Term Asset Charges,419901000.0,,,
Short Long Term Debt,6000000.0,,,2500000.0
Other Stockholder Equity,-42000.0,,,-133000.0
Property Plant Equipment,105133000.0,,,94311000.0
Total Current Assets,425543000.0,,,60552000.0
Net Tangible Assets,-284280000.0,,-280732000.0,-280732000.0
Net Receivables,122821000.0,,,18830000.0
Long Term Debt,527593000.0,,,334783000.0
Inventory,47129000.0,,,14202000.0
Accounts Payable,9806000.0,,,7478000.0
