Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2014-11-24,48.97607803344727,50.727272033691406,48.97607803344727,50.64114761352539,50.64114761352539,401489,LBRDA,1.0033343193770854,1.0602050142396318,1.040260791623645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-25,50.97607803344727,51.83732223510742,50.07655334472656,51.57894515991211,51.57894515991211,745294,LBRDA,0.9765612455958684,1.0256123183960253,1.008357153491307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,52.1244010925293,52.32535934448242,51.54066848754883,52.00956726074219,52.00956726074219,254980,LBRDA,0.9727056543070718,1.0150055787019447,1.0044306159397436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,52.53588485717773,52.84210586547852,52.0411491394043,52.47846984863281,52.47846984863281,104709,LBRDA,0.9544866741935476,0.9941219383763048,0.9985047520825162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01,52.87081146240234,52.96650695800781,51.62679290771485,51.69377899169922,51.69377899169922,199386,LBRDA,0.9633654224632568,1.039970367230567,1.01907814310954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-02,52.15311050415039,52.15789413452149,51.37799072265625,51.92344665527344,51.92344665527344,404520,LBRDA,0.9400377771018747,1.0147631180288317,1.0105261611205885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,51.464115142822266,52.16267776489258,51.23445129394531,51.26315689086914,51.26315689086914,298557,LBRDA,0.9271765857198468,1.032710465713408,1.0132032784730898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,51.00478363037109,51.79904174804688,50.91865921020508,51.69377899169922,51.69377899169922,219032,LBRDA,0.9223547056374432,1.0744039611506393,1.0041827248835418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,52.15311050415039,52.574161529541016,51.6076545715332,52.105262756347656,52.105262756347656,505257,LBRDA,0.9459697218305008,1.0607373906972666,0.9968282641542088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,52.13397216796875,52.2679443359375,51.56937789916992,52.03827667236328,52.03827667236328,355614,LBRDA,0.9395007389937868,1.0638323201765902,0.9998409268408616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,51.196170806884766,52.30622100830078,50.727272033691406,51.95215225219727,51.95215225219727,358122,LBRDA,0.9429831018481972,1.0523144046767203,1.0009209964501655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-10,51.55023956298828,52.60287094116211,51.55023956298828,51.7320556640625,51.7320556640625,375887,LBRDA,0.9636191300387692,1.0546652490980182,1.0065325846116815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,52.0,52.11000061035156,49.61000061035156,50.650001525878906,50.650001525878906,475600,LBRDA,0.9502467841688788,1.0712733798005871,1.0221125152644372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,50.18999862670898,50.7400016784668,49.02000045776367,49.06999969482422,49.06999969482422,140900,LBRDA,0.9997962437009296,1.1035256136671734,1.0315875126696614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,48.58000183105469,49.5099983215332,47.86000061035156,48.27000045776367,48.27000045776367,591500,LBRDA,1.014708909835083,1.1168427457253385,1.0393618747288835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,47.27999877929688,48.060001373291016,47.27999877929688,47.75,47.75,761200,LBRDA,0.9941361512189136,1.1465968586387434,1.0846073490162795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-17,47.65999984741211,48.27999877929688,47.65999984741211,48.04999923706055,48.04999923706055,645900,LBRDA,0.9808533156388538,1.1196670154276522,1.052861622390376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,48.310001373291016,48.71200180053711,48.119998931884766,48.290000915527344,48.290000915527344,670600,LBRDA,0.984883008316498,1.1031269299610853,1.055498037986453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,48.34000015258789,49.5099983215332,48.27000045776367,49.310001373291016,49.310001373291016,824900,LBRDA,0.9549786826429576,1.0945041516453136,1.0506996538303512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,49.43000030517578,50.790000915527344,49.310001373291016,50.68000030517578,50.68000030517578,219100,LBRDA,0.9323204363748694,1.0595895903626356,1.0205209334898353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-23,50.880001068115234,51.43999862670898,50.70000076293945,51.25,51.25,210900,LBRDA,0.9192195241044208,1.1020487715558307,1.0111219452648628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24,51.209999084472656,51.27000045776367,50.880001068115234,50.880001068115234,50.880001068115234,37600,LBRDA,0.8964229491522908,1.092767242667448,1.015330164365615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,50.84000015258789,50.88999938964844,50.54999923706055,50.810001373291016,50.810001373291016,72200,LBRDA,0.888014125415921,1.0989962338780994,1.0023617187294125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,50.650001525878906,50.650001525878906,49.78400039672852,50.369998931884766,50.369998931884766,80000,LBRDA,0.882866828741446,1.108794910828704,1.017867809111848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-30,50.09999847412109,50.68999862670898,49.66999816894531,50.59000015258789,50.59000015258789,268900,LBRDA,0.8942479055547617,1.1019964386607766,1.030836160675742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,49.18000030517578,50.65999984741211,49.18000030517578,50.09000015258789,50.09000015258789,278600,LBRDA,0.9389099348379036,1.1137951835810678,1.0612896722993044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,50.0,50.0,49.5,49.79999923706055,49.79999923706055,160600,LBRDA,0.9763052143925006,1.1230923928117926,1.0658635069125304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,49.54999923706055,49.54999923706055,48.63999938964844,48.810001373291016,48.810001373291016,240200,LBRDA,1.0448678255499366,1.1479204507860692,1.105920877350648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,48.810001373291016,48.810001373291016,47.08000183105469,47.52999877929688,47.52999877929688,119100,LBRDA,1.053019156795378,1.1723122796496608,1.1502209041242069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,47.68000030517578,48.34999847412109,47.36000061035156,47.68000030517578,47.68000030517578,79700,LBRDA,1.0400587213755697,1.165058701374011,1.1499580847339623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,47.90999984741211,49.75,47.90999984741211,49.290000915527344,49.290000915527344,597800,LBRDA,1.0129843655459707,1.1261918703687108,1.1148305892124482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,49.13999938964844,49.88999938964844,48.220001220703125,48.88999938964844,48.88999938964844,243100,LBRDA,1.0098179494421913,1.1384741366799258,1.1155655879814796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,48.88999938964844,49.17499923706055,48.5099983215332,48.9900016784668,48.9900016784668,171000,LBRDA,1.0249029876343545,1.113288406754638,1.1181873219525738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,49.220001220703125,50.18999862670898,49.060001373291016,49.84999847412109,49.84999847412109,276000,LBRDA,1.0020060640296766,1.0802407246226204,1.0764293177515127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,49.13999938964844,49.41999816894531,47.63999938964844,48.130001068115234,48.130001068115234,381400,LBRDA,1.0519426541558126,1.1342197993166516,1.1132350019113115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,48.220001220703125,49.11000061035156,47.709999084472656,49.060001373291016,49.060001373291016,196800,LBRDA,1.0293517852914889,1.0933550323716632,1.0721564818943787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,48.880001068115234,49.27000045776367,48.435001373291016,48.97999954223633,48.97999954223633,135300,LBRDA,1.03062474508001,1.0824826654406885,1.0843201532607991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,49.040000915527344,49.56999969482422,47.2400016784668,47.470001220703125,47.470001220703125,113500,LBRDA,1.0661470256773238,1.1234463968750823,1.130187489914799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,47.29999923706055,47.63999938964844,46.79999923706055,47.130001068115234,47.130001068115234,96700,LBRDA,1.0802036641975412,1.1326119214588413,1.1472522484495355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,47.15999984741211,47.75,46.84999847412109,47.560001373291016,47.560001373291016,109500,LBRDA,1.0780067068407642,1.1227922620680904,1.1347771165333034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,47.59999847412109,47.59999847412109,46.900001525878906,47.09000015258789,47.09000015258789,61500,LBRDA,1.1153111124990591,1.1645784662324763,1.1639414142214408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,47.09000015258789,47.470001220703125,46.900001525878906,47.25,47.25,155100,LBRDA,1.101587285440435,1.1479365434596147,1.1862433700965196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,46.790000915527344,47.11000061035156,46.66999816894531,47.11000061035156,47.11000061035156,85400,LBRDA,1.100827848407123,1.1449797904451025,1.157715988302135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,47.560001373291016,47.560001373291016,45.400001525878906,45.61000061035156,45.61000061035156,105200,LBRDA,1.1587370700917363,1.2023678890313696,1.1780311077224994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,45.68000030517578,45.70000076293945,45.02999877929688,45.119998931884766,45.119998931884766,104500,LBRDA,1.18993794099512,1.2061170092468363,1.1877216627041554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,45.0,45.11000061035156,44.31999969482422,44.470001220703125,44.470001220703125,176000,LBRDA,1.189566001209174,1.2111535671664633,1.227344284525111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,44.5,45.2599983215332,44.08000183105469,45.2400016784668,45.2400016784668,105100,LBRDA,1.166887686935126,1.1797081554328868,1.2051281705348376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,45.2400016784668,47.150001525878906,45.2400016784668,47.02999877929688,47.02999877929688,86200,LBRDA,1.1092919311728988,1.1143950926591042,1.1499043851742836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,46.68000030517578,49.880001068115234,46.68000030517578,48.619998931884766,48.619998931884766,257700,LBRDA,1.105717801369133,1.0736322893809638,1.123817371246707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,49.0099983215332,51.40999984741211,49.0099983215332,51.0,51.0,425300,LBRDA,1.0331372279746858,1.0123529621199066,1.0688234965006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,51.18999862670898,51.18999862670898,49.900001525878906,50.04999923706055,50.04999923706055,100900,LBRDA,1.0577422464276178,1.038761288131444,1.1186813692697892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,49.970001220703125,50.34999847412109,49.40999984741211,49.59000015258789,49.59000015258789,60000,LBRDA,1.1199838827310218,1.0393224593050885,1.1391409861796264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,49.91999816894531,50.02000045776367,49.13999938964844,49.93000030517578,49.93000030517578,92900,LBRDA,1.1069497320238215,1.035249315256879,1.1325855976651884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,50.0,50.18999862670898,49.0099983215332,49.369998931884766,49.369998931884766,164300,LBRDA,1.1213287787737476,1.0601580167097189,1.1180879472794454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,49.5099983215332,50.2599983215332,48.77000045776367,50.209999084472656,50.209999084472656,252800,LBRDA,1.088826910292693,1.046604265987958,1.0655248152861403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,50.13999938964844,50.40999984741211,49.18999862670898,49.95000076293945,49.95000076293945,92600,LBRDA,1.0922923031018643,1.0490490635739336,1.0358358536173524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,49.77999877929688,50.630001068115234,49.59000015258789,50.630001068115234,50.630001068115234,68900,LBRDA,1.0716965667951368,1.0369346018651855,1.0373296336120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,50.41999816894531,50.84000015258789,49.81999969482422,50.5,50.5,59300,LBRDA,1.072277257938196,1.0297029702970295,1.0534653616423657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,50.5,50.650001525878906,50.130001068115234,50.47999954223633,50.47999954223633,48300,LBRDA,1.0679477087218656,1.0614105054859322,1.082805078111746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,50.95000076293945,50.95000076293945,49.79999923706055,50.61000061035156,50.61000061035156,141600,LBRDA,1.0818020023655497,1.0588816341888525,1.0798261384470529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,50.31999969482422,50.970001220703125,50.31999969482422,50.90999984741211,50.90999984741211,75700,LBRDA,1.0567668316305316,1.046749186314056,1.0699273499108444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,51.0,51.5,50.98600006103516,51.27000045776367,51.27000045776367,69400,LBRDA,1.0390091668059882,1.0514920882792516,1.0528574031651348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,51.33000183105469,52.630001068115234,51.33000183105469,52.52000045776367,52.52000045776367,207900,LBRDA,1.027608544369788,1.023990828456799,1.0392231788906334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,52.20000076293945,52.77000045776367,51.86000061035156,52.04999923706055,52.04999923706055,60500,LBRDA,1.0317003179647326,1.0341979369853045,1.0635927266437737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,52.130001068115234,52.560001373291016,51.630001068115234,51.86000061035156,51.86000061035156,51000,LBRDA,1.0890859791267065,1.0185113589119594,1.0615117352326495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,52.06999969482422,52.9900016784668,51.81999969482422,52.84999847412109,52.84999847412109,60100,LBRDA,1.0520340601588964,0.9861873308739304,1.059035058404208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,52.59999847412109,53.790000915527344,52.59999847412109,53.68999862670898,53.68999862670898,52600,LBRDA,1.0400447305060905,0.9811883340032206,1.0359471103472089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,53.630001068115234,53.630001068115234,52.7400016784668,52.900001525878906,52.900001525878906,37600,LBRDA,1.05576553616542,0.9831757433142926,1.0304347211571758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,53.0,53.040000915527344,52.5,52.790000915527344,52.790000915527344,38200,LBRDA,1.0560712072956608,0.989581374739117,1.0316347440799931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,52.290000915527344,52.900001525878906,51.79999923706055,52.16999816894531,52.16999816894531,64700,LBRDA,1.0693885925558049,1.004408728483922,1.0387195807679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,51.93000030517578,53.810001373291016,51.93000030517578,53.7599983215332,53.7599983215332,123100,LBRDA,1.04036462149169,0.9799107505566116,1.0184152103678592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,53.400001525878906,53.400001525878906,52.54999923706055,52.68999862670898,52.68999862670898,51400,LBRDA,1.0633896420504902,0.9958246837779507,1.045169882902764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,52.81999969482422,53.02999877929688,52.40999984741211,52.93999862670898,52.93999862670898,87600,LBRDA,1.0525123284115765,0.9811106908586982,1.0681904175292192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,53.0,56.1349983215332,53.0,55.540000915527344,55.540000915527344,291900,LBRDA,1.0001800201902844,0.9346416815218238,1.0043211714046345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,55.59000015258789,55.93999862670898,55.150001525878906,55.27000045776367,55.27000045776367,156300,LBRDA,1.004342280835567,0.9397502839972036,1.0298534050572794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,55.31999969482422,55.83599853515625,54.91999816894531,55.36000061035156,55.36000061035156,175000,LBRDA,1.005419061303342,0.9398482334837256,1.016618463851196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,55.060001373291016,55.060001373291016,54.400001525878906,54.66999816894531,54.66999816894531,48700,LBRDA,0.9976221463732952,0.9511615463989171,1.0142674706442043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,54.619998931884766,54.84999847412109,54.40999984741211,54.560001373291016,54.560001373291016,65900,LBRDA,0.98698675070933,0.954362140473007,0.9930351712142504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,54.25,54.5,53.70000076293945,54.2599983215332,54.2599983215332,153700,LBRDA,1.0060818621685017,0.9541098794545784,0.9950240204309174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,54.5099983215332,54.70000076293945,53.93000030517578,54.150001525878906,54.150001525878906,202100,LBRDA,0.9905816782666804,0.9348106649210876,0.9508771971845492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,54.0,54.2599983215332,53.63999938964844,53.90999984741211,53.90999984741211,99000,LBRDA,0.9834910147993412,0.9306250846029944,0.9309960817801466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,53.70000076293945,54.900001525878906,53.380001068115234,54.75,54.75,172900,LBRDA,0.9740639603845606,0.9459360897813214,0.9395433539124928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,54.59999847412109,54.59999847412109,53.560001373291016,53.79999923706055,53.79999923706055,89700,LBRDA,0.9921933424739532,0.9403345886618262,0.994423805923516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,53.68999862670898,53.68999862670898,52.66999816894531,53.27000045776367,53.27000045776367,84600,LBRDA,1.0024404180025923,0.956823742870358,1.015956419500973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,53.2599983215332,54.0,53.150001525878906,53.970001220703125,53.970001220703125,240100,LBRDA,1.0161200465482114,0.9599777691577386,1.0353900278712505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,53.959999084472656,54.47999954223633,53.65999984741211,53.70000076293945,53.70000076293945,76500,LBRDA,1.0100558828278456,0.9631285006684244,1.022718759565602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,56.2599983215332,58.130001068115234,56.22999954223633,56.47999954223633,56.47999954223633,505300,LBRDA,0.955028312037646,0.9174929198799424,0.9706090676192244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,56.47999954223633,56.59999847412109,54.900001525878906,55.59999847412109,55.59999847412109,185800,LBRDA,0.9863309650649192,0.9291367134021984,0.9983812921752188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,55.2400016784668,55.84999847412109,55.2400016784668,55.84000015258789,55.84000015258789,97800,LBRDA,0.97457016511887,0.9120702035459332,0.9931948232973344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,55.66999816894531,56.13999938964844,55.619998931884766,55.84999847412109,55.84999847412109,85800,LBRDA,0.9643688823968076,0.917994661745969,0.989973185785256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,56.06999969482422,56.2400016784668,55.560001373291016,55.75,55.75,185400,LBRDA,0.9573093978813412,0.9354260363386352,0.9903138849232764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,55.75,56.04999923706055,55.29999923706055,55.790000915527344,55.790000915527344,220800,LBRDA,0.9394156477388672,0.9528589169213788,0.9788492510161017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,56.0,56.220001220703125,55.81999969482422,55.93000030517578,55.93000030517578,94400,LBRDA,0.9333095025588414,0.9490434747260792,0.9955301269687842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,55.52000045776367,56.23500061035156,55.52000045776367,56.02999877929688,56.02999877929688,123000,LBRDA,0.921470679867167,0.9634124704314998,0.9912547229262016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,56.04999923706055,56.130001068115234,55.59000015258789,55.720001220703125,55.720001220703125,106600,LBRDA,0.933058157564246,0.9811557245377864,0.9883345026626202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
