,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,731000.0,-6878000.0,3000000.0,-2064000.0
Change To Liabilities,33817000.0,29719000.0,13390000.0,-35655000.0
Total Cashflows From Investing Activities,-22284000.0,-35368000.0,-20182000.0,-15311000.0
Net Borrowings,-2688000.0,-2687000.0,-2688000.0,-2687000.0
Total Cash From Financing Activities,13899000.0,5624000.0,1902000.0,247173000.0
Change To Operating Activities,-10038000.0,-5968000.0,12033000.0,24943000.0
Issuance Of Stock,22432000.0,11738000.0,5771000.0,255162000.0
Net Income,7132000.0,2555000.0,-6654000.0,359000.0
Change In Cash,59371000.0,12219000.0,101507000.0,219334000.0
Repurchase Of Stock,-5845000.0,-3277000.0,-1181000.0,-2484000.0
Effect Of Exchange Rate,-539000.0,2244000.0,1194000.0,295000.0
Total Cash From Operating Activities,68295000.0,39719000.0,118593000.0,-12823000.0
Depreciation,27282000.0,28489000.0,27293000.0,27659000.0
Change To Account Receivables,10006000.0,-26085000.0,72064000.0,-50028000.0
Change To Netincome,5358000.0,-6388000.0,19624000.0,20939000.0
Capital Expenditures,-17912000.0,-30246000.0,-22120000.0,-15280000.0
Other Cashflows From Financing Activities,,-150000.0,-150000.0,-2818000.0
