,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-74400000.0,17300000.0,-5100000.0,-43900000.0
Change To Liabilities,1100000.0,36800000.0,-3500000.0,7800000.0
Total Cashflows From Investing Activities,-90700000.0,-9200000.0,-30100000.0,-72900000.0
Net Borrowings,-2500000.0,-7100000.0,100000.0,-1600000.0
Total Cash From Financing Activities,-17000000.0,-23500000.0,-6200000.0,-17100000.0
Change To Operating Activities,38100000.0,-23800000.0,34500000.0,-10000000.0
Net Income,146500000.0,122300000.0,115600000.0,91700000.0
Change In Cash,55400000.0,91500000.0,115000000.0,64400000.0
Effect Of Exchange Rate,-2100000.0,-2700000.0,4100000.0,2300000.0
Total Cash From Operating Activities,165200000.0,126900000.0,147200000.0,152100000.0
Depreciation,24900000.0,23800000.0,23400000.0,23300000.0
Dividends Paid,-12200000.0,-11100000.0,-11000000.0,-11000000.0
Change To Inventory,-14000000.0,-24100000.0,-5100000.0,-5600000.0
Change To Account Receivables,-10300000.0,-33100000.0,-23900000.0,20400000.0
Other Cashflows From Financing Activities,-2300000.0,-5300000.0,4700000.0,-4500000.0
Change To Netincome,20100000.0,24200000.0,5400000.0,11500000.0
Capital Expenditures,-16300000.0,-26500000.0,-25000000.0,-29000000.0
