Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Other Cashflows From Investing Activities
2017-10-19,99.5,100.5500030517578,97.6500015258789,100.25,97.2520980834961,443000,MKSI,1.0523689955312718,1.0137137075178393,1.0558853448729653,1.0195478153138224,0.0328211802174494,-0.1028371948213622,-0.0219481964448589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,101.6500015258789,102.5,100.8000030517578,101.0999984741211,98.07669067382812,359300,MKSI,1.0400591733651712,1.0324383894713292,1.0628865195064872,1.0187296628598663,0.0213295105053048,-0.0844871363062154,-0.0025874897179769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,102.0,102.4000015258789,100.5999984741211,101.9000015258789,98.85276794433594,435300,MKSI,1.0269870794013658,1.0076212314277488,1.0515883128820862,1.0231439317955078,0.003843147605858,-0.1066169215369332,-0.0168688389835023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,102.6999969482422,104.8000030517578,102.4000015258789,103.5500030517578,100.45342254638672,737700,MKSI,1.0210706140393848,0.9847938322263304,1.0566331660695891,1.023176662025299,-0.0021060479859145,-0.115999051620064,-0.022747654228264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,106.5500030517578,106.6999969482422,100.3000030517578,103.4000015258789,100.3079071044922,803800,MKSI,0.9993010869394908,0.9910664018367517,1.0596214901657022,1.028738706809164,-0.0294376198696731,-0.1171474197178139,-0.0341997721196023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,103.9000015258789,106.0500030517578,103.0500030517578,105.9000015258789,102.733154296875,578500,MKSI,0.986115344169964,1.0319920477904918,1.0497659935360448,1.0357335667629224,-0.0496182225929583,-0.0723764828969495,-0.0412560407848163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,106.5999984741211,107.0500030517578,103.9000015258789,106.8499984741211,103.65472412109376,729500,MKSI,0.8918475703933216,0.9998481551029011,1.0648471923635632,1.0327543330408862,-0.1409067626475645,-0.0785707984931395,-0.0312816063715064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,106.8499984741211,107.0,103.3499984741211,105.5500030517578,102.39361572265624,732100,MKSI,0.8949547185084558,0.98416548592438,1.0974490154785033,1.0448229351223306,-0.1498682166138748,-0.0619454476480987,-0.0129404769163636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,105.6999969482422,110.5999984741211,105.6999969482422,108.6500015258789,105.40091705322266,775500,MKSI,0.8615830682190058,0.9883542721233688,1.0508994174421642,1.0378093145840102,-0.1762262463650044,-0.0653020962911224,-0.0566805336862592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,109.5500030517578,109.5500030517578,102.80999755859376,105.5999984741211,102.44210815429688,1003800,MKSI,0.8489982194473763,0.9818022874604948,1.0931290538702816,1.0388512590749122,-0.1898530396275358,-0.0727817308913549,-0.0163135523887869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,105.4000015258789,107.5500030517578,104.11000061035156,107.1500015258789,103.94577026367188,476500,MKSI,0.8512073209936892,0.9073002221018498,1.0716976478929685,1.0310647944789963,-0.1798574734853071,-0.1107461200181496,-0.0328043633926136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,107.5500030517578,108.5500030517578,106.0500030517578,107.5999984741211,104.38230895996094,542200,MKSI,0.8639397240000766,0.930038289386956,1.0877301759633635,1.0262436118253355,-0.1623038878252591,-0.0955981161807965,-0.0200801427260026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,107.9000015258789,108.1500015258789,106.1999969482422,107.5,104.2852783203125,485800,MKSI,0.8926985239463657,0.96118840753595,1.0878088768062928,1.0311845275729687,-0.138486003626603,-0.0749225216664943,-0.0179194075298139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,107.4000015258789,108.1500015258789,105.75,106.5500030517578,103.36370849609376,361100,MKSI,0.8856152248199154,0.9570661926612818,1.0414786942629837,1.0414917955670933,-0.1558765707471778,-0.0888436173663842,-0.0703476648320864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,106.25,107.9000015258789,105.3499984741211,107.8499984741211,104.62483215332033,453900,MKSI,0.8665808721492998,0.9989366594070932,1.0354369810636117,1.0390384642435906,-0.1724575920942908,-0.0620681036906454,-0.0792163243377399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,106.4000015258789,107.4499969482422,101.0999984741211,104.1999969482422,101.08396911621094,722500,MKSI,0.8954943054255484,1.0680560102973158,1.0755589097005889,1.0401272810196784,-0.14463297559413,-0.0075188424367764,-0.0371200831257345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,103.9000015258789,105.1500015258789,103.4499969482422,104.1500015258789,101.03546142578124,454500,MKSI,0.9007332219782346,1.057988948056773,1.0900441141379698,1.0393664161720684,-0.1386331941938338,-0.0179043005836447,-0.0232938462169582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,103.5999984741211,104.4499969482422,103.25,104.1500015258789,101.03546142578124,398900,MKSI,0.9060232184442708,1.1036746427525048,1.095351780423049,1.0305050740272153,-0.1244818555829444,0.037007427986184,-0.0162807804075577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,103.5999984741211,104.5999984741211,102.9499969482422,103.4000015258789,100.3079071044922,345300,MKSI,0.9416582912203162,1.0869759996495163,1.0945479761336667,1.043144349882203,-0.1014860586618868,0.0220352172066939,-0.0191042447045841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,102.4000015258789,103.1500015258789,100.8499984741211,101.8000030517578,98.75575256347656,433500,MKSI,0.9736786156240588,1.0981561194532126,1.1226120227309493,1.0570826794517585,-0.0834040638276997,0.0302064011796154,0.0119839233003014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,102.4000015258789,104.1999969482422,102.0500030517578,103.8499984741211,100.74445343017578,577300,MKSI,0.9433654956838726,1.089327975777251,1.1110980518641094,1.0412088647392546,-0.0978433690553819,0.0188487634396328,-0.0011166588990387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,104.9499969482422,105.0999984741211,102.3499984741211,103.5,100.40491485595705,355100,MKSI,0.9518788098088844,1.1027060000958944,1.089605967900514,1.0392013474275237,-0.0873225376186392,0.0273849524169289,-0.0103334040171618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,104.5999984741211,106.4000015258789,104.0,105.5,102.3450927734375,604800,MKSI,0.917692292324409,1.067536387284995,1.0946735849124118,1.0381241126825425,-0.1204318203581334,0.0098268266561363,-0.0124943668767198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,106.3000030517578,107.9499969482422,105.1500015258789,105.1500015258789,102.00556182861328,9564400,MKSI,0.9188415799973568,1.062501827776109,1.1021408783631923,1.03199537924298,-0.1131537992456233,0.0199002879726621,-0.0034285868562122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,105.4499969482422,105.4499969482422,103.0500030517578,104.6500015258789,101.52051544189452,817400,MKSI,0.9103093774417116,1.0790833229812475,1.1290170508436594,1.0328322263084138,-0.1225228488667021,0.0445796766628678,0.0193930121476491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,105.0999984741211,106.0500030517578,105.0999984741211,105.5500030517578,102.57003784179688,161000,MKSI,0.904784343420068,1.0855973567508626,1.128872081796719,1.032019884081241,-0.1272355406611727,0.0428863347561538,0.0118470103074828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,104.6500015258789,105.3000030517578,103.02999877929688,103.1500015258789,100.23780059814452,738800,MKSI,0.9272902138766236,1.1118271225294405,1.0705084474336202,1.0369551897736955,-0.1096649758970721,0.0547958857390722,-0.0465590480521793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,103.6999969482422,104.4499969482422,103.3000030517578,104.25,101.3067398071289,1032700,MKSI,0.9064748163513028,1.1423700172843618,0.992801734717016,1.020376345675996,-0.1139015293246932,0.0889568375309775,-0.1185975153141186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,104.3000030517578,104.6999969482422,91.5,95.12999725341795,92.4442138671875,1232900,MKSI,1.0312203305678176,1.257152107544801,1.0542282943550996,1.026253639124301,0.0049666914435166,0.2030987528895911,-0.0580559690871176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,96.1500015258789,97.0,93.3499984741211,94.3000030517578,91.6376495361328,1026000,MKSI,1.0498408559394494,1.285743056648292,1.090108257924109,1.0246409570196735,0.0251998989197759,0.2363178741744436,-0.020693444009826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,94.0999984741211,94.6500015258789,89.0999984741211,93.4499969482422,90.8116455078125,1167700,MKSI,1.0679507889865834,1.3381669319249552,1.1053922820591748,1.029880242563007,0.0380705464235764,0.2699266562336135,-0.0037716486092158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,94.5999984741211,94.8000030517578,88.26000213623047,89.5,86.9731674194336,845700,MKSI,1.1346371985273007,1.400583276102531,1.1838869757372683,1.036157586789428,0.0984796117378727,0.3299719781489723,0.0664762532821583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,88.94999694824219,93.6999969482422,88.0999984741211,91.0500030517578,88.47940063476562,758000,MKSI,1.1142230191981286,1.3563888679067622,1.1394885753181896,1.0465343935592823,0.0676886256388462,0.2849792128815558,0.0144633662633257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,90.1999969482422,93.1500015258789,88.75,92.8000030517578,90.18002319335938,739200,MKSI,1.0549567532391502,1.330270380664219,1.1125937768928051,1.048372731047773,0.0065840221913771,0.2611310360778958,-0.0153885781882407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,93.3499984741211,95.93000030517578,92.8000030517578,95.8000030517578,93.0953140258789,688900,MKSI,0.9968682668331068,1.2886128054564636,1.0887503873280442,1.0387885930282448,-0.0419203261951379,0.2315939925476895,-0.0258606154549625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,96.9499969482422,97.9499969482422,94.0,94.1999969482422,91.54047393798828,875900,MKSI,1.0191083089210364,1.313690008320281,1.1104385395610894,1.0447156071702373,-0.0256072982492008,0.2567079710289963,-0.0033873281431795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,92.5500030517578,94.3000030517578,91.6500015258789,93.3000030517578,90.66587829589844,590200,MKSI,1.031082591887179,1.3231418041330023,1.0872737395022685,1.0484619827112251,-0.017379390824046,0.2785182842983513,-0.0171774519386507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,93.0999984741211,93.5999984741211,92.0,93.1500015258789,90.5201187133789,487900,MKSI,1.0483092088744608,1.3322615503377977,1.0674810295758337,1.0415757419863072,0.0067334668881535,0.2834743434892046,-0.0400154423536012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,93.5500030517578,95.1999969482422,93.0999984741211,93.6500015258789,91.00599670410156,484000,MKSI,1.1030433577586416,1.3417263997717033,1.024282008105404,1.0495576207370112,0.0534857370216304,0.292850607616314,-0.0662122034326964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,93.8499984741211,95.9499969482422,93.5999984741211,94.1999969482422,91.54047393798828,558100,MKSI,1.1104033681843894,1.2998674905881145,1.0310834125870023,1.0539026313731312,0.0565007368112582,0.2691409978532393,-0.0693687517246628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,94.6500015258789,98.5,94.4499969482422,97.1999969482422,94.45577239990234,932400,MKSI,1.1008230923014704,1.1937978791983237,0.9610650840066566,1.0520989179928428,0.0487241743086275,0.1930746815855524,-0.1127694775649428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,97.8000030517578,99.5,97.4000015258789,98.9499969482422,96.15636444091795,554100,MKSI,1.078827812193957,1.232913449514088,0.9506592146076058,1.049480051520865,0.0293477606730918,0.2170199611071033,-0.1207331613057947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,98.5999984741211,99.4000015258789,97.6500015258789,97.8000030517578,95.0388412475586,443200,MKSI,1.1022495829831602,1.1762325728544216,0.981843922873138,1.0585213557872055,0.0437282271959544,0.1716256045620376,-0.095730790594016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,98.9000015258789,99.25,97.3000030517578,98.3499984741211,95.57331085205078,386400,MKSI,1.0706658465704235,1.1340100590844486,0.9845148693001547,1.0561912314345747,0.0144746151358488,0.1318826788409912,-0.0959411866303113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,98.4000015258789,98.5,95.8000030517578,96.6500015258789,93.92130279541016,323700,MKSI,1.0496637288652173,1.198518852230702,0.9847021064131436,1.054691754118366,-0.0050280252531487,0.1845224638223004,-0.0936883352637643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,96.75,97.6999969482422,95.0,96.4499969482422,93.7269515991211,195200,MKSI,1.0803524369068926,1.1495991161238457,0.9997480663174108,1.0628648969920689,0.0174875399148239,0.1584612159185704,-0.0883947480415137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,95.5999984741211,95.9000015258789,94.1999969482422,95.0999984741211,92.41507720947266,225000,MKSI,1.0778127419656969,1.184349595794743,1.0266009434964614,1.054562443450246,0.0232502985154507,0.182938231803051,-0.0703552941265437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,95.5500030517578,96.1999969482422,94.75,95.5,92.80376434326172,180900,MKSI,1.0659687314385309,1.1778160510852744,1.034909312128642,1.0427572783556516,0.0232114530828793,0.1658683286761049,-0.0693715609630336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,95.8000030517578,96.5999984741211,95.25,95.6500015258789,92.94953155517578,218800,MKSI,1.0695244495214309,1.1885349855262393,1.0348597370402446,1.039387058829826,0.0301373906916049,0.1727910195682074,-0.0670536615378103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,95.6999969482422,96.1500015258789,94.4000015258789,94.5,91.8320083618164,316700,MKSI,1.1544972191078795,1.1701412483004967,1.0193158286742814,1.0452598484191695,0.1092373706887099,0.1700965096598441,-0.0824651646304881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,95.0500030517578,98.1500015258789,94.4000015258789,98.0999984741211,95.33035278320312,368900,MKSI,1.0871562063330222,1.1399632977301573,1.001854881177802,1.0173995405954512,0.069756665737571,0.1464546790015042,-0.098740928778525,366398000.0,789644000.0,825111000.0,1588907000.0,108185000.0,2414018000.0,113000.0,53543000.0,795698000.0,145296000.0,591047000.0,3452000.0,31704000.0,333887000.0,289822000.0,7000.0,3452000.0,171782000.0,1236253000.0,16834000.0,631462000.0,209434000.0,300308000.0,389993000.0,339081000.0,82518000.0,-18651000.0,11405000.0,22637000.0,-229301000.0,-279695000.0,41901000.0,339132000.0,99977000.0,1813000.0,355222000.0,82556000.0,-38178000.0,-72471000.0,-44077000.0,-12216000.0,-26728000.0,-31287000.0,-75000000.0,66000.0
2018-01-03,98.5500030517578,99.3499984741211,97.12000274658205,99.0,96.20494842529295,474100,MKSI,1.0474748359903332,1.177151376610606,0.98463882186637,0.9765980219270426,0.0708768140632906,0.1732025842867506,-0.1108096390191442,366398000.0,789644000.0,825111000.0,1588907000.0,108185000.0,2414018000.0,113000.0,53543000.0,795698000.0,145296000.0,591047000.0,3452000.0,31704000.0,333887000.0,289822000.0,7000.0,3452000.0,171782000.0,1236253000.0,16834000.0,631462000.0,209434000.0,300308000.0,389993000.0,339081000.0,82518000.0,-18651000.0,11405000.0,22637000.0,-229301000.0,-279695000.0,41901000.0,339132000.0,99977000.0,1813000.0,355222000.0,82556000.0,-38178000.0,-72471000.0,-44077000.0,-12216000.0,-26728000.0,-31287000.0,-75000000.0,66000.0
2018-01-04,99.5,101.3000030517578,98.8499984741211,99.8000030517578,96.98236846923828,414700,MKSI,1.0741483044757365,1.164202225780981,0.9862973190074982,0.9849127815791188,0.0892355228966176,0.1658452894619888,-0.1032975407756993,366398000.0,789644000.0,825111000.0,1588907000.0,108185000.0,2414018000.0,113000.0,53543000.0,795698000.0,145296000.0,591047000.0,3452000.0,31704000.0,333887000.0,289822000.0,7000.0,3452000.0,171782000.0,1236253000.0,16834000.0,631462000.0,209434000.0,300308000.0,389993000.0,339081000.0,82518000.0,-18651000.0,11405000.0,22637000.0,-229301000.0,-279695000.0,41901000.0,339132000.0,99977000.0,1813000.0,355222000.0,82556000.0,-38178000.0,-72471000.0,-44077000.0,-12216000.0,-26728000.0,-31287000.0,-75000000.0,66000.0
2018-01-05,100.1500015258789,101.83000183105467,99.6500015258789,101.5500030517578,98.68299102783205,408300,MKSI,1.0192019422049905,1.158934304538911,0.9969663484163416,0.9789917900086822,0.0402101521963083,0.1593074854572559,-0.0929230224720569,366398000.0,789644000.0,825111000.0,1588907000.0,108185000.0,2414018000.0,113000.0,53543000.0,795698000.0,145296000.0,591047000.0,3452000.0,31704000.0,333887000.0,289822000.0,7000.0,3452000.0,171782000.0,1236253000.0,16834000.0,631462000.0,209434000.0,300308000.0,389993000.0,339081000.0,82518000.0,-18651000.0,11405000.0,22637000.0,-229301000.0,-279695000.0,41901000.0,339132000.0,99977000.0,1813000.0,355222000.0,82556000.0,-38178000.0,-72471000.0,-44077000.0,-12216000.0,-26728000.0,-31287000.0,-75000000.0,66000.0
2018-01-08,101.8000030517578,102.6999969482422,100.6500015258789,101.4499969482422,98.58578491210938,390200,MKSI,0.9566289960652652,1.1551405698075723,1.0167411194508271,0.942840182406444,0.0137888136588212,0.1634160853332554,-0.0706088862022273,366398000.0,789644000.0,825111000.0,1588907000.0,108185000.0,2414018000.0,113000.0,53543000.0,795698000.0,145296000.0,591047000.0,3452000.0,31704000.0,333887000.0,289822000.0,7000.0,3452000.0,171782000.0,1236253000.0,16834000.0,631462000.0,209434000.0,300308000.0,389993000.0,339081000.0,82518000.0,-18651000.0,11405000.0,22637000.0,-229301000.0,-279695000.0,41901000.0,339132000.0,99977000.0,1813000.0,355222000.0,82556000.0,-38178000.0,-72471000.0,-44077000.0,-12216000.0,-26728000.0,-31287000.0,-75000000.0,66000.0
2018-01-09,101.4000015258789,101.9000015258789,97.1500015258789,97.9000015258789,95.13602447509766,944100,MKSI,1.0204288501964245,1.2077700699192575,1.0423356866970568,0.9530778204901076,0.0673510297063167,0.2065458228718424,-0.0469621316538213,366398000.0,789644000.0,825111000.0,1588907000.0,108185000.0,2414018000.0,113000.0,53543000.0,795698000.0,145296000.0,591047000.0,3452000.0,31704000.0,333887000.0,289822000.0,7000.0,3452000.0,171782000.0,1236253000.0,16834000.0,631462000.0,209434000.0,300308000.0,389993000.0,339081000.0,82518000.0,-18651000.0,11405000.0,22637000.0,-229301000.0,-279695000.0,41901000.0,339132000.0,99977000.0,1813000.0,355222000.0,82556000.0,-38178000.0,-72471000.0,-44077000.0,-12216000.0,-26728000.0,-31287000.0,-75000000.0,66000.0
