,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,512200000.0,564600000.0,319807000.0,366398000.0
Capital Surplus,873200000.0,864300000.0,793932000.0,789644000.0
Total Liab,1542900000.0,1393000000.0,741059000.0,825111000.0
Total Stockholder Equity,2360900000.0,2023300000.0,1873187000.0,1588907000.0
Other Current Liab,115100000.0,74400000.0,93124000.0,108185000.0
Total Assets,3903800000.0,3416300000.0,2614246000.0,2414018000.0
Common Stock,100000.0,100000.0,113000.0,113000.0
Other Current Assets,70600000.0,102000000.0,62166000.0,53543000.0
Retained Earnings,1487300000.0,1181200000.0,1084797000.0,795698000.0
Other Liab,152600000.0,152300000.0,133932000.0,145296000.0
Good Will,1066400000.0,1058500000.0,586996000.0,591047000.0
Treasury Stock,300000.0,-22300000.0,-5655000.0,3452000.0
Other Assets,45600000.0,47500000.0,32599000.0,31704000.0
Cash,608300000.0,414600000.0,644345000.0,333887000.0
Total Current Liabilities,373900000.0,317700000.0,263285000.0,289822000.0
Short Long Term Debt,9000000.0,9000000.0,597000.0,7000.0
Other Stockholder Equity,300000.0,-22300000.0,-5655000.0,3452000.0
Property Plant Equipment,468700000.0,306400000.0,194367000.0,171782000.0
Total Current Assets,1804400000.0,1433500000.0,1464104000.0,1236253000.0
Long Term Investments,6500000.0,5800000.0,16373000.0,16834000.0
Net Tangible Assets,782300000.0,400200000.0,966384000.0,631462000.0
Short Term Investments,227700000.0,109400000.0,73826000.0,209434000.0
Net Receivables,396400000.0,344600000.0,299078000.0,300308000.0
Long Term Debt,829000000.0,878200000.0,343842000.0,389993000.0
Inventory,501400000.0,462100000.0,384689000.0,339081000.0
Accounts Payable,110600000.0,88400000.0,83825000.0,82518000.0
