Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,5205000000.0,5514000000.0,5951000000.0,6591000000.0
Capital Surplus,11092000000.0,11046000000.0,10898000000.0,10780000000.0
Total Liab,18284000000.0,16988000000.0,15595000000.0,14613000000.0
Total Stockholder Equity,6001000000.0,6003000000.0,6714000000.0,7995000000.0
Minority Interest,279000000.0,260000000.0,240000000.0,249000000.0
Other Current Liab,2401000000.0,2215000000.0,1981000000.0,1775000000.0
Total Assets,24564000000.0,23251000000.0,22549000000.0,22857000000.0
Common Stock,3000000.0,3000000.0,3000000.0,2000000.0
Other Current Assets,563000000.0,451000000.0,322000000.0,259000000.0
Retained Earnings,1277000000.0,998000000.0,807000000.0,538000000.0
Other Liab,793000000.0,1072000000.0,1140000000.0,1326000000.0
Good Will,12654000000.0,12159000000.0,11800000000.0,11850000000.0
Treasury Stock,-6371000000.0,-6044000000.0,-4994000000.0,-3325000000.0
Other Assets,500000000.0,346000000.0,344000000.0,343000000.0
Cash,1814000000.0,837000000.0,891000000.0,959000000.0
Total Current Liabilities,4558000000.0,3945000000.0,3534000000.0,3156000000.0
Deferred Long Term Asset Charges,114000000.0,119000000.0,109000000.0,109000000.0
Short Long Term Debt,149000000.0,100000000.0,100000000.0,103000000.0
Other Stockholder Equity,-205000000.0,-311000000.0,-224000000.0,49000000.0
Property Plant Equipment,953000000.0,954000000.0,434000000.0,440000000.0
Total Current Assets,5090000000.0,4126000000.0,3874000000.0,3554000000.0
Long Term Investments,162000000.0,152000000.0,146000000.0,79000000.0
Net Tangible Assets,-11858000000.0,-11670000000.0,-11037000000.0,-10446000000.0
Short Term Investments,88000000.0,62000000.0,47000000.0,46000000.0
Net Receivables,2466000000.0,2638000000.0,2463000000.0,2144000000.0
Long Term Debt,12440000000.0,11575000000.0,10921000000.0,10131000000.0
Accounts Payable,581000000.0,575000000.0,437000000.0,322000000.0
Investments,-1000000.0,-25000000.0,-44000000.0,17000000.0
Change To Liabilities,433000000.0,238000000.0,375000000.0,22000000.0
Total Cashflows From Investing Activities,-796000000.0,-1190000000.0,-810000000.0,-1190000000.0
Net Borrowings,342000000.0,747000000.0,1015000000.0,2511000000.0
Total Cash From Financing Activities,-217000000.0,-276000000.0,-452000000.0,-72000000.0
Change To Operating Activities,-146000000.0,-92000000.0,-66000000.0,-54000000.0
Net Income,279000000.0,191000000.0,259000000.0,1277000000.0
Change In Cash,977000000.0,-54000000.0,-68000000.0,-239000000.0
Repurchase Of Stock,-447000000.0,-949000000.0,-1405000000.0,-2620000000.0
Effect Of Exchange Rate,31000000.0,-5000000.0,-60000000.0,53000000.0
Total Cash From Operating Activities,1959000000.0,1417000000.0,1254000000.0,970000000.0
Depreciation,1020000000.0,1006000000.0,962000000.0,877000000.0
Other Cashflows From Investing Activities,-2000000.0,5000000.0,2000000.0,4000000.0
Change To Account Receivables,255000000.0,-122000000.0,-297000000.0,-141000000.0
Other Cashflows From Financing Activities,-112000000.0,-85000000.0,-77000000.0,-54000000.0
Change To Netincome,-84000000.0,-8000000.0,-51000000.0,-1072000000.0
Capital Expenditures,-616000000.0,-582000000.0,-459000000.0,-369000000.0
Issuance Of Stock,,11000000.0,15000000.0,91000000.0
