,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-182000000.0,-260000000.0,-194000000.0,-122000000.0
Net Borrowings,2735000000.0,-33000000.0,-31000000.0,-525000000.0
Total Cash From Financing Activities,2638000000.0,-42000000.0,-110000000.0,-533000000.0
Change To Operating Activities,-30000000.0,-290000000.0,179000000.0,162000000.0
Net Income,-25000000.0,3000000.0,-27000000.0,43000000.0
Change In Cash,2620000000.0,-346000000.0,37000000.0,-218000000.0
Effect Of Exchange Rate,14000000.0,-9000000.0,13000000.0,-3000000.0
Total Cash From Operating Activities,150000000.0,-35000000.0,328000000.0,440000000.0
Depreciation,180000000.0,183000000.0,179000000.0,173000000.0
Dividends Paid,-71000000.0,-71000000.0,-70000000.0,-70000000.0
Other Cashflows From Financing Activities,-26000000.0,-9000000.0,-9000000.0,-8000000.0
Change To Netincome,25000000.0,69000000.0,-6000000.0,60000000.0
Capital Expenditures,-181000000.0,-244000000.0,-187000000.0,-119000000.0
Other Cashflows From Investing Activities,,-13000000.0,-3000000.0,-3000000.0
