,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,508000000.0,516000000.0,527000000.0,516000000.0
1,Capital Surplus,8618000000.0,8598000000.0,8591000000.0,8567000000.0
2,Total Liab,4423000000.0,4522000000.0,4650000000.0,4628000000.0
3,Total Stockholder Equity,5108000000.0,5081000000.0,5210000000.0,5465000000.0
4,Minority Interest,70000000.0,69000000.0,69000000.0,75000000.0
5,Other Current Liab,496000000.0,474000000.0,507000000.0,561000000.0
6,Total Assets,9601000000.0,9672000000.0,9929000000.0,10168000000.0
7,Common Stock,4000000.0,4000000.0,4000000.0,4000000.0
8,Other Current Assets,23000000.0,24000000.0,34000000.0,12000000.0
9,Retained Earnings,-2017000000.0,-1991000000.0,-1876000000.0,-1529000000.0
10,Other Liab,332000000.0,329000000.0,337000000.0,301000000.0
11,Good Will,1495000000.0,1495000000.0,1493000000.0,1493000000.0
12,Treasury Stock,-1497000000.0,-1530000000.0,-1509000000.0,-1577000000.0
13,Other Assets,222000000.0,181000000.0,156000000.0,155000000.0
14,Cash,1572000000.0,1607000000.0,1692000000.0,1485000000.0
15,Total Current Liabilities,1810000000.0,1934000000.0,1867000000.0,1884000000.0
16,Other Stockholder Equity,-1497000000.0,-1530000000.0,-1509000000.0,-1577000000.0
17,Property Plant Equipment,2423000000.0,2437000000.0,2493000000.0,2569000000.0
18,Total Current Assets,4908000000.0,4996000000.0,5209000000.0,5376000000.0
19,Long Term Investments,45000000.0,47000000.0,51000000.0,59000000.0
20,Net Tangible Assets,3105000000.0,3070000000.0,3190000000.0,3456000000.0
21,Net Receivables,1792000000.0,1842000000.0,1885000000.0,2049000000.0
22,Long Term Debt,1686000000.0,1669000000.0,1834000000.0,1824000000.0
23,Inventory,1322000000.0,1357000000.0,1408000000.0,1745000000.0
24,Accounts Payable,526000000.0,467000000.0,489000000.0,476000000.0
25,Short Long Term Debt,,182000000.0,,
0,Change To Liabilities,102000000.0,-27000000.0,-4000000.0,-116000000.0
1,Total Cashflows From Investing Activities,-38000000.0,-51000000.0,16000000.0,-49000000.0
2,Net Borrowings,-159000000.0,10000000.0,-31000000.0,-206000000.0
3,Total Cash From Financing Activities,-179000000.0,-3000000.0,-3000000.0,-229000000.0
4,Change To Operating Activities,-58000000.0,-62000000.0,48000000.0,106000000.0
5,Net Income,-26000000.0,-115000000.0,-347000000.0,-55000000.0
6,Change In Cash,-35000000.0,-85000000.0,207000000.0,38000000.0
7,Effect Of Exchange Rate,5000000.0,-4000000.0,8000000.0,-7000000.0
8,Total Cash From Operating Activities,177000000.0,-27000000.0,186000000.0,323000000.0
9,Depreciation,77000000.0,79000000.0,113000000.0,83000000.0
10,Other Cashflows From Investing Activities,11000000.0,-2000000.0,83000000.0,83000000.0
11,Change To Inventory,36000000.0,28000000.0,141000000.0,165000000.0
12,Change To Account Receivables,48000000.0,30000000.0,49000000.0,72000000.0
13,Other Cashflows From Financing Activities,-20000000.0,-13000000.0,28000000.0,-23000000.0
14,Change To Netincome,21000000.0,53000000.0,209000000.0,54000000.0
15,Capital Expenditures,-49000000.0,-49000000.0,-53000000.0,-49000000.0
