Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-07-15,43.400001525878906,44.25,43.04999923706055,44.13999938964844,44.13999938964844,1927900,IAA,1.0289986134344409,0.8563661023956713,1.1089714870820555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,44.04999923706055,44.275001525878906,43.27000045776367,43.93999862670898,43.93999862670898,1556100,IAA,1.0027310594067496,0.8664087593230676,1.0876195359386776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,44.2599983215332,44.387001037597656,43.68000030517578,43.959999084472656,43.959999084472656,1213700,IAA,0.9849863543867716,0.8580528208888523,1.103958138990008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,43.959999084472656,45.290000915527344,43.7599983215332,45.09000015258789,45.09000015258789,2067700,IAA,0.988245757873069,0.8704812567570437,1.0782878413695076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,45.119998931884766,45.52000045776367,44.68000030517578,45.20000076293945,45.20000076293945,2652900,IAA,1.0320796623554118,0.8376106188341897,1.0721238554536965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,45.27000045776367,46.380001068115234,44.5,44.77999877929688,44.77999877929688,1765700,IAA,1.086645850243057,0.8521661654232694,1.076820065546689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,45.04999923706055,45.2400016784668,44.38999938964844,45.060001373291016,45.060001373291016,1098400,IAA,1.0716821891654642,0.8544163077371896,1.0534842382148843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,45.2599983215332,46.41999816894531,44.5099983215332,46.220001220703125,46.220001220703125,1044500,IAA,1.0183902737272184,0.82583291131217,1.0225010184630683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,46.02000045776367,46.84000015258789,45.52000045776367,46.66999816894531,46.66999816894531,700600,IAA,1.012213489005465,0.8043711675246398,1.0042854247007993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,47.11000061035156,47.810001373291016,46.619998931884766,47.470001220703125,47.470001220703125,777400,IAA,0.9915735935202704,0.7992415768079268,1.011164920279499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,47.470001220703125,47.8849983215332,46.72999954223633,46.970001220703125,46.970001220703125,1339200,IAA,1.0255481566330735,0.8177559899760446,1.0229933572128882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,46.619998931884766,47.470001220703125,46.28499984741211,46.72999954223633,46.72999954223633,770900,IAA,1.0331692542744326,0.8163920800255412,1.024609491486074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,47.20000076293945,47.59000015258789,46.31999969482422,46.75,46.75,855900,IAA,1.0449197534571355,0.8265240511154746,1.0175401004240474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,46.75,47.9900016784668,46.650001525878906,46.880001068115234,46.880001068115234,676500,IAA,1.022824225052161,0.82551194285831,1.0287968951229245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,46.66999816894531,47.84999847412109,46.310001373291016,47.5,47.5,549400,IAA,0.9644210815429688,0.8252631739566201,1.00399997108861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,46.900001525878906,47.11000061035156,46.38999938964844,46.72999954223633,46.72999954223633,1158300,IAA,1.0171196072094433,0.8174620401699952,1.0149796869205352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,46.81999969482422,47.8849983215332,46.09999847412109,47.7599983215332,47.7599983215332,403300,IAA,1.0033500806749394,0.7979481145243086,1.0203099090199463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,47.59000015258789,48.4900016784668,46.869998931884766,47.83000183105469,47.83000183105469,1235600,IAA,1.0163077304920871,0.7994982273581814,1.052477487464856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,47.83000183105469,48.119998931884766,46.68000030517578,47.0099983215332,47.0099983215332,1379900,IAA,0.9778771083181744,0.8274835761493855,1.081259384086634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,46.880001068115234,47.220001220703125,44.58000183105469,45.0099983215332,45.0099983215332,1627800,IAA,1.0162186932716315,0.9575649873664104,1.129526817339728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,44.68000030517578,44.70000076293945,43.02999877929688,43.595001220703125,43.595001220703125,1411000,IAA,1.0501203692490346,0.9661657931524984,1.1494437253635053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,43.68000030517578,48.45000076293945,43.68000030517578,45.52999877929688,45.52999877929688,2856800,IAA,0.9837470264966046,0.9323523369440996,1.0753349527155147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,44.880001068115234,45.665000915527344,44.02000045776367,45.41999816894531,45.41999816894531,2276600,IAA,0.975781626629981,0.930867469919994,1.0658300704316437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,45.619998931884766,45.619998931884766,43.869998931884766,44.060001373291016,44.060001373291016,1537900,IAA,0.9804811488073876,0.9773036775117716,1.0472083057541235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,43.810001373291016,44.4900016784668,43.11000061035156,43.29999923706055,43.29999923706055,1283600,IAA,0.972979256592136,1.0180139170378215,1.0413395137890735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,43.56999969482422,44.7400016784668,43.2400016784668,44.560001373291016,44.560001373291016,731100,IAA,0.9901256187646802,0.992818678524188,0.9809245452732898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,44.43999862670898,47.0,44.0,46.650001525878906,46.650001525878906,664800,IAA,0.962486603585014,0.950911021637224,0.9157556232233856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,46.880001068115234,48.7400016784668,46.66999816894531,48.65999984741211,48.65999984741211,986200,IAA,0.8838881721414681,0.9114261942703182,0.8964241485546287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,48.70000076293945,49.060001373291016,47.79999923706055,48.290000915527344,48.290000915527344,461700,IAA,0.8790639875363913,0.9117829352771728,0.882791473594854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,48.09999847412109,48.29999923706055,46.93000030517578,47.06999969482422,47.06999969482422,782200,IAA,0.92691738582936,0.9424261928607864,0.9521988524625504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,47.33000183105469,47.5099983215332,46.5,47.2400016784668,47.2400016784668,519800,IAA,0.9191362537300092,0.956604509337004,0.9273920367632148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,47.61000061035156,48.31499862670898,47.0099983215332,47.06999969482422,47.06999969482422,888800,IAA,0.9135330418268144,0.9630338246218246,0.916932231298866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,47.09000015258789,48.400001525878906,46.81499862670898,48.16999816894531,48.16999816894531,278900,IAA,0.8663068534044334,0.94996886155238,0.8031970126096457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,48.540000915527344,48.93999862670898,47.90999984741211,48.27999877929688,48.27999877929688,407600,IAA,0.8647473292377746,0.9594034976381745,0.8552195931958693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,48.459999084472656,49.369998931884766,48.45700073242188,48.84999847412109,48.84999847412109,483500,IAA,0.8567041920439703,0.9516889074847252,0.8045035919065632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,48.7599983215332,48.84999847412109,47.130001068115234,47.95000076293945,47.95000076293945,1164800,IAA,0.8415015189177555,0.9607924705275858,0.7063607589775657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,48.119998931884766,48.7400016784668,45.43999862670898,45.810001373291016,45.810001373291016,601200,IAA,0.8773193063063579,1.0148439267581475,0.7631521073224782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,46.59000015258789,47.93000030517578,46.27000045776367,47.52999877929688,47.52999877929688,883800,IAA,0.8464128040280892,0.9667578780362678,0.6183463106346667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,47.560001373291016,48.27999877929688,46.98500061035156,47.91999816894531,47.91999816894531,745800,IAA,0.8330550854406246,0.9309265925486032,0.6039232395633158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,48.15999984741211,49.959999084472656,48.02000045776367,48.61000061035156,48.61000061035156,724800,IAA,0.8167043872549404,0.9391071991913876,0.5887677531347064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,48.0099983215332,48.43999862670898,45.5099983215332,45.970001220703125,45.970001220703125,1204300,IAA,0.8440286753698522,0.9993473440679258,0.6743528209009224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,45.95000076293945,46.75,45.540000915527344,45.7400016784668,45.7400016784668,449800,IAA,0.7958023653290568,0.9956274430345372,0.5970703643152514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,45.790000915527344,46.209999084472656,45.06999969482422,45.77999877929688,45.77999877929688,674700,IAA,0.7872433786919569,0.9949759819054352,0.5526430736494904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,45.66999816894531,45.97999954223633,44.13999938964844,44.790000915527344,44.790000915527344,918700,IAA,0.8102255006417447,1.0113864324873547,0.6282652113073111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,44.560001373291016,45.0099983215332,44.040000915527344,44.31999969482422,44.31999969482422,587000,IAA,0.8528880753010228,1.0191786660643944,0.6899819524880829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,43.91999816894531,44.38999938964844,43.08000183105469,43.20000076293945,43.20000076293945,1012100,IAA,0.8812499773723111,1.0414352056461758,0.7576388649121237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,43.18999862670898,43.540000915527344,41.36000061035156,42.130001068115234,42.130001068115234,1314600,IAA,0.895324003427342,1.1004034995251322,0.7669119523888126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,42.18000030517578,44.18000030517578,41.880001068115234,44.119998931884766,44.119998931884766,1312500,IAA,0.8896192418453278,1.0648232248320544,0.7237080933404221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,44.13999938964844,45.369998931884766,43.744998931884766,44.900001525878906,44.900001525878906,1691900,IAA,0.8432071118868512,1.0389754997890448,0.667260535998082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,45.0099983215332,45.33000183105469,42.79999923706055,43.0099983215332,43.0099983215332,871400,IAA,0.8872355576983849,1.0878866017556124,0.6414787544591649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,43.18000030517578,43.20000076293945,41.54999923706055,42.45000076293945,42.45000076293945,1113700,IAA,0.9069493358787414,1.0925795108255176,0.6515900907017272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,42.43999862670898,43.93000030517578,42.130001068115234,43.630001068115234,43.630001068115234,836000,IAA,0.8748566865573586,1.06463441727681,0.5730002151723526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,43.630001068115234,44.25,42.77000045776367,43.41999816894531,43.41999816894531,405400,IAA,0.8645785927825432,1.08383241266346,0.5990327343561386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,43.400001525878906,43.68999862670898,41.619998931884766,43.0,43.0,963800,IAA,0.8823255494583483,1.118604615677235,0.6534883809644122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,43.060001373291016,43.59999847412109,41.52999877929688,41.72999954223633,41.72999954223633,1091800,IAA,0.9204409362270916,1.156242524066279,0.6908698835360936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,42.02999877929688,42.775001525878906,41.435001373291016,41.75,41.75,660700,IAA,0.9137724916378182,1.1573652621514785,0.7664670658682635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,41.36000061035156,42.220001220703125,40.72999954223633,41.84999847412109,41.84999847412109,600900,IAA,0.9232975101192028,1.1534050709132653,0.763201952177094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,41.810001373291016,42.150001525878906,39.34000015258789,40.34999847412109,40.34999847412109,3410700,IAA,0.9591078618691924,1.1841388001523991,0.8061957870992323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,40.68000030517578,40.79999923706055,38.959999084472656,40.18999862670898,40.18999862670898,1052800,IAA,0.975367059029666,1.1694451755657769,0.8151281274182967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,40.09999847412109,41.59000015258789,39.7599983215332,40.22999954223633,40.22999954223633,814600,IAA,0.9495401739399564,1.1551081717491842,0.7921949093182066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,39.9900016784668,40.41999816894531,39.58000183105469,39.91999816894531,39.91999816894531,1175600,IAA,0.9546593777150574,1.159819673365576,0.8476954334860869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,40.060001373291016,40.91999816894531,39.310001373291016,39.70000076293945,39.70000076293945,496100,IAA,0.9632242051280868,1.2158690057967063,0.8241813751108976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,39.68999862670898,40.13999938964844,38.54999923706055,38.79999923706055,38.79999923706055,564900,IAA,1.0025773786284728,1.222938188040393,0.8201031010441554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,39.0099983215332,39.06999969482422,36.18999862670898,36.400001525878906,36.400001525878906,3573800,IAA,1.1840658425104391,1.2983515478133507,0.8997252370090175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,36.400001525878906,36.97999954223633,35.83000183105469,36.040000915527344,36.040000915527344,3111100,IAA,1.168701383515724,1.3793007164729505,0.9639289898990968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,36.130001068115234,36.84999847412109,34.95500183105469,36.290000915527344,36.290000915527344,2542900,IAA,1.169743722568396,1.362083192564105,0.9914576642196122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,36.08000183105469,38.25,35.630001068115234,37.79999923706055,37.79999923706055,2469000,IAA,1.118518508800497,1.294973591294336,1.0042328002815206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,38.02000045776367,38.59999847412109,37.65999984741211,38.06999969482422,38.06999969482422,1480800,IAA,1.131074381887773,1.2553191830475534,1.0236407022089171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,37.77999877929688,38.5,37.13999938964844,37.720001220703125,37.720001220703125,1800200,IAA,1.168610827267439,1.2865852918546712,1.0516966300407198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,37.83000183105469,39.40999984741211,37.709999084472656,39.25,39.25,1310700,IAA,1.1271338007252687,1.2387260874365544,0.983439451569964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,39.09999847412109,39.29999923706055,37.77000045776367,37.86000061035156,37.86000061035156,2006200,IAA,1.1716851530695114,1.2799788247024717,0.9801901746458256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,37.900001525878906,38.52999877929688,37.11000061035156,38.15999984741211,38.15999984741211,970900,IAA,1.1622117047028435,1.263626871423409,0.9685534390005812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,38.41999816894531,38.619998931884766,37.81999969482422,38.5,38.5,709800,IAA,1.143636331929789,1.2329870446935876,0.9789610032911422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,38.36000061035156,39.17499923706055,37.75,38.16999816894531,38.16999816894531,897400,IAA,1.1621693146017065,1.2381451555840894,1.0269846120881436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,38.16999816894531,38.78499984741211,37.36000061035156,37.540000915527344,37.540000915527344,1075400,IAA,1.2037825659193693,1.2485348372087637,1.015183795442809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,37.470001220703125,37.97999954223633,36.84000015258789,37.93999862670898,37.93999862670898,1097900,IAA,1.194781325035244,1.2651555544920077,1.0202952157521064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,38.40999984741211,38.619998931884766,37.290000915527344,38.40999984741211,38.40999984741211,699400,IAA,1.191356378633683,1.2509762933596558,0.9385576511396272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,38.43999862670898,38.59999847412109,37.540000915527344,38.150001525878906,38.150001525878906,687900,IAA,1.2141545961250677,1.2550458493595609,0.9072083676556082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,38.38999938964844,39.310001373291016,38.02999877929688,38.63999938964844,38.63999938964844,678600,IAA,1.2031574123399535,1.2311076720039522,0.8597308940331578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,38.7400016784668,39.08000183105469,38.13999938964844,38.70000076293945,38.70000076293945,712100,IAA,1.1904392451315544,1.2462531935767596,0.9232557839237228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,38.70000076293945,39.29999923706055,38.27999877929688,39.20000076293945,39.20000076293945,913300,IAA,1.185969407490917,1.2165815739421146,0.9114795624191993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,38.959999084472656,38.959999084472656,37.84999847412109,38.20000076293945,38.20000076293945,1149500,IAA,1.2028795770998737,1.2416230198401204,0.9801046565169756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,38.130001068115234,38.41999816894531,37.75,38.11000061035156,38.11000061035156,1161200,IAA,1.170558905691396,1.2786669840409324,0.9391235985917552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,38.060001373291016,38.4900016784668,37.5099983215332,38.2400016784668,38.2400016784668,893200,IAA,1.1937761381319376,1.3164225403508465,0.9785563945206824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,38.5,39.41999816894531,38.15999984741211,38.900001525878906,38.900001525878906,1348600,IAA,1.1809767821254862,1.3066838004425048,0.9375321282813016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,40.70000076293945,43.36000061035156,40.08000183105469,43.09999847412109,43.09999847412109,4066200,IAA,1.056612587651745,1.1795824118906686,0.8598608511678552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,42.900001525878906,43.900001525878906,41.88999938964844,42.119998931884766,42.119998931884766,1664300,IAA,1.0814340074111273,1.1896961510228905,0.9320987492194224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,42.0,42.709999084472656,41.900001525878906,42.45000076293945,42.45000076293945,1093200,IAA,1.067137772035313,1.1533568481632794,0.9634864732814384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,42.470001220703125,43.29999923706055,41.900001525878906,42.27999877929688,42.27999877929688,716900,IAA,1.0683538191364277,1.144985838342003,0.9588458393092112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,42.34000015258789,43.310001373291016,42.040000915527344,43.060001373291016,43.060001373291016,1439900,IAA,1.0448211854069496,1.071528051976976,0.9521597466885178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,42.93000030517578,44.34000015258789,42.630001068115234,44.08000183105469,44.08000183105469,1202800,IAA,1.0517241080895463,1.0229128466329067,0.965744054593785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,43.65999984741211,44.709999084472656,43.65999984741211,44.2400016784668,44.2400016784668,1587700,IAA,1.0619348499053785,0.9880198333208448,0.9839511104829932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
