,2021-06-27,2021-03-28,2020-12-27,2020-09-27
Change To Liabilities,-15500000.0,11900000.0,8900000.0,34800000.0
Total Cashflows From Investing Activities,-31600000.0,-31100000.0,-27600000.0,-19400000.0
Net Borrowings,-126800000.0,-3100000.0,-2900000.0,-3900000.0
Total Cash From Financing Activities,-131900000.0,-8600000.0,-1900000.0,300000.0
Change To Operating Activities,-35600000.0,-34100000.0,-34200000.0,-32900000.0
Issuance Of Stock,700000.0,500000.0,1200000.0,6800000.0
Net Income,82900000.0,72500000.0,64100000.0,52800000.0
Change In Cash,-32800000.0,82100000.0,16600000.0,29200000.0
Repurchase Of Stock,-1200000.0,-6000000.0,-200000.0,-900000.0
Effect Of Exchange Rate,1300000.0,500000.0,1300000.0,400000.0
Total Cash From Operating Activities,129400000.0,121300000.0,44800000.0,47900000.0
Depreciation,20500000.0,19800000.0,19600000.0,19400000.0
Other Cashflows From Investing Activities,-300000.0,-1000000.0,-1000000.0,-1000000.0
Change To Account Receivables,24100000.0,8100000.0,-55700000.0,-64400000.0
Other Cashflows From Financing Activities,-4600000.0,-4600000.0,-4600000.0,-1700000.0
Change To Netincome,52200000.0,42000000.0,41000000.0,37100000.0
Capital Expenditures,-27500000.0,-30300000.0,-27900000.0,-19800000.0
