,2020-12-27,2019-12-29,2018-12-30,2017-12-31
Change To Liabilities,64200000.0,4600000.0,3300000.0,23900000.0
Total Cashflows From Investing Activities,-69000000.0,-84900000.0,-66100000.0,-55100000.0
Net Borrowings,-51900000.0,1237500000.0,-4200000.0,-7000000.0
Total Cash From Financing Activities,-56300000.0,-182800000.0,-195100000.0,-155800000.0
Change To Operating Activities,-130900000.0,-119300000.0,-119300000.0,-119300000.0
Issuance Of Stock,9100000.0,1600000.0,1600000.0,1600000.0
Net Income,194800000.0,193200000.0,183700000.0,161400000.0
Change In Cash,185700000.0,-1200000.0,15200000.0,-8700000.0
Repurchase Of Stock,-9100000.0,-900000.0,-900000.0,-900000.0
Effect Of Exchange Rate,1000000.0,-4700000.0,-1800000.0,900000.0
Total Cash From Operating Activities,310000000.0,271200000.0,278200000.0,201300000.0
Depreciation,81100000.0,163600000.0,97400000.0,93100000.0
Change To Account Receivables,-54300000.0,-23000000.0,-9300000.0,-60800000.0
Other Cashflows From Financing Activities,-4400000.0,-1421000000.0,-190900000.0,-148800000.0
Change To Netincome,150900000.0,50100000.0,3100000.0,-16300000.0
Capital Expenditures,-69800000.0,-68500000.0,-66700000.0,-54900000.0
