Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Other Current Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-11-22,44.52000045776367,44.75,43.400001525878906,44.34999847412109,44.34999847412109,1216500,IAA,1.0550169678772376,0.983540032303219,0.9993235900714996,1.0399834010172984,0.0150335668599392,0.0009635788502531,-0.0016913196811843,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-11-25,44.22999954223633,45.060001373291016,43.4900016784668,44.02999877929688,44.02999877929688,1616800,IAA,1.0533727538944049,0.9682035487168822,1.0174880871930827,1.0272769628028116,0.0260957910915933,0.018350619956484,0.002998989641082,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-11-26,43.970001220703125,44.52000045776367,43.72999954223633,44.36000061035156,44.36000061035156,1522900,IAA,1.0471145203749204,1.0103696816533705,1.0142020076520968,1.019753497826135,0.0273610225487854,0.0301326289108673,-0.0165799864401929,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-11-27,44.2400016784668,45.459999084472656,44.06999969482422,45.18999862670898,45.18999862670898,978500,IAA,1.0413808985043165,0.9694623302643268,0.9811905620723188,1.0184708296222131,0.0229100688821033,0.0261433241461647,-0.0251004098139432,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-11-29,45.130001068115234,46.0,44.790000915527344,45.33000183105469,45.33000183105469,242400,IAA,1.0611073578463597,0.9521287911760914,0.9514670047634484,1.027957565839464,0.0331497920068957,0.0245112406627419,-0.042479615602567,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-02,45.2599983215332,46.7599983215332,44.86000061035156,45.7599983215332,45.7599983215332,1090200,IAA,1.0544143743400245,0.8454982527502124,0.8900786939729866,1.0333786657950568,0.0210357085449677,-0.0086681229047775,-0.0513896408237602,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-03,45.43999862670898,46.650001525878906,44.90999984741211,46.31999969482422,46.31999969482422,1412000,IAA,1.0431778932032998,0.8914076249473956,0.9063039684546276,1.0417166514803613,0.0014612417229384,-0.0040049673027391,-0.0592671665247247,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-04,47.59999847412109,48.38999938964844,46.04999923706055,46.4900016784668,46.4900016784668,1421000,IAA,1.0382877761891185,0.8453430376033626,0.9068616546628292,1.0344529937206122,0.0038347824685063,0.0082202614909361,-0.0667699849826085,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-05,46.33000183105469,46.59999847412109,45.64500045776367,46.06999969482422,46.06999969482422,1571000,IAA,1.0371174103711742,0.7351855688353722,0.9429129349785798,1.0367512645970387,0.0003661457741355,-0.0163028347188021,-0.0517047084436017,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-06,46.06999969482422,46.90499877929688,46.06999969482422,46.4900016784668,46.4900016784668,939600,IAA,1.0109700645971245,0.7519896283562709,0.924714995189576,1.0330572442281234,-0.0220871796309989,-0.0509021157814707,-0.0581326998920991,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-09,46.43000030517578,46.619998931884766,45.810001373291016,45.95000076293945,45.95000076293945,765800,IAA,1.0113166583053264,0.6396082459557362,0.919695269202642,1.0340376238600335,-0.0227209655547071,-0.0612845103252904,-0.0689298560557204,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-10,45.88999938964844,46.29999923706055,44.560001373291016,44.61000061035156,44.61000061035156,1577500,IAA,1.0378838512348467,0.6487334709280907,0.9094373266027288,1.0438020196584652,-0.0059181684236184,-0.0889320718875342,-0.0768819870968671,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-11,44.630001068115234,45.810001373291016,44.34999847412109,45.650001525878906,45.650001525878906,1608200,IAA,1.0573931838841122,0.6269441376252478,0.8810514759326454,1.044148768614289,0.0132444152698232,-0.052705566801685,-0.1081207617035728,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-12,45.59999847412109,46.45000076293945,45.56999969482422,45.93999862670898,45.93999862670898,1439300,IAA,1.0328690069954112,0.6747932287045599,0.8783195402766527,1.0379600676281349,-0.0050910606327236,-0.0174843260046665,-0.1087130126025662,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-13,45.84000015258789,46.06999969482422,45.02000045776367,45.540000915527344,45.540000915527344,1166400,IAA,1.0377689365706493,0.5996925541701241,0.8581467071892382,1.049983828710455,-0.0122148921398057,-0.0668913985789994,-0.1020874886872337,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-16,45.7400016784668,46.18000030517578,45.540000915527344,45.54999923706055,45.54999923706055,3347600,IAA,1.0913282089372118,0.555433582015867,0.8509330180185197,1.044141152852935,0.0471870560842768,-0.0882412850066015,-0.1149690097439612,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-17,45.59000015258789,46.13999938964844,45.130001068115234,45.29999923706055,45.29999923706055,1304200,IAA,1.0911700030391265,0.6211920499686615,0.8315673025028878,1.0401829423118685,0.0509870607272582,-0.0896895227316818,-0.1147897160196987,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-18,45.209999084472656,45.43000030517578,44.869998931884766,45.16999816894531,45.16999816894531,770800,IAA,1.0836839217893288,0.6769980332815247,0.8496790485703795,1.0376155592547895,0.0460683625345392,-0.0518211244009767,-0.1111752227773397,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-19,45.119998931884766,45.290000915527344,44.86000061035156,44.9900016784668,44.9900016784668,827400,IAA,1.0622360331762488,0.7274949615727981,0.8573015838157807,1.034943648284932,0.0272923848913169,-0.0399636835948922,-0.1127728028832025,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-20,45.040000915527344,46.38999938964844,44.91999816894531,46.36000061035156,46.36000061035156,1164800,IAA,1.046807552639695,0.6969370351146335,0.8272216990773302,1.0184381935354383,0.0283693591042566,-0.0420202471030444,-0.1384421794001865,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-23,46.45000076293945,47.209999084472656,46.04999923706055,46.97999954223633,46.97999954223633,881400,IAA,1.03490845903849,0.6796509284013471,0.828437602132268,1.004497558926818,0.0304109001116721,-0.0766880062025916,-0.1425781380816817,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-24,47.130001068115234,47.13999938964844,46.5,46.650001525878906,46.650001525878906,160600,IAA,1.0387995176718197,0.6422293269991098,0.8289388403876746,1.013647133004122,0.0251523846676977,-0.1009940259535495,-0.1512296496431002,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-26,46.77999877929688,46.9900016784668,46.33000183105469,46.790000915527344,46.790000915527344,469700,IAA,1.030562091840037,0.5896559011058301,0.8129942331953173,1.009368571505801,0.0211935203342361,-0.1141452760688801,-0.1588293509866148,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-27,46.75,46.82500076293945,46.25,46.380001068115234,46.380001068115234,360900,IAA,1.0235015120199562,0.5963777320054326,0.8240621030726571,1.013204306983852,0.0102972050361043,-0.1156797382094302,-0.1567825412836905,160900000.0,,925300000.0,563200000.0,1488500000.0,576200000.0,34000000.0,,266000000.0,530200000.0,-13000000.0,10400000.0,48300000.0,659300000.0,456600000.0,-13000000.0,345200000.0,441800000.0,-127900000.0,311000000.0,,129000000.0,2200000.0,3300000.0,-66100000.0,-4200000.0,-195100000.0,-119300000.0,1600000.0,183700000.0,15200000.0,-900000.0,-1800000.0,278200000.0,97400000.0,-9300000.0,-190900000.0,3100000.0,-66700000.0
2019-12-30,46.5099983215332,46.9900016784668,46.060001373291016,46.45000076293945,46.45000076293945,458700,IAA,1.0174380526434783,0.5382131235603008,0.8210979281636261,0.9989207364455844,0.0185173161978939,-0.1627476299380068,-0.1551396051055101,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2019-12-31,46.310001373291016,47.13999938964844,46.209999084472656,47.060001373291016,47.060001373291016,636400,IAA,0.9959625491742105,0.5526986712678649,0.8236293495633323,1.003635286357499,-0.0076727371832886,-0.1997315699481082,-0.1576142498179432,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-02,47.2599983215332,48.119998931884766,46.709999084472656,48.09999847412109,48.09999847412109,683000,IAA,0.9979210295781008,0.5841996106629437,0.7997921505423929,1.01505070885822,-0.0171296792801193,-0.1696984572051583,-0.1615143843676749,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-03,47.720001220703125,48.29499816894531,47.29999923706055,48.25,48.25,521300,IAA,0.995854906467576,0.5975129517866539,0.7883938013580797,1.029111122076935,-0.0332562156093588,-0.1941586372015848,-0.1937252921076284,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-06,47.61000061035156,48.3849983215332,47.435001373291016,48.31999969482422,48.31999969482422,737900,IAA,0.9908940680983466,0.6622516598117377,0.8336092515251291,1.0266874067249352,-0.0357933386265886,-0.1489120382635409,-0.1663721082785485,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-07,48.34999847412109,48.7400016784668,47.73500061035156,48.27000045776367,48.27000045776367,1299800,IAA,0.9854982234037484,0.6616946391373079,0.8255644933956423,1.0199620823962716,-0.0344638589925232,-0.133907288564003,-0.1746182600480637,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-08,48.31999969482422,48.560001373291016,47.57500076293945,47.77999877929688,47.77999877929688,1454200,IAA,1.0094181828052795,0.6808287905062098,0.8371703855574822,1.0232695215769656,-0.013851338771686,-0.1335278577652152,-0.1721002945678934,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-09,47.959999084472656,48.04999923706055,46.619998931884766,47.0,47.0,2030400,IAA,1.014680821844872,0.6970212408836852,0.8402128016695063,1.0249701162824836,-0.0102892944376116,-0.0891020742636005,-0.167518911166697,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-10,47.0099983215332,47.255001068115234,46.43299865722656,46.470001220703125,46.470001220703125,1723200,IAA,1.020658469103826,0.6858188078771732,0.8437701324398498,1.03459025933606,-0.0139317902322337,-0.1019594735274467,-0.1726899784628407,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-13,46.43999862670898,47.41999816894531,45.720001220703125,46.29999923706055,46.29999923706055,1784400,IAA,1.0524838087520032,0.7308855444969613,0.8552915578111612,1.0265771375432875,0.0259066712087154,-0.0796591847737751,-0.1611063894764909,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-14,46.52999877929688,49.0,46.52999877929688,48.27000045776367,48.27000045776367,1339700,IAA,1.042883772015612,0.6778537582433457,0.853117876831353,1.02603594253187,0.0168478294837421,-0.1200725011897458,-0.1544081727834449,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-15,48.25,48.52000045776367,47.310001373291016,47.45000076293945,47.45000076293945,711400,IAA,1.0712328980773205,0.6706006150304858,0.8484720268535388,1.0219015962939193,0.0493313017834011,-0.1001708044939662,-0.1442932677111501,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-16,47.31999969482422,47.83000183105469,47.150001525878906,47.2599983215332,47.2599983215332,1991300,IAA,1.0757512052094915,0.6929750563507326,0.8457469877329954,1.0174106968397891,0.0583405083697023,-0.0845075830002762,-0.1446424751994101,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-01-17,47.650001525878906,49.81999969482422,47.650001525878906,49.709999084472656,49.709999084472656,954100,IAA,1.0080467015338137,0.6988533960628885,0.7980285435437994,1.016705703823629,-0.0086590022898149,-0.0805418869915154,-0.1799818449466693,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
