,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,15574000.0,17109000.0,18262000.0,15725000.0
Capital Surplus,6226069000.0,6169247000.0,6107802000.0,910388000.0
Total Liab,7936730000.0,7493365000.0,7093572000.0,4378233000.0
Total Stockholder Equity,6156457000.0,6165560000.0,6077911000.0,1033545000.0
Minority Interest,1335649000.0,1227036000.0,1211460000.0,895056000.0
Deferred Long Term Liab,483315000.0,402212000.0,328955000.0,265407000.0
Other Current Liab,155596000.0,142713000.0,145330000.0,105807000.0
Total Assets,15428836000.0,14885961000.0,14382943000.0,6306834000.0
Common Stock,21000.0,20000.0,20000.0,13000.0
Other Current Assets,177867000.0,163792000.0,188095000.0,105314000.0
Retained Earnings,11811000.0,53055000.0,76844000.0,246164000.0
Other Liab,1023632000.0,1007206000.0,994407000.0,915171000.0
Good Will,4280169000.0,4280169000.0,4280169000.0,95094000.0
Treasury Stock,-81444000.0,-56762000.0,-106755000.0,-123020000.0
Other Assets,758944000.0,661728000.0,534941000.0,432248000.0
Cash,679588000.0,649493000.0,519965000.0,276052000.0
Total Current Liabilities,1119109000.0,798835000.0,901356000.0,596240000.0
Short Long Term Debt,371389000.0,103498000.0,195036000.0,122812000.0
Other Stockholder Equity,-81444000.0,-56762000.0,-106755000.0,-123020000.0
Property Plant Equipment,8913671000.0,8595374000.0,8346486000.0,5052672000.0
Total Current Assets,1396652000.0,1268654000.0,1137729000.0,645739000.0
Long Term Investments,63826000.0,62927000.0,65356000.0,65356000.0
Net Tangible Assets,1860714000.0,1868282000.0,1779480000.0,922726000.0
Net Receivables,162969000.0,125499000.0,95141000.0,70654000.0
Long Term Debt,5370481000.0,5272947000.0,4776553000.0,2504938000.0
Inventory,341423000.0,289772000.0,283045000.0,177967000.0
Accounts Payable,277775000.0,212230000.0,207441000.0,151804000.0
