,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-82021000000.0,-181019000000.0,-102367000000.0,-111758000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-108606000000.0,-113080000000.0,-53882000000.0,54977000000.0
Net Borrowings,34051000000.0,30664000000.0,-13656000000.0,5515000000.0
Total Cash From Financing Activities,51320000000.0,113627000000.0,77938000000.0,-12398000000.0
Change To Operating Activities,-17105000000.0,-65047000000.0,49750000000.0,-42455000000.0
Net Income,9224000000.0,8050000000.0,5470000000.0,4881000000.0
Change In Cash,-66071000000.0,-54362000000.0,79457000000.0,11660000000.0
Repurchase Of Stock,-4209000000.0,-3470000000.0,-263000000.0,-114000000.0
Effect Of Exchange Rate,526000000.0,-2581000000.0,807000000.0,1719000000.0
Total Cash From Operating Activities,-9311000000.0,-52328000000.0,54594000000.0,-32638000000.0
Depreciation,469000000.0,461000000.0,487000000.0,476000000.0
Other Cashflows From Investing Activities,-10329000000.0,44144000000.0,21671000000.0,123947000000.0
Dividends Paid,-1831000000.0,-2114000000.0,-1828000000.0,-1983000000.0
Other Cashflows From Financing Activities,24187000000.0,88738000000.0,92602000000.0,-15816000000.0
Change To Netincome,-1899000000.0,4208000000.0,-1113000000.0,4460000000.0
