,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,110600000.0,-2000000.0,34200000.0,31800000.0
Total Cashflows From Investing Activities,-59100000.0,-42100000.0,-23200000.0,-6676000000.0
Net Borrowings,-422700000.0,-1877300000.0,-149800000.0,5958900000.0
Total Cash From Financing Activities,-782900000.0,-307800000.0,-170300000.0,6965000000.0
Change To Operating Activities,81000000.0,-51700000.0,1300000.0,7000000.0
Issuance Of Stock,20200000.0,3232600000.0,3232600000.0,3232600000.0
Net Income,116600000.0,37800000.0,-86900000.0,-112700000.0
Change In Cash,99900000.0,1600000.0,-800000.0,122500000.0
Effect Of Exchange Rate,12100000.0,-2500000.0,-7800000.0,1000000.0
Total Cash From Operating Activities,929800000.0,354000000.0,200500000.0,-167500000.0
Depreciation,395400000.0,398900000.0,404600000.0,99200000.0
Other Cashflows From Investing Activities,2500000.0,9500000.0,14500000.0,9900000.0
Dividends Paid,-64600000.0,-31300000.0,-31300000.0,-1539500000.0
Change To Inventory,-69700000.0,-84100000.0,-41100000.0,19700000.0
Change To Account Receivables,-102400000.0,-68900000.0,-83400000.0,14100000.0
Other Cashflows From Financing Activities,-315800000.0,-4600000.0,-20500000.0,-500600000.0
Change To Netincome,374900000.0,90500000.0,-69600000.0,-238300000.0
Capital Expenditures,-61600000.0,-51600000.0,-37700000.0,-25200000.0
