,2021-06-26,2021-03-27,2020-12-26,2020-09-26
Change To Liabilities,231000000.0,-11000000.0,145000000.0,116000000.0
Total Cashflows From Investing Activities,3243000000.0,-216000000.0,-160000000.0,-125000000.0
Net Borrowings,-2076000000.0,-1014000000.0,-302000000.0,-571000000.0
Total Cash From Financing Activities,-2912000000.0,-1643000000.0,-822000000.0,-1072000000.0
Change To Operating Activities,603000000.0,-284000000.0,65000000.0,-30000000.0
Net Income,-27000000.0,563000000.0,1032000000.0,597000000.0
Change In Cash,1581000000.0,-1057000000.0,697000000.0,-92000000.0
Effect Of Exchange Rate,31000000.0,-8000000.0,76000000.0,-5000000.0
Total Cash From Operating Activities,1219000000.0,810000000.0,1603000000.0,1110000000.0
Depreciation,227000000.0,222000000.0,247000000.0,232000000.0
Other Cashflows From Investing Activities,12000000.0,11000000.0,39000000.0,14000000.0
Dividends Paid,-490000000.0,-489000000.0,-491000000.0,-490000000.0
Change To Inventory,-126000000.0,-101000000.0,189000000.0,-258000000.0
Change To Account Receivables,96000000.0,-34000000.0,-20000000.0,54000000.0
Other Cashflows From Financing Activities,-346000000.0,-140000000.0,-29000000.0,-11000000.0
Change To Netincome,215000000.0,455000000.0,-55000000.0,399000000.0
Capital Expenditures,-204000000.0,-227000000.0,-199000000.0,-139000000.0
