Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock,Repurchase Of Stock
2021-02-10,39.2599983215332,39.88999938964844,37.27000045776367,38.20000076293945,38.20000076293945,431500,CERT,0.7960732785355078,0.6489528905867953,0.7445026169122303,1.0526013459758607,-0.2565280674403529,-0.4291735454276743,-0.3385663825713084,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-11,38.27999877929688,39.34000015258789,37.79999923706055,39.0,39.0,438500,CERT,0.7951282109969703,0.6643589704464643,0.7582051203801081,1.0387619607072216,-0.2436337497102513,-0.4040626635563387,-0.3324386377915596,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-12,39.18000030517578,39.277000427246094,37.97999954223633,38.869998931884766,38.869998931884766,270400,CERT,0.8106509157383698,0.6578338152165304,0.7548237962137043,1.037978242018038,-0.2273273262796681,-0.3971161677374026,-0.3393038623014965,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-16,39.29999923706055,39.369998931884766,38.59999847412109,38.95000076293945,38.95000076293945,247600,CERT,0.7815147609193626,0.6777920180081131,0.7876765007503543,1.023482203476065,-0.2419674425567023,-0.3863634863687998,-0.3173638759710613,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-17,38.09000015258789,39.0,37.80199813842773,38.65999984741211,38.65999984741211,285900,CERT,0.8003104153175192,0.6883083475266186,0.8039317135637946,1.0274034553097129,-0.2270930399921934,-0.3812477714002275,-0.3110175745666504,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-18,37.90999984741211,38.20000076293945,37.130001068115234,37.20000076293945,37.20000076293945,372600,CERT,0.820161279654528,0.6948924691212055,0.8478494695878906,1.0353108010217529,-0.2151495213672248,-0.3900835651171781,-0.2678270107591995,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-19,37.209999084472656,37.76900100708008,35.56999969482422,35.84000015258789,35.84000015258789,673500,CERT,0.7751116230014748,0.7321428476395656,0.916015672189782,1.0023245570248156,-0.2272129340233407,-0.3349534375652759,-0.2018842548441056,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-22,35.66999816894531,36.470001220703125,35.15999984741211,36.36000061035156,36.36000061035156,319500,CERT,0.7046204732994277,0.7356985575072947,0.905115492160986,0.9953240943772406,-0.2907036210778129,-0.3417822124781275,-0.2149381847102379,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-23,35.7400016784668,36.65999984741211,33.83399963378906,36.2599983215332,36.2599983215332,352500,CERT,0.7876448093761181,0.7277992446562412,0.9258136031100832,1.008586492222307,-0.2209416828461885,-0.3551889337815638,-0.1924009700191848,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-24,36.0,36.91999816894531,35.61000061035156,36.060001373291016,36.060001373291016,128600,CERT,0.7811979756927838,0.7296172618958833,0.9423183097104564,1.0099883968047432,-0.2287904211119593,-0.3360164599071734,-0.1611982063817121,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-25,35.63999938964844,36.08000183105469,32.61000061035156,32.970001220703125,32.970001220703125,344300,CERT,0.775856808511229,0.7931452426550015,1.101607471946877,1.0266826115313998,-0.2508258030201709,-0.3069468012831314,-0.0398097226117777,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-02-26,33.7599983215332,35.15999984741211,32.310001373291016,34.650001525878906,34.650001525878906,477800,CERT,0.7619047173436058,0.7538239448481773,1.0900432552522268,1.0374166001615297,-0.2755118828179239,-0.3516381323379597,-0.0533269424210909,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-01,35.20000076293945,36.709999084472656,35.150001525878906,35.970001220703125,35.970001220703125,383900,CERT,0.7589657578701328,0.7139282578171067,1.0678342658855569,1.013597239400828,-0.2546314815306953,-0.3602351154856047,-0.0381262209814976,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-02,36.41999816894531,36.93999862670898,34.849998474121094,35.4900016784668,35.4900016784668,1479200,CERT,0.7734572968362091,0.739081383536567,0.9901380030356348,1.0361647740865512,-0.262707477250342,-0.3493252096939354,-0.1227306979736124,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-03,35.31999969482422,36.02999877929688,33.869998931884766,33.90999984741211,33.90999984741211,287000,CERT,0.8139192127886742,0.7322323808739559,1.0014744688081845,1.054357280092723,-0.2404380673040488,-0.3682352639682484,-0.1212321575022226,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-04,33.63999938964844,33.79999923706055,29.25,30.520000457763672,30.520000457763672,720200,CERT,0.8872870090936531,0.83846657171587,1.1454783276577425,1.0789141676317748,-0.1916271585381217,-0.2897322648168848,0.0097216581908958,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-05,30.600000381469727,31.450000762939453,25.5,26.3700008392334,26.3700008392334,2668900,CERT,1.0197193224825911,0.998103862615932,1.3720136197852153,1.0513678997204563,-0.0316485772378651,-0.1015012889400031,0.254376442922237,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-08,26.549999237060547,28.1299991607666,25.170000076293945,25.71999931335449,25.71999931335449,910700,CERT,1.0217729933219808,1.055987580579364,1.318818004452013,1.053835017954231,-0.0320620246322502,-0.0425497049159087,0.2113137084939271,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-09,26.46999931335449,27.280000686645508,24.89999961853028,25.950000762939453,25.950000762939453,929100,CERT,1.0389209361016911,1.0373795485485997,1.3526010575016718,1.047243962582535,-0.0083230264808438,-0.055700093464222,0.2474053083461511,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-10,26.479999542236328,27.46999931335449,26.434999465942383,26.690000534057617,26.690000534057617,367100,CERT,1.020981620634582,1.0149868718818442,1.3282128157960764,1.039672854637922,-0.0186912340033398,-0.0637611868891792,0.2329095768486566,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-11,27.40999984741211,27.920000076293945,26.799999237060547,27.0,27.0,914600,CERT,1.025185196487992,0.9888889171459057,1.285925971137153,1.0256622421362138,-0.0004770456482219,-0.0719058784280057,0.213600476626449,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-12,27.0,27.73500061035156,26.600000381469727,27.440000534057617,27.440000534057617,1131700,CERT,1.0215014628682533,0.9803206667267697,1.2540087163884548,1.0207674438038497,0.0007340190644036,-0.0685039810394807,0.2039942120354732,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-15,27.600000381469727,30.57999992370605,27.600000381469727,30.40999984741211,30.40999984741211,512400,CERT,0.9227227756244232,0.9052943382039612,1.2107859217223114,1.017237660715961,-0.0945148850915378,-0.1219557203084432,0.1742437234007388,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-16,30.934999465942383,31.600000381469727,30.36000061035156,31.01000022888184,31.01000022888184,572400,CERT,0.904869373067856,0.890357962159458,1.1609158250334553,1.0317473901389642,-0.1268780170711082,-0.1324123492056474,0.1019685254053954,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-17,30.51000022888184,31.75,29.479999542236328,31.51000022888184,31.51000022888184,591800,CERT,0.8908282923176706,0.8632180439658685,1.1434464778667963,1.0204048792069982,-0.1295765868893276,-0.1731178921644884,0.0754316143269839,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-18,30.920000076293945,31.0049991607666,29.809999465942383,30.440000534057617,30.440000534057617,424000,CERT,0.8978317820043413,0.8922470226971351,1.1826543813532988,1.026141003020234,-0.1283092210158927,-0.1637139354985322,0.0997333724129254,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-19,30.290000915527344,31.11000061035156,29.299999237060547,30.940000534057617,30.940000534057617,3893900,CERT,0.9085326478714536,0.8522947764724913,1.13833227578436,1.039291194415156,-0.1307585465437023,-0.2021183457714817,0.0548442557817761,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-22,30.940000534057617,31.479999542236328,30.190000534057617,30.51000022888184,30.51000022888184,350800,CERT,0.9744345892889528,0.8856112833517972,1.069813147977307,1.0344112053404404,-0.0599766160514876,-0.1755936768896983,0.0062809184339867,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-23,28.940000534057617,29.450000762939453,26.96999931335449,27.780000686645508,27.780000686645508,661000,CERT,1.1198704046579402,1.0194384087412316,1.170626337435506,1.0693935085724935,0.0504768960854464,-0.0726869378982812,0.0853246071481754,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-24,27.799999237060547,27.799999237060547,25.549999237060547,25.6200008392334,25.6200008392334,1347800,CERT,1.270101477346439,1.0913348231298994,1.2919593048347269,1.0856410250000772,0.1844604523463617,-0.0049689195808253,0.2107461379374562,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-25,27.88999938964844,30.21999931335449,26.76000022888184,28.559999465942383,28.559999465942383,4189800,CERT,1.1530112367279488,0.9842437372547068,1.2219888717959164,1.0730788964453477,0.0799323402826013,-0.0967167945625779,0.1423013475534358,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-26,28.989999771118164,29.8799991607666,27.32999992370605,28.170000076293945,28.170000076293945,1805500,CERT,1.1615193870105158,1.0056797957748942,1.1356052426154903,1.054404908622988,0.1071144783875277,-0.0571782318155376,0.0841807783783854,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-29,28.0,28.420000076293945,25.43000030517578,25.57999992370605,25.57999992370605,1050200,CERT,1.3021892678905465,1.090304905114625,1.3049257688691625,1.0689163053254425,0.233272962565104,0.0097645684781191,0.2340242417666973,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-30,25.59000015258789,26.51000022888184,24.575000762939453,26.39999961853028,26.39999961853028,749600,CERT,1.2049242396054731,1.0325757811658425,1.274242419535354,1.0517320513246775,0.1531921882807954,-0.0424943007012745,0.2080901185550852,396445000.0,884528000.0,447268000.0,822132000.0,32665000.0,1269400000.0,1529000.0,3031000.0,-62338000.0,76439000.0,518592000.0,-1587000.0,3907000.0,271382000.0,75345000.0,2744000.0,7285000.0,-1587000.0,3872000.0,346584000.0,-92905000.0,64799000.0,295166000.0,6394000.0,7722000.0,-1403000.0,-81084000.0,232317000.0,353000.0,-54447000.0,241542000.0,-2053000.0,12681000.0,11113000.0,-5497000.0,-2900000.0,53059000.0,-81000.0,316301000.0,
2021-03-31,25.71999931335449,27.739999771118164,25.71999931335449,27.299999237060547,27.299999237060547,976100,CERT,1.162271077984571,0.9882783991294106,1.252014698182681,1.0518071453770457,0.1104639326075254,-0.0758399453865212,0.1773449002140072,388225000.0,889679000.0,435357000.0,827267000.0,29802000.0,1262624000.0,1529000.0,733000.0,-61286000.0,77620000.0,519226000.0,-2655000.0,4107000.0,272988000.0,63372000.0,2923000.0,7283000.0,-2655000.0,3505000.0,347561000.0,-80184000.0,54402000.0,294119000.0,6593000.0,-11687000.0,-3458000.0,-855000.0,-855000.0,-673000.0,1052000.0,430000.0,-191000.0,4934000.0,10704000.0,-2000.0,-2931000.0,5162000.0,-222000.0,,
2021-04-01,27.40999984741211,28.450000762939453,26.51000022888184,27.450000762939453,27.450000762939453,892500,CERT,1.0961748384798855,0.952641125381522,1.2258652309879037,1.0320601759921184,0.0641146624877671,-0.0963695081579137,0.1704881552796995,388225000.0,889679000.0,435357000.0,827267000.0,29802000.0,1262624000.0,1529000.0,733000.0,-61286000.0,77620000.0,519226000.0,-2655000.0,4107000.0,272988000.0,63372000.0,2923000.0,7283000.0,-2655000.0,3505000.0,347561000.0,-80184000.0,54402000.0,294119000.0,6593000.0,-11687000.0,-3458000.0,-855000.0,-855000.0,-673000.0,1052000.0,430000.0,-191000.0,4934000.0,10704000.0,-2000.0,-2931000.0,5162000.0,-222000.0,,
2021-04-05,27.88999938964844,28.350000381469727,27.18000030517578,27.600000381469727,27.600000381469727,351400,CERT,1.1373188027462229,0.9369565309032972,1.2141303571876532,1.0244191200348804,0.1128996827113424,-0.0942429339727082,0.1712682000394296,388225000.0,889679000.0,435357000.0,827267000.0,29802000.0,1262624000.0,1529000.0,733000.0,-61286000.0,77620000.0,519226000.0,-2655000.0,4107000.0,272988000.0,63372000.0,2923000.0,7283000.0,-2655000.0,3505000.0,347561000.0,-80184000.0,54402000.0,294119000.0,6593000.0,-11687000.0,-3458000.0,-855000.0,-855000.0,-673000.0,1052000.0,430000.0,-191000.0,4934000.0,10704000.0,-2000.0,-2931000.0,5162000.0,-222000.0,,
