,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-13314000.0,-13314000.0,-13314000.0,-13314000.0
Change To Liabilities,16015000.0,-13624000.0,-4988000.0,-12053000.0
Total Cashflows From Investing Activities,-464071000.0,-17857000.0,27653000.0,-102185000.0
Net Borrowings,-1739000.0,-625166000.0,-27723000.0,70763000.0
Total Cash From Financing Activities,904579000.0,-290446000.0,-16596000.0,54276000.0
Change To Operating Activities,-89066000.0,-41771000.0,-38994000.0,172380000.0
Issuance Of Stock,972823000.0,362992000.0,25582000.0,11038000.0
Net Income,389796000.0,573020000.0,-38380000.0,-350125000.0
Change In Cash,1003440000.0,117922000.0,204220000.0,241747000.0
Repurchase Of Stock,-66505000.0,-31569000.0,-14455000.0,-7525000.0
Effect Of Exchange Rate,7244000.0,-107000.0,-1380000.0,5316000.0
Total Cash From Operating Activities,555688000.0,426332000.0,194543000.0,284340000.0
Depreciation,24303000.0,6733000.0,6125000.0,6631000.0
Other Cashflows From Investing Activities,6000000.0,-6000000.0,-6000000.0,-6000000.0
Change To Inventory,-21451000.0,-3268000.0,10280000.0,108371000.0
Change To Account Receivables,-251173000.0,56166000.0,-59697000.0,-84444000.0
Change To Netincome,219476000.0,-403950000.0,53812000.0,172505000.0
Capital Expenditures,-169852000.0,-17857000.0,-4771000.0,-4336000.0
Other Cashflows From Financing Activities,,3297000.0,3297000.0,-20000000.0
