Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Inventory,Accounts Payable,Deferred Long Term Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-11-08,57.18000030517578,58.34000015258789,57.119998931884766,58.13999938964844,58.13999938964844,858800,FIVE,1.1205710734403374,1.117303057557969,1.2593739592253868,1.0390384642435906,0.0815326091967467,0.0562982944602303,0.1447206538240351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,57.880001068115234,58.04999923706055,56.93000030517578,57.38999938964844,57.38999938964844,627500,FIVE,1.1519428700721674,1.1242376255313922,1.2512632570535671,1.0401272810196784,0.111815589052489,0.0486627727972999,0.1385842642272436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,57.38999938964844,58.13999938964844,57.130001068115234,57.52999877929688,57.52999877929688,419900,FIVE,1.1653050988704834,1.163219182841832,1.2633408977462186,1.0393664161720684,0.125938682698415,0.0873259342014141,0.1500029373912905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,57.52000045776367,58.560001373291016,57.52000045776367,58.02999877929688,58.02999877929688,784500,FIVE,1.1295882204144352,1.127175685646325,1.2612442526453738,1.0305050740272153,0.0990831463872199,0.0605084708800043,0.1496116918147669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,57.66999816894531,58.68999862670898,57.5,58.34999847412109,58.34999847412109,422800,FIVE,1.1434447808990815,1.1384747565098612,1.223821859974522,1.043144349882203,0.1003004310168784,0.0735339740670388,0.1101696391362712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,57.91999816894531,58.04999923706055,56.90999984741211,57.93000030517578,57.93000030517578,513400,FIVE,1.178836536436647,1.162955332153914,1.2202658737961447,1.0570826794517585,0.1217538569848886,0.0950056138803168,0.1096377743654968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,58.2599983215332,59.619998931884766,58.08000183105469,59.150001525878906,59.150001525878906,582400,FIVE,1.1305156554784792,1.1411664963435015,1.2165680004756925,1.0412088647392546,0.0893067907392246,0.0706872840058834,0.1043532897125443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,59.18000030517578,60.119998931884766,59.09999847412109,59.900001525878906,59.900001525878906,699900,FIVE,1.0994991474565776,1.115192009183804,1.1804674003876854,1.0392013474275237,0.0602978000290539,0.0398709615048384,0.0805280284700096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,59.52000045776367,59.77999877929688,58.75,59.4900016784668,59.4900016784668,897200,FIVE,1.109430125027036,1.1186754273675954,1.2000335749778437,1.0381241126825425,0.0713060123444935,0.0609658667387367,0.0928656231887119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,59.84999847412109,59.84999847412109,57.720001220703125,59.06999969482422,59.06999969482422,1341600,FIVE,1.1085153833625467,1.1317081228964112,1.3076011217676946,1.03199537924298,0.0765200041195666,0.0891065830929644,0.20203165654829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,59.2599983215332,59.650001525878906,58.81999969482422,59.0,59.0,412600,FIVE,1.1435593427237818,1.1379660913499736,1.3366101798364671,1.0328322263084138,0.110727116415368,0.1034624450315939,0.2269861411404568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,59.34000015258789,59.58000183105469,59.0099983215332,59.459999084472656,59.459999084472656,267400,FIVE,1.140935038386274,1.1547259454976884,1.3669693917052594,1.032019884081241,0.1089151543050332,0.1120149235029797,0.2499443202160232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,59.810001373291016,59.95000076293945,58.58000183105469,58.79999923706055,58.79999923706055,799300,FIVE,1.156972783367297,1.1853741131396405,1.6845238832814209,1.0369551897736955,0.1200175935936012,0.1283428763492722,0.5674563877956214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,59.0,60.470001220703125,58.41999816894531,60.25,60.25,1239600,FIVE,1.100746882901647,1.187551917871499,1.679502115210062,1.020376345675996,0.0803705372256509,0.1341387381181147,0.5681028651789273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,60.900001525878906,62.25,59.470001220703125,61.2400016784668,61.2400016784668,2062300,FIVE,1.1293272659466207,1.1262246788107837,1.6531677839481105,1.026253639124301,0.1030736268223198,0.0721713241555739,0.5408835205058933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,61.84000015258789,63.34000015258789,60.9900016784668,61.79999923706055,61.79999923706055,3442900,FIVE,1.145631131485518,1.1006472084594432,1.648705512095646,1.0246409570196735,0.1209901744658445,0.0512220259855948,0.5379038101617108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,63.0,63.2599983215332,59.02000045776367,61.5099983215332,61.5099983215332,4084800,FIVE,1.1809462099142811,1.1149407202478567,1.6525768866797974,1.029880242563007,0.1510659673512742,0.0467004445565151,0.5434129560114067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,62.38999938964844,65.4800033569336,62.150001525878906,65.0,65.0,1726400,FIVE,1.1133846576397235,1.0363077016977162,1.5706153282752404,1.036157586789428,0.0772270708502955,-0.0343035962558424,0.4532046058201304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,65.43000030517578,65.48999786376953,63.25,64.13999938964844,64.13999938964844,1304200,FIVE,1.0438103770709928,1.0640785882360777,1.5592454488294103,1.0465343935592823,-0.0027240164882895,-0.0073310667891286,0.4342202397745465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,64.37000274658203,66.0,63.810001373291016,65.52999877929688,65.52999877929688,1375400,FIVE,1.036166683820095,1.0431863556199057,1.5122844547561645,1.048372731047773,-0.0122060472276781,-0.0259529889664176,0.3843020996751185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,65.72000122070312,67.0999984741211,65.63999938964844,67.0,67.0,1353100,FIVE,0.9814925691974696,1.024925345805154,1.4708955679366835,1.0387885930282448,-0.0572960238307751,-0.0320934671036201,0.3562845651536768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,67.0,67.52999877929688,65.88999938964844,67.12000274658203,67.12000274658203,985300,FIVE,1.014898688305714,1.0274135319218878,1.452324186054918,1.0447156071702373,-0.0298169188645232,-0.0295685053693968,0.3384983183506491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,66.8499984741211,67.25,64.4800033569336,65.1500015258789,65.1500015258789,1577900,FIVE,1.0273215462410976,1.05986187927148,1.4959324144568065,1.0484619827112251,-0.0211404364701275,0.015238359436829,0.3914812230158873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,65.30999755859375,66.36000061035156,64.81999969482422,66.11000061035156,66.11000061035156,1298900,FIVE,1.0099833009623584,1.043412535472472,1.4902434689682948,1.0415757419863072,-0.0315924410239487,-0.0053746713761211,0.3827469970388599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,65.93000030517578,67.19999694824219,65.93000030517578,67.04000091552734,67.04000091552734,928700,FIVE,0.9964200796465988,1.0014916239969491,1.4732994524794223,1.0495576207370112,-0.0531375410904123,-0.0473841681584401,0.3828052409413218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,67.04000091552734,67.56999969482422,65.02999877929688,65.55000305175781,65.55000305175781,1063600,FIVE,1.01891682389077,1.0672768242166633,1.548893883332538,1.0539026313731312,-0.0349858074823612,0.0365503314817881,0.4484417190208729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,65.55000305175781,67.19999694824219,65.51000213623047,66.72000122070312,66.72000122070312,1128400,FIVE,1.0119903388448237,1.0346222649330072,1.5097422289266569,1.0520989179928428,-0.0401085791480191,0.0338990673202359,0.4359076673550575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,67.69999694824219,68.7699966430664,67.26000213623047,68.29000091552734,68.29000091552734,909600,FIVE,0.977595566572192,1.050080511393985,1.457607257007586,1.049480051520865,-0.071884484948673,0.0341870229870002,0.3862148810941854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,68.22000122070312,68.88999938964844,66.38999938964844,66.87000274658203,66.87000274658203,1018600,FIVE,1.0041872105248446,1.0426199844034965,1.4611932865438229,1.0585213557872055,-0.0543341452623611,0.0380130161111125,0.3836185730766688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,67.2300033569336,67.97000122070312,65.8499984741211,65.86000061035156,65.86000061035156,517400,FIVE,1.013361634455856,1.0745520192409943,1.4845125377617956,1.0561912314345747,-0.0428295969787186,0.0724246389975369,0.4040564818313295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,65.81999969482422,66.5199966430664,65.19999694824219,66.0,66.0,727000,FIVE,1.019242373379794,1.1112120657256157,1.48848481611772,1.054691754118366,-0.035449380738572,0.0972156773172141,0.4100943744408121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,66.13999938964844,66.16999816894531,64.91999816894531,65.4800033569336,65.4800033569336,896000,FIVE,1.023060391408426,1.1036956771232942,1.4984727812508922,1.0628648969920689,-0.0398045055836426,0.1125577769180189,0.4103299668919677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,65.5,68.9800033569336,65.5,67.47000122070312,67.47000122070312,1461200,FIVE,0.9773232732827134,1.06565881465875,1.4658366642437752,1.054562443450246,-0.0772391701675326,0.064247450667058,0.3688804266207701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,67.83999633789062,68.44999694824219,67.04000091552734,67.83999633789062,67.83999633789062,698600,FIVE,0.9637382190850934,1.059846777817714,1.49248239188729,1.0427572783556516,-0.0790190592705581,0.0478990554085445,0.3882015187956145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,68.0999984741211,68.19999694824219,67.33000183105469,68.02999877929688,68.02999877929688,441000,FIVE,0.9544318899052444,1.066147289148114,1.4847861818126358,1.039387058829826,-0.0849551689245815,0.0504033231900822,0.3828727832345808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,67.94000244140625,68.38999938964844,66.23999786376953,66.31999969482422,66.31999969482422,842100,FIVE,0.9796441724919602,1.0660433847040531,1.501055541463263,1.0452598484191695,-0.0656156759272093,0.0659986460634005,0.3992745481584934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,66.66000366210938,69.75,66.66000366210938,69.16000366210938,69.16000366210938,1226300,FIVE,0.9100635525441976,1.0329670135709668,1.4478020814258008,1.0173995405954512,-0.1073359880512536,0.0394583948423137,0.3472062714694737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,70.68000030517578,71.79000091552734,68.7300033569336,70.80000305175781,70.80000305175781,1877500,FIVE,0.8748586999555382,1.0464688297220508,1.4316383649906497,0.9765980219270426,-0.1017393219715043,0.0425200373981953,0.3361899041051355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,71.19000244140625,73.05000305175781,70.58999633789062,72.63999938964844,72.63999938964844,1438600,FIVE,0.8761013205448547,1.053001080760881,1.423871161539617,0.9849127815791188,-0.1088114610342642,0.0546441444418888,0.3342763017564194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,72.79000091552734,73.55000305175781,71.91999816894531,72.37000274658203,72.37000274658203,1272300,FIVE,0.8877987779686034,1.050020657452006,1.4127400025364545,0.9789917900086822,-0.0911930120400787,0.0503938383703507,0.3228506316480559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,70.1500015258789,70.33999633789062,65.0999984741211,66.94999694824219,66.94999694824219,3338800,FIVE,0.9338312667302544,1.1238237683854742,1.595519112232444,0.942840182406444,-0.0090089156761895,0.1320992839111573,0.5081691065793894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,67.0,68.27999877929688,65.41000366210938,67.9000015258789,67.9000015258789,1209500,FIVE,0.9377024556424876,1.125036784579949,1.5895434150180414,0.9530778204901076,-0.0153753648476201,0.1238125375325338,0.5002455966671633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,67.16000366210938,67.97000122070312,64.7300033569336,65.76000213623047,65.76000213623047,1264700,FIVE,0.9834245144179424,1.1686434911439971,1.5653892806778278,0.966664672858564,0.0167598415593784,0.1553689131477889,0.4796042412181787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,66.1500015258789,69.02999877929688,65.86000061035156,68.12000274658203,68.12000274658203,1370900,FIVE,0.9446564280614316,1.116558932646404,1.486200730795615,0.9609362737659176,-0.016279845704486,0.1116851627982533,0.4111191245888941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,68.05000305175781,68.93000030517578,66.75,66.93000030517578,66.93000030517578,899200,FIVE,0.9705662451558248,1.1174361358809637,1.473479789285996,0.9729510699723092,-0.0023848248164844,0.1227109118766087,0.4102147576406165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,67.70999908447266,68.41000366210938,66.58000183105469,66.7699966430664,66.7699966430664,796300,FIVE,0.9663022298469196,1.1058858776437932,1.4806051457337834,0.9917823196316324,-0.0254800897847129,0.1095728705747989,0.3983968556149921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,66.80000305175781,67.44000244140625,66.51000213623047,66.80000305175781,66.80000305175781,727400,FIVE,1.0017963340075675,1.0988023678532963,1.4814370443635567,0.9854883712686996,0.016307962738868,0.1108825704930402,0.4056086690751741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,66.7300033569336,67.54000091552734,66.0999984741211,66.79000091552734,66.79000091552734,668800,FIVE,0.979338265690948,1.087587938223266,1.4401856733474605,0.981540936006692,-0.002202670315744,0.1077815349691405,0.3746677700187244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,66.79000091552734,67.91000366210938,66.58000183105469,67.5199966430664,67.5199966430664,677700,FIVE,0.9838566885058848,1.0759775642456182,1.436315287004571,0.9694690060853024,0.0143876824205823,0.1042655315694502,0.3904999236558351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,67.7300033569336,68.0,66.05999755859375,66.76000213623047,66.76000213623047,910900,FIVE,1.009137216759023,1.0973636877173265,1.455362500795681,0.962138874344328,0.046998342414695,0.1241270877555867,0.4059182802070482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,66.80000305175781,67.30999755859375,66.05000305175781,67.1500015258789,67.1500015258789,847700,FIVE,1.0052121886249876,1.0957557730314829,1.4466120205851627,0.9712482450100663,0.0339639436149211,0.1268245881928871,0.4043573154483886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,66.83999633789062,67.86000061035156,65.91000366210938,66.73999786376953,66.73999786376953,852900,FIVE,1.0008990888508982,1.0579862581728203,1.4752772285886249,0.9795485186833895,0.0213505701675086,0.0950748093617319,0.4217481204770299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,67.05000305175781,67.66999816894531,65.51000213623047,67.2699966430664,67.2699966430664,909400,FIVE,0.98929695812044,1.0480155123846957,1.488330723098104,0.966216685842239,0.023080272278201,0.0836892614134499,0.432437931130839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,67.44999694824219,67.8499984741211,66.5199966430664,66.98999786376953,66.98999786376953,989200,FIVE,0.997910144885612,1.0583669769636466,1.5058964094694691,0.9510576163473856,0.0468525285382263,0.1055861251096241,0.4530552287712073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,66.98999786376953,67.01000213623047,64.91999816894531,65.94000244140625,65.94000244140625,1092100,FIVE,1.018198315192792,1.0917500030082536,1.57506819479785,0.9505813448789944,0.0676169703137975,0.1335265705357176,0.510838363784121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,65.29000091552734,66.26000213623047,65.06999969482422,65.37999725341797,65.37999725341797,738000,FIVE,1.050168347300136,1.090088706593522,1.5888651210976803,0.9691515138835962,0.0810168334165397,0.110521527219733,0.5153389298622213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,66.83999633789062,67.26000213623047,64.0999984741211,64.93000030517578,64.93000030517578,1042700,FIVE,1.0734636781248583,1.1058062946910907,1.6054211824092692,0.9806085357513576,0.0928551423735007,0.1208155106792316,0.5293739550248429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,64.77999877929688,65.5999984741211,63.619998931884766,64.97000122070312,64.97000122070312,704500,FIVE,1.1012775389783729,1.0977373919472488,1.6304447947496803,0.9878286984701532,0.1134488405082198,0.1111571509805481,0.5576487970737831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,64.19000244140625,64.86000061035156,62.77999877929688,62.93999862670898,62.93999862670898,1459400,FIVE,1.095805572379458,1.1290117430736486,1.659993734295966,1.0090257197028396,0.0867798526766183,0.1141519088842613,0.5719827592455642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
