,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,300700000.0,340200000.0,379800000.0,413300000.0
Capital Surplus,554400000.0,524800000.0,494500000.0,471200000.0
Total Liab,4186900000.0,4164800000.0,3897300000.0,4014900000.0
Total Stockholder Equity,3246300000.0,3071000000.0,2672400000.0,2182600000.0
Deferred Long Term Liab,20300000.0,21600000.0,22400000.0,31500000.0
Other Current Liab,97000000.0,76600000.0,76100000.0,60500000.0
Total Assets,7433200000.0,7235800000.0,6569700000.0,6197500000.0
Common Stock,900000.0,900000.0,900000.0,900000.0
Retained Earnings,2835500000.0,2704800000.0,2315800000.0,1867400000.0
Other Liab,736900000.0,770600000.0,702400000.0,682800000.0
Good Will,863500000.0,918700000.0,917300000.0,883200000.0
Treasury Stock,-144500000.0,-159500000.0,-138800000.0,-156900000.0
Other Assets,48400000.0,54400000.0,48900000.0,61000000.0
Cash,974600000.0,679500000.0,361500000.0,216900000.0
Total Current Liabilities,782600000.0,723800000.0,693600000.0,832700000.0
Other Stockholder Equity,-144500000.0,-159500000.0,-138800000.0,-156900000.0
Property Plant Equipment,3427600000.0,3386000000.0,3108600000.0,2924900000.0
Total Current Assets,2750300000.0,2478400000.0,2115100000.0,1915100000.0
Long Term Investments,42700000.0,58100000.0,,
Net Tangible Assets,2082100000.0,1812100000.0,1375300000.0,886100000.0
Short Term Investments,105600000.0,87900000.0,,
Net Receivables,837500000.0,872100000.0,918600000.0,900200000.0
Long Term Debt,2479400000.0,2476800000.0,2483700000.0,2480400000.0
Inventory,787900000.0,794100000.0,795600000.0,762500000.0
Accounts Payable,387000000.0,351900000.0,382200000.0,402900000.0
Short Long Term Debt,,,,150000000.0
