,2021-06-26,2021-03-27,2020-12-26,2020-09-26
Investments,-170600000.0,-33100000.0,271200000.0,-173800000.0
Change To Liabilities,5300000.0,-58100000.0,132100000.0,338500000.0
Total Cashflows From Investing Activities,-199400000.0,-61600000.0,242800000.0,-206900000.0
Net Borrowings,-5500000.0,-5300000.0,-2900000.0,-304100000.0
Total Cash From Financing Activities,-34300000.0,-6900000.0,-3600000.0,-305800000.0
Change To Operating Activities,-39100000.0,-39200000.0,-23600000.0,35900000.0
Net Income,164700000.0,-74100000.0,119800000.0,-39100000.0
Change In Cash,17200000.0,-43500000.0,609700000.0,-439100000.0
Repurchase Of Stock,-28800000.0,-1600000.0,-600000.0,-1600000.0
Effect Of Exchange Rate,3300000.0,-21300000.0,23200000.0,16000000.0
Total Cash From Operating Activities,247600000.0,46300000.0,347300000.0,57600000.0
Depreciation,57200000.0,62100000.0,60300000.0,61500000.0
Other Cashflows From Investing Activities,-600000.0,-3500000.0,-3500000.0,-3500000.0
Change To Inventory,-67700000.0,95700000.0,37300000.0,-100300000.0
Change To Account Receivables,81600000.0,-75700000.0,-17600000.0,-236000000.0
Change To Netincome,40900000.0,213200000.0,12000000.0,19500000.0
Capital Expenditures,-28200000.0,-27000000.0,-26900000.0,-32600000.0
Other Cashflows From Financing Activities,,,-100000.0,-100000.0
