,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-283751000.0,-224394000.0,6827000.0,41130000.0
Change To Liabilities,74025000.0,28980000.0,67748000.0,41265000.0
Total Cashflows From Investing Activities,-356526000.0,-240737000.0,-9860000.0,19082000.0
Total Cash From Financing Activities,299265000.0,-3937000.0,219348000.0,-3820000.0
Change To Operating Activities,-14885000.0,-9845000.0,-12739000.0,-8992000.0
Issuance Of Stock,307074000.0,114000.0,235750000.0,1383000.0
Net Income,-1724000.0,882000.0,29205000.0,5207000.0
Change In Cash,-16804000.0,-178672000.0,272589000.0,34470000.0
Repurchase Of Stock,-7809000.0,-4051000.0,-14127000.0,-3453000.0
Effect Of Exchange Rate,1976000.0,329000.0,-774000.0,737000.0
Total Cash From Operating Activities,38481000.0,65673000.0,63875000.0,18471000.0
Depreciation,12475000.0,11361000.0,10615000.0,8041000.0
Change To Inventory,-52156000.0,-4903000.0,14804000.0,-11746000.0
Change To Account Receivables,-107762000.0,-38830000.0,-67643000.0,-35305000.0
Change To Netincome,128508000.0,78028000.0,21885000.0,20001000.0
Capital Expenditures,-72629000.0,-15939000.0,-11139000.0,-10419000.0
Other Cashflows From Investing Activities,,,-9860000.0,-9860000.0
Other Cashflows From Financing Activities,,,-2275000.0,-1750000.0
Net Borrowings,,,,-34000.0
