,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,9448000.0,12771000.0,15935000.0,18823000.0
Capital Surplus,962159000.0,528272000.0,453400000.0,201672000.0
Total Liab,404768000.0,302144000.0,252216000.0,170668000.0
Total Stockholder Equity,976255000.0,543495000.0,467324000.0,167444000.0
Deferred Long Term Liab,32455000.0,22068000.0,15530000.0,6803000.0
Other Current Liab,171532000.0,125676000.0,114783000.0,79058000.0
Total Assets,1381023000.0,845639000.0,719540000.0,338112000.0
Common Stock,1000.0,1000.0,1000.0,1000.0
Other Current Assets,13365000.0,9672000.0,7966000.0,
Retained Earnings,169901000.0,172265000.0,171383000.0,123185000.0
Other Liab,129485000.0,99786000.0,86205000.0,62718000.0
Good Will,25205000.0,25013000.0,24981000.0,14927000.0
Treasury Stock,-155806000.0,-157043000.0,-157460000.0,-157414000.0
Other Assets,134224000.0,99458000.0,82576000.0,67998000.0
Cash,155440000.0,172250000.0,349462000.0,75105000.0
Total Current Liabilities,256331000.0,195566000.0,166011000.0,107950000.0
Deferred Long Term Asset Charges,45770000.0,27688000.0,19347000.0,15755000.0
Other Stockholder Equity,141000.0,-1096000.0,-1513000.0,-1467000.0
Property Plant Equipment,127802000.0,53423000.0,37893000.0,31172000.0
Total Current Assets,981952000.0,609475000.0,558155000.0,205192000.0
Long Term Investments,102392000.0,45499000.0,,
Net Tangible Assets,941602000.0,505711000.0,426408000.0,133694000.0
Short Term Investments,406525000.0,178534000.0,,6862000.0
Net Receivables,293146000.0,184980000.0,144539000.0,56064000.0
Inventory,89958000.0,38845000.0,33763000.0,45465000.0
Accounts Payable,24142000.0,25874000.0,15164000.0,8592000.0
Long Term Debt,,,,41000.0
