,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-21175000.0,-166010000.0,120647000.0,-87223000.0
Change To Liabilities,-9101000.0,-65081000.0,-12299000.0,-20345000.0
Total Cashflows From Investing Activities,-41246000.0,-182424000.0,97901000.0,-95758000.0
Total Cash From Financing Activities,12628000.0,12649000.0,489711000.0,19135000.0
Change To Operating Activities,1654000.0,-10656000.0,14870000.0,2560000.0
Issuance Of Stock,12742000.0,12761000.0,489798000.0,19193000.0
Net Income,-122428000.0,-136141000.0,-24011000.0,-68845000.0
Change In Cash,-93526000.0,-329892000.0,526040000.0,-138153000.0
Effect Of Exchange Rate,448000.0,-771000.0,880000.0,437000.0
Total Cash From Operating Activities,-65356000.0,-159346000.0,-62452000.0,-61967000.0
Depreciation,3121000.0,3367000.0,3133000.0,3092000.0
Change To Inventory,-2648000.0,474000.0,1289000.0,-3156000.0
Change To Account Receivables,324000.0,-1993000.0,4714000.0,-12829000.0
Other Cashflows From Financing Activities,-114000.0,-112000.0,-236000.0,-236000.0
Change To Netincome,63722000.0,50684000.0,-50148000.0,37556000.0
Capital Expenditures,-20071000.0,-16414000.0,-21946000.0,-3780000.0
Net Borrowings,,,149000.0,-58000.0
Other Cashflows From Investing Activities,,,-3075000.0,-2480000.0
