,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,648194000.0,-219084000.0,129964000.0,114631000.0
Total Cashflows From Investing Activities,-46027000.0,-46015000.0,-48399000.0,-11685000.0
Total Cash From Financing Activities,-331537000.0,-418042000.0,-627738000.0,-424565000.0
Change To Operating Activities,-190077000.0,33641000.0,-44878000.0,-5365000.0
Issuance Of Stock,186345000.0,148245000.0,182732000.0,205092000.0
Net Income,696140000.0,590395000.0,618199000.0,489345000.0
Change In Cash,297300000.0,306756000.0,-127364000.0,76664000.0
Repurchase Of Stock,-342953000.0,-395734000.0,-651146000.0,-478258000.0
Effect Of Exchange Rate,19852000.0,-1122000.0,-24031000.0,24275000.0
Total Cash From Operating Activities,655012000.0,771935000.0,572804000.0,488639000.0
Depreciation,56959000.0,50950000.0,54019000.0,49310000.0
Other Cashflows From Investing Activities,1516000.0,1007000.0,-925000.0,-1074000.0
Dividends Paid,-174929000.0,-170553000.0,-156840000.0,-150495000.0
Change To Account Receivables,-647193000.0,265919000.0,-214971000.0,-184771000.0
Change To Netincome,82487000.0,68586000.0,50162000.0,9225000.0
Capital Expenditures,-47543000.0,-47022000.0,-47474000.0,-95016000.0
Other Cashflows From Financing Activities,,,-2484000.0,-904000.0
