,2021-01-31,2020-01-31,2019-01-31,2018-01-31
Intangible Assets,121828000.0,56500000.0,74203000.0,14148000.0
Capital Surplus,1702254000.0,1685167000.0,1545088000.0,160265000.0
Total Liab,2010770000.0,1344811000.0,1001055000.0,411120000.0
Total Stockholder Equity,325737000.0,546327000.0,614362000.0,-338648000.0
Deferred Long Term Liab,260130000.0,153333000.0,112583000.0,77276000.0
Other Current Liab,779642000.0,507560000.0,397415000.0,283520000.0
Total Assets,2336507000.0,1891138000.0,1615417000.0,619973000.0
Common Stock,19000.0,18000.0,17000.0,4000.0
Other Current Assets,2389000.0,2644000.0,11928000.0,7856000.0
Retained Earnings,-1380452000.0,-1137185000.0,-928778000.0,-502320000.0
Other Liab,55284000.0,23093000.0,45810000.0,37301000.0
Good Will,350151000.0,194882000.0,195225000.0,37306000.0
Treasury Stock,3916000.0,-1673000.0,-1965000.0,3403000.0
Other Assets,279072000.0,162511000.0,121416000.0,86705000.0
Cash,566055000.0,241203000.0,517811000.0,256867000.0
Total Current Liabilities,1093173000.0,693965000.0,516313000.0,373819000.0
Short Long Term Debt,20469000.0,,,
Other Stockholder Equity,4964000.0,-1673000.0,-1965000.0,3403000.0
Property Plant Equipment,324391000.0,278126000.0,75832000.0,63019000.0
Total Current Assets,1162348000.0,943890000.0,984521000.0,418795000.0
Long Term Investments,98717000.0,255229000.0,164220000.0,
Net Tangible Assets,-146242000.0,294945000.0,344934000.0,-390102000.0
Short Term Investments,207450000.0,414939000.0,251203000.0,
Net Receivables,340453000.0,250343000.0,185164000.0,138010000.0
Long Term Debt,696609000.0,465321000.0,438932000.0,
Accounts Payable,37367000.0,28144000.0,19590000.0,23713000.0
