Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-08-10,60.29999923706055,60.45000076293945,57.119998931884766,58.20000076293945,58.20000076293945,1525100,DOCU,0.9824742191685126,0.7317869346096008,0.9249141086838698,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-13,58.09999847412109,58.380001068115234,55.56999969482422,56.13999938964844,56.13999938964844,962100,DOCU,0.9862842809737248,0.710010706157957,0.9617029259965032,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-14,56.560001373291016,58.22499847412109,55.72999954223633,57.84999847412109,57.84999847412109,590800,DOCU,0.9298185364618468,0.6978392393552799,0.9462403305499562,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-15,57.25,57.79999923706055,55.29999923706055,56.150001525878906,56.150001525878906,779500,DOCU,0.9292965073407274,0.6945681022292641,0.9796971830210852,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-16,56.959999084472656,57.90999984741211,56.060001373291016,57.68999862670898,57.68999862670898,620200,DOCU,0.9192234363261949,0.6484659514290966,0.9627318813943212,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-17,57.470001220703125,59.400001525878906,56.35499954223633,58.68000030517578,58.68000030517578,611200,DOCU,0.8815609964758906,0.6532038451212115,0.939843238566147,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-20,58.90999984741211,62.0,57.900001525878906,61.220001220703125,61.220001220703125,1395400,DOCU,0.8531525400325115,0.665795450976717,0.9194707578099724,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-21,61.68999862670898,63.79999923706055,61.560001373291016,62.5,62.5,1380900,DOCU,0.8406400146484375,0.6531199951171875,0.8889600219726562,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-22,62.29999923706055,63.367000579833984,60.34000015258789,61.84000015258789,61.84000015258789,870200,DOCU,0.8381306873086367,0.6647800858491942,0.9013583690318632,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-23,61.86000061035156,64.93900299072266,61.86000061035156,63.900001525878906,63.900001525878906,1279300,DOCU,0.8356807550975159,0.6359937154804232,0.8641627527714462,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-24,64.25,67.20999908447266,64.0,65.54000091552734,65.54000091552734,1133400,DOCU,0.801647851412829,0.6380835994910167,0.8468110958913837,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-27,66.98999786376953,67.70999908447266,64.62999725341797,65.52999877929688,65.52999877929688,1053100,DOCU,0.8060430440830686,0.6374179953587946,0.8544178654273975,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-28,66.0,68.3499984741211,65.72000122070312,66.30000305175781,66.30000305175781,1225400,DOCU,0.7929109694577975,0.6298641990850711,0.8619909335639719,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-29,66.5,68.0199966430664,65.75,67.87000274658203,67.87000274658203,862000,DOCU,0.7197583099638404,0.6264918039937017,0.8438190384580148,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-30,67.30000305175781,67.4000015258789,64.55000305175781,65.0,65.0,1578700,DOCU,0.7138461773212139,0.6380000187800481,0.887076920729417,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-08-31,64.47000122070312,65.36000061035156,62.18999862670898,62.43999862670898,62.43999862670898,2944300,DOCU,0.7544843313016996,0.6689622257598253,0.9425048009041396,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-04,62.79999923706055,65.69999694824219,60.83000183105469,64.8499984741211,64.8499984741211,2580000,DOCU,0.7062451860401724,0.6115651623837547,0.8707787594357143,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-05,64.69000244140625,65.87000274658203,62.54999923706055,63.09999847412109,63.09999847412109,3291500,DOCU,0.7174326711961816,0.6448494391548516,0.9152139682489016,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-06,59.08000183105469,59.900001525878906,56.790000915527344,57.84999847412109,57.84999847412109,4455900,DOCU,0.7472774534570654,0.7201383050346752,0.97942958240109,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-07,56.79999923706055,59.66999816894531,56.2599983215332,56.93999862670898,56.93999862670898,2294600,DOCU,0.7290129842409587,0.7446435291269965,0.9726027819420776,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-10,58.0,58.2400016784668,53.63999938964844,53.93000030517578,53.93000030517578,3048000,DOCU,0.7528277071087762,0.8001112790970577,1.0584090767300922,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-11,53.75,54.79999923706055,52.83000183105469,53.959999084472656,53.959999084472656,1870500,DOCU,0.7459229185120984,0.7948480377567374,0.988510027012525,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-12,53.02000045776367,57.560001373291016,53.02000045776367,57.18000030517578,57.18000030517578,2644100,DOCU,0.7806925350017486,0.7301503983416541,0.9197271750946036,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-13,57.25,57.4900016784668,55.060001373291016,55.369998931884766,55.369998931884766,2103800,DOCU,0.7915839385327352,0.7561856554014481,0.970561725034108,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-14,55.29999923706055,55.29999923706055,53.43000030517578,53.790000915527344,53.790000915527344,6557200,DOCU,0.8871537536436067,0.7642684497237944,0.9644915446197592,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-17,53.84999847412109,54.88999938964844,51.59999847412109,52.18000030517578,52.18000030517578,2705900,DOCU,0.9106937558421232,0.7648524264851988,0.9923341984756712,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-18,52.22999954223633,53.400001525878906,51.650001525878906,53.02999877929688,53.02999877929688,1750400,DOCU,0.8719593200616681,0.7163869989244323,0.9775598971506376,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-19,52.77000045776367,53.09999847412109,51.5,51.72999954223633,51.72999954223633,1230000,DOCU,0.8120046673075869,0.7245312173574405,1.007925765533351,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-20,52.31999969482422,52.68999862670898,51.119998931884766,52.22999954223633,52.22999954223633,1521300,DOCU,0.8129427428031459,0.7591422912767886,1.028527698478379,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-21,52.93000030517578,53.31999969482422,51.78200149536133,52.540000915527344,52.540000915527344,2218600,DOCU,0.7866387725707152,0.7801675097868692,1.0304529586265812,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-24,52.09999847412109,52.33000183105469,51.400001525878906,51.83000183105469,51.83000183105469,1570800,DOCU,0.7557398569389215,0.7814007055607288,1.0291336729343596,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-25,52.15999984741211,53.709999084472656,51.619998931884766,53.400001525878906,53.400001525878906,1783200,DOCU,0.755056152485018,0.7505618105952856,1.008239674422027,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-26,53.5099983215332,54.02000045776367,52.43999862670898,52.540000915527344,52.540000915527344,1608700,DOCU,0.7837837759345319,0.7769318420921559,1.0241720676747903,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-27,52.63999938964844,53.75,52.25,52.81999969482422,52.81999969482422,1914700,DOCU,0.7639151591679192,0.7351382441386042,1.014388529735356,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-09-28,52.77000045776367,53.02999877929688,52.09999847412109,52.56999969482422,52.56999969482422,1560200,DOCU,0.7939890036289331,0.778010305560373,1.0635343384435425,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-10-01,52.97999954223633,53.0,48.560001373291016,48.84999847412109,48.84999847412109,4153300,DOCU,0.8585465698412914,0.8534288624142903,1.1330603931020276,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-10-02,49.18999862670898,49.24300003051758,45.040000915527344,46.400001525878906,46.400001525878906,5206200,DOCU,0.9019395926265192,0.9068965613629388,1.1907327194630617,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-10-03,46.400001525878906,47.73500061035156,45.29999923706055,47.11000061035156,47.11000061035156,2895200,DOCU,0.9089365132679558,0.9057524435601336,1.176395615600306,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-10-04,46.900001525878906,47.54999923706055,44.900001525878906,45.79999923706055,45.79999923706055,1631800,DOCU,0.9259825448445572,0.9613537011517804,1.205458515374771,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-10-05,45.650001525878906,46.02999877929688,43.52000045776367,45.27000045776367,45.27000045776367,1629700,DOCU,0.9399160328429672,0.9604594456057628,1.1747293962321037,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
2018-10-08,44.630001068115234,45.0,42.25,43.22999954223633,43.22999954223633,2104000,DOCU,1.015035890186486,0.9997687179819784,1.221142759068289,14148000.0,160265000.0,411120000.0,-338648000.0,77276000.0,283520000.0,619973000.0,4000.0,7856000.0,-502320000.0,37301000.0,37306000.0,3403000.0,86705000.0,256867000.0,373819000.0,,3403000.0,63019000.0,418795000.0,,-390102000.0,,138010000.0,,23713000.0,-415132000.0,90638000.0,-18761000.0,560756000.0,25728000.0,-37373000.0,26433000.0,-52276000.0,66192000.0,-215332000.0,4246000.0,54979000.0,28150000.0,-35011000.0,-705000.0,26874000.0,-18929000.0
