,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,183599000.0,166152000.0,192231000.0,-324974000.0
Change To Liabilities,6400000.0,-11123000.0,59642000.0,-19390000.0
Total Cashflows From Investing Activities,180621000.0,161123000.0,185419000.0,-325548000.0
Net Borrowings,-18768000.0,-19878000.0,-27687000.0,-28599000.0
Total Cash From Financing Activities,-9711000.0,-24286000.0,-23455000.0,-31955000.0
Change To Operating Activities,-37497000.0,147498000.0,-40621000.0,97506000.0
Issuance Of Stock,17148000.0,3244000.0,11457000.0,410000.0
Net Income,-251918000.0,-427339000.0,-458155000.0,-459517000.0
Change In Cash,133333000.0,57407000.0,-102437000.0,-513063000.0
Repurchase Of Stock,-8091000.0,-7652000.0,-5725000.0,-3316000.0
Effect Of Exchange Rate,-9000.0,34000.0,212000.0,78000.0
Total Cash From Operating Activities,-37568000.0,-79464000.0,-264613000.0,-155638000.0
Depreciation,34556000.0,34449000.0,35703000.0,41714000.0
Other Cashflows From Investing Activities,-2000000.0,-2000000.0,-2000000.0,-974000.0
Change To Netincome,202123000.0,168580000.0,130269000.0,175668000.0
Capital Expenditures,-9829000.0,-10685000.0,-22795000.0,-14609000.0
Other Cashflows From Financing Activities,,,-1500000.0,-450000.0
