,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-3264000000.0,-600000000.0,-529000000.0,-13177000000.0
Change To Liabilities,119000000.0,-244000000.0,-59000000.0,251000000.0
Total Cashflows From Investing Activities,-8195000000.0,-4874000000.0,-5173000000.0,-16599000000.0
Net Borrowings,-70000000.0,-201000000.0,-158000000.0,-196000000.0
Total Cash From Financing Activities,-8549000000.0,-5185000000.0,-3207000000.0,-2911000000.0
Change To Operating Activities,-643000000.0,-2014000000.0,2606000000.0,188000000.0
Net Income,10394000000.0,9497000000.0,11219000000.0,7846000000.0
Change In Cash,-3380000000.0,1937000000.0,5975000000.0,-9590000000.0
Repurchase Of Stock,-8434000000.0,-5016000000.0,-3049000000.0,-2725000000.0
Effect Of Exchange Rate,117000000.0,-246000000.0,315000000.0,91000000.0
Total Cash From Operating Activities,13247000000.0,12242000000.0,14040000000.0,9829000000.0
Depreciation,1986000000.0,1972000000.0,1863000000.0,1698000000.0
Other Cashflows From Investing Activities,-60000000.0,-2000000.0,-27000000.0,279000000.0
Change To Account Receivables,-1366000000.0,849000000.0,-3059000000.0,-377000000.0
Other Cashflows From Financing Activities,-45000000.0,32000000.0,32000000.0,10000000.0
Change To Netincome,2756000000.0,2182000000.0,1470000000.0,223000000.0
Capital Expenditures,-4612000000.0,-4272000000.0,-4613000000.0,-3689000000.0
