,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,5200000.0,5600000.0,6000000.0,2858000.0
Capital Surplus,126087000.0,123294000.0,124224000.0,121694000.0
Total Liab,181961000.0,143064000.0,122159000.0,94977000.0
Total Stockholder Equity,588531000.0,449175000.0,342963000.0,231250000.0
Other Current Liab,13288000.0,11923000.0,13444000.0,13016000.0
Total Assets,770492000.0,592239000.0,465122000.0,326227000.0
Common Stock,1406000.0,1404000.0,700000.0,698000.0
Other Current Assets,1323000.0,350000.0,1245000.0,864000.0
Retained Earnings,737311000.0,561680000.0,416942000.0,282370000.0
Other Liab,47029000.0,30152000.0,29384000.0,32468000.0
Good Will,68465000.0,68484000.0,68503000.0,68461000.0
Treasury Stock,-276273000.0,-237203000.0,-198903000.0,-173512000.0
Other Assets,3911000.0,3602000.0,3250000.0,3000000.0
Cash,121701000.0,148833000.0,105699000.0,30514000.0
Total Current Liabilities,106353000.0,78670000.0,92775000.0,62509000.0
Property Plant Equipment,370919000.0,211349000.0,117144000.0,103110000.0
Total Current Assets,321997000.0,303204000.0,270225000.0,148798000.0
Net Tangible Assets,514866000.0,375091000.0,268460000.0,159931000.0
Net Receivables,123450000.0,89633000.0,102090000.0,75402000.0
Inventory,68238000.0,56106000.0,57801000.0,34524000.0
Accounts Payable,38622000.0,15227000.0,31084000.0,9953000.0
