,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,22040600000.0,22293000000.0,22675400000.0,19521600000.0
Capital Surplus,21185500000.0,21113200000.0,21054300000.0,17896900000.0
Total Liab,98308100000.0,49056000000.0,51510400000.0,53379400000.0
Total Stockholder Equity,26319900000.0,26128900000.0,25918500000.0,22411800000.0
Minority Interest,31600000.0,30400000.0,46800000.0,
Other Current Liab,88076400000.0,38410900000.0,40582400000.0,45641600000.0
Total Assets,124659600000.0,75215300000.0,77475700000.0,75791200000.0
Common Stock,3600000.0,3600000.0,3600000.0,3400000.0
Other Current Assets,87088500000.0,37441400000.0,39886000000.0,44553100000.0
Retained Earnings,4995900000.0,5008700000.0,4855300000.0,4497200000.0
Other Liab,6090400000.0,6184000000.0,6411000000.0,5473400000.0
Good Will,10798800000.0,10742500000.0,10805300000.0,7569000000.0
Treasury Stock,134900000.0,3400000.0,5300000.0,14300000.0
Other Assets,456200000.0,1553400000.0,1659600000.0,1394400000.0
Cash,1633200000.0,1551400000.0,1374500000.0,1903600000.0
Total Current Liabilities,88197900000.0,38522500000.0,41272600000.0,45672900000.0
Other Stockholder Equity,134900000.0,3400000.0,5300000.0,14300000.0
Property Plant Equipment,1058300000.0,1058600000.0,448700000.0,399700000.0
Total Current Assets,89283900000.0,39567800000.0,41886700000.0,46906500000.0
Long Term Investments,1021800000.0,,1031600000.0,
Net Tangible Assets,-6519500000.0,-6906600000.0,-7562200000.0,-4678800000.0
Short Term Investments,100900000.0,83200000.0,72900000.0,90100000.0
Net Receivables,461300000.0,491800000.0,553300000.0,359700000.0
Long Term Debt,3443800000.0,3743200000.0,3826800000.0,2233100000.0
Accounts Payable,69300000.0,61900000.0,116000000.0,31300000.0
