Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-31,47.72999954223633,47.93999862670898,47.380001068115234,47.400001525878906,47.400001525878906,1135700,AN,1.1611814165338632,1.148101190233796,0.9708860543525132,1.0378093145840102,0.123372101949853,0.0944448218193048,-0.1366938967759102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,47.75,47.75,46.20000076293945,47.59999847412109,47.59999847412109,2041500,AN,1.1817227269572643,1.1254201977327556,0.978991595965204,1.0388512590749122,0.1428714678823521,0.0708361793809058,-0.1304510102938645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,51.31999969482422,55.77000045776367,51.04999923706055,54.650001525878906,54.650001525878906,4696400,AN,1.0217749056447047,0.9641353550879264,0.8437328329902549,1.0310647944789963,-0.0092898888342916,-0.053910987032073,-0.2607691782953272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,55.36000061035156,55.36000061035156,53.58000183105469,53.68999862670898,53.68999862670898,2228800,AN,1.0296144569427672,1.0061464302383225,0.8737195203442594,1.0262436118253355,0.0033708451174314,-0.0194899753294299,-0.2340907983451068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,53.93999862670898,54.93999862670898,53.86000061035156,54.459999084472656,54.459999084472656,1371600,AN,1.0168931692822023,1.002754343158292,0.8742196366273144,1.0311845275729687,-0.0142913582907664,-0.0333565860441524,-0.2315086477087923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,54.09999847412109,54.58000183105469,52.470001220703125,52.91999816894531,52.91999816894531,1707400,AN,1.0504535539687414,1.009070358532538,0.8732048504035996,1.0414917955670933,0.0089617584016481,-0.036839451495128,-0.2386215086914704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,52.84999847412109,52.869998931884766,51.34000015258789,51.970001220703125,51.970001220703125,1131100,AN,1.066961698297017,1.0146237887951106,0.9070617333537684,1.0390384642435906,0.0279232340534263,-0.046380974302628,-0.2075915720475832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,51.810001373291016,52.47999954223633,50.91999816894531,51.45000076293945,51.45000076293945,1018600,AN,1.0588921036805783,1.0223517530442876,0.8899902864240746,1.0401272810196784,0.0187648226608998,-0.0532230996898046,-0.2226887064022488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,51.18000030517578,52.54999923706055,51.11000061035156,52.47999954223633,52.47999954223633,1432500,AN,1.0339176599623314,1.012004593628249,0.8746189391434391,1.0393664161720684,-0.0054487562097369,-0.0638886550121689,-0.2387190212114889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,52.36000061035156,53.22999954223633,52.09999847412109,52.72999954223633,52.72999954223633,650300,AN,0.9941209676468382,0.9857765976387074,0.8712307799265462,1.0305050740272153,-0.036384106380377,-0.0808906171276133,-0.2404017809040606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,52.41999816894531,53.959999084472656,52.29999923706055,53.2400016784668,53.2400016784668,828400,AN,0.987415440223144,0.971825695854426,0.8668294528725479,1.043144349882203,-0.055728909659059,-0.0931150865883962,-0.246822767965703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,52.650001525878906,53.369998931884766,51.90999984741211,53.119998931884766,53.119998931884766,756300,AN,1.0126129894035147,0.9759036369534156,0.8702936835807656,1.0570826794517585,-0.0444696900482437,-0.0920460813201814,-0.2403344158498822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,53.119998931884766,53.459999084472656,52.0099983215332,52.060001373291016,52.060001373291016,716000,AN,1.0105647180666946,1.0076833980144084,0.893776364807565,1.0412088647392546,-0.0306441466725599,-0.0627958143232096,-0.2184383459555832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,52.16999816894531,52.7400016784668,51.68000030517578,51.720001220703125,51.720001220703125,1069600,AN,1.0088940269453923,1.0081206140570853,0.8828306026631484,1.0392013474275237,-0.0303073204821313,-0.0672004336218801,-0.2171087692545273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,51.81999969482422,52.040000915527344,51.45000076293945,51.84999847412109,51.84999847412109,479700,AN,0.994021261953393,0.975699163768306,0.8989392860563946,1.0381241126825425,-0.0441028507291494,-0.0820103968605526,-0.2082286657327371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,51.7599983215332,52.2400016784668,51.43000030517578,52.209999084472656,52.209999084472656,815100,AN,0.9871672441927972,0.9616931615577292,0.8981038155887193,1.03199537924298,-0.0448281350501829,-0.0809083782457175,-0.2074656496306852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,52.43000030517578,52.59000015258789,51.83000183105469,52.09000015258789,52.09000015258789,501500,AN,0.9913610911572036,0.9437511941525648,0.9124591791143531,1.0328322263084138,-0.0414711351512101,-0.0907524521658148,-0.1971648595816572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,52.15999984741211,52.97999954223633,52.09000015258789,52.58000183105469,52.58000183105469,368700,AN,0.9785089191942964,0.9446556949263802,0.930201562270106,1.032019884081241,-0.0535109648869442,-0.0980553270683284,-0.1868235092191302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,52.650001525878906,53.09999847412109,52.52999877929688,52.540000915527344,52.540000915527344,646800,AN,0.9779215868443336,0.9609821240704488,0.9219641755353172,1.0369551897736955,-0.0590336029293621,-0.0960491127199194,-0.1951033199504823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,52.75,53.43000030517578,52.40999984741211,53.33000183105469,53.33000183105469,850300,AN,0.9624976573911276,0.9623101056212598,0.920870034205666,1.020376345675996,-0.0578786882848684,-0.0911030741321244,-0.1905292158254686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,53.45000076293945,55.560001373291016,53.38999938964844,55.36000061035156,55.36000061035156,1391000,AN,0.9477962543752564,0.9181719882703572,0.8961343942087163,1.026253639124301,-0.0784573847490445,-0.1358813663848526,-0.2161498692335008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,55.310001373291016,56.709999084472656,55.130001068115234,55.369998931884766,55.369998931884766,1158500,AN,0.9707422979386786,0.9100596055932269,0.8975980083380452,1.0246409570196735,-0.0538986590809948,-0.1393655768806214,-0.2132036935958899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,55.4900016784668,55.4900016784668,53.43999862670898,55.040000915527344,55.040000915527344,534700,AN,0.992914255393146,0.9355014684227766,0.8804505501162082,1.029880242563007,-0.0369659871698608,-0.132738807268565,-0.2287133805521825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,55.84000015258789,56.560001373291016,55.36000061035156,56.25,56.25,1062300,AN,0.9880889214409724,0.9061333550347224,0.8714666748046875,1.036157586789428,-0.0480686653484555,-0.1644779429188363,-0.2459440476504224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,57.18000030517578,57.83000183105469,55.59999847412109,55.84000015258789,55.84000015258789,718300,AN,1.0184455368281216,0.9122492565814968,0.8850286180856136,1.0465343935592823,-0.0280888567311607,-0.1591603984437095,-0.2399965909692502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,55.70000076293945,55.91999816894531,53.970001220703125,55.27999877929688,55.27999877929688,895900,AN,1.0198987393832997,0.92474674494801,0.8956222759555375,1.048372731047773,-0.0284739916644733,-0.1443925996383133,-0.2323600791255085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,55.41999816894531,55.65999984741211,54.790000915527344,55.380001068115234,55.380001068115234,704500,AN,1.013001036332959,0.9080895620365304,0.9068255733497456,1.0387885930282448,-0.0257875566952858,-0.1489292508722437,-0.2077854294332611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,55.43000030517578,55.70000076293945,54.7599983215332,55.59000015258789,55.59000015258789,746700,AN,1.0379564778658008,0.909695980500371,0.9185105456581656,1.0447156071702373,-0.0067591293044364,-0.1472860567909135,-0.1953153220461033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,55.75,55.75,55.040000915527344,55.45000076293945,55.45000076293945,682300,AN,1.0452659745175474,0.9049594159557536,0.9103696816533704,1.0484619827112251,-0.0031960081936777,-0.1396641038788973,-0.1940815097875488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,55.5,55.970001220703125,54.369998931884766,54.47999954223633,54.47999954223633,575800,AN,1.050660832588494,0.8777533057383956,0.9210719663511208,1.0415757419863072,0.0090850906021868,-0.1710339011101974,-0.1864245055783141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,54.209999084472656,54.77000045776367,54.209999084472656,54.2599983215332,54.2599983215332,1023900,AN,1.0388868535868383,0.8857354010314868,0.9181717883513651,1.0495576207370112,-0.0106707671501729,-0.1631403911239024,-0.1723224231867353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,54.27999877929688,54.5,51.810001373291016,52.41999816894531,52.41999816894531,1063200,AN,1.0764975634548206,0.8985120205903421,0.9528806277702402,1.0539026313731312,0.0225949320816893,-0.132214472144533,-0.1475715365414249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,52.470001220703125,52.91999816894531,52.13999938964844,52.56999969482422,52.56999969482422,1684000,AN,1.1209815607242193,0.8830130956518837,0.9317100975189592,1.0520989179928428,0.0688826427313764,-0.1177101019608876,-0.1421244640526402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,53.18999862670898,54.02000045776367,53.040000915527344,53.790000915527344,53.790000915527344,905400,AN,1.116192598877533,0.8756273967737547,0.9135526780677816,1.049480051520865,0.0667125473566678,-0.1402660916332301,-0.1578396978456189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,54.209999084472656,54.209999084472656,52.41999816894531,52.61000061035156,52.61000061035156,1331300,AN,1.142368328775419,0.875689016543358,0.9233986175148622,1.0585213557872055,0.0838469729882132,-0.1289179517490259,-0.1541760959522918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,52.84999847412109,53.08000183105469,52.130001068115234,52.18000030517578,52.18000030517578,450500,AN,1.1694135703504591,0.878689118550526,0.9273667900850624,1.0561912314345747,0.1132223389158844,-0.1234382616929313,-0.1530892658454037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,52.04999923706055,52.43999862670898,51.369998931884766,51.540000915527344,51.540000915527344,767400,AN,1.1883973401627812,0.9076445081164828,0.9365541249577564,1.054691754118366,0.1337055860444151,-0.1063518802919187,-0.1418363167191515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,51.70000076293945,51.7599983215332,50.7599983215332,51.540000915527344,51.540000915527344,599400,AN,1.2029491443280398,0.8810632332319486,0.949941758144645,1.0628648969920689,0.1400842473359711,-0.1100746669733266,-0.1382010562142794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,51.33000183105469,52.09000015258789,51.310001373291016,51.63999938964844,51.63999938964844,443300,AN,1.1826103876187513,0.8921378822490699,0.963013170604433,1.054562443450246,0.1280479441685051,-0.109273481742622,-0.133943067018572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,51.650001525878906,51.91999816894531,51.38999938964844,51.45000076293945,51.45000076293945,324400,AN,1.187366360480063,0.9208940790190244,0.981146720965613,1.0427572783556516,0.1446090821244114,-0.0910536433901451,-0.1231341521260626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,51.52999877929688,51.709999084472656,50.970001220703125,51.380001068115234,51.380001068115234,331300,AN,1.1720513812537403,0.9275982650181056,0.9416115232068046,1.039387058829826,0.1326643224239143,-0.0881457009399262,-0.1603018753712503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,52.0,52.40999984741211,51.27000045776367,51.33000183105469,51.33000183105469,776700,AN,1.130722751706841,0.9053185186638496,0.9302551781931014,1.0452598484191695,0.0854629032876714,-0.0947262199768029,-0.1715258151116681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,51.709999084472656,52.59000015258789,51.5099983215332,52.470001220703125,52.470001220703125,968000,AN,1.0907184717132243,0.8799313339967674,0.9092814555843328,1.0173995405954512,0.0733189311177731,-0.1135772847318856,-0.1913143543719943,586800000.0,4000000.0,7902200000.0,2369300000.0,745000000.0,10271500000.0,1000000.0,251700000.0,2832200000.0,307300000.0,1515000000.0,-467900000.0,409500000.0,69200000.0,5635700000.0,414500000.0,2962700000.0,4797500000.0,,267500000.0,455300000.0,1959200000.0,3365600000.0,309800000.0,-50000000.0,500000.0,-227000000.0,102400000.0,-307400000.0,37700000.0,39700000.0,434600000.0,5700000.0,-436000000.0,540100000.0,158600000.0,-400000.0,39300000.0,-61600000.0,-13500000.0,-74600000.0,-313400000.0
2018-01-03,52.27000045776367,53.7599983215332,52.06999969482422,53.75,53.75,1294700,AN,0.9986976800962936,0.8852093363917151,0.9088371809138808,0.9765980219270426,0.0220996581692509,-0.1187394559321404,-0.1866112799716334,586800000.0,4000000.0,7902200000.0,2369300000.0,745000000.0,10271500000.0,1000000.0,251700000.0,2832200000.0,307300000.0,1515000000.0,-467900000.0,409500000.0,69200000.0,5635700000.0,414500000.0,2962700000.0,4797500000.0,,267500000.0,455300000.0,1959200000.0,3365600000.0,309800000.0,-50000000.0,500000.0,-227000000.0,102400000.0,-307400000.0,37700000.0,39700000.0,434600000.0,5700000.0,-436000000.0,540100000.0,158600000.0,-400000.0,39300000.0,-61600000.0,-13500000.0,-74600000.0,-313400000.0
2018-01-04,53.900001525878906,54.970001220703125,53.7599983215332,54.650001525878906,54.650001525878906,1639900,AN,0.995791338508478,0.8525159899680096,0.8997254674487319,0.9849127815791188,0.0108785569293591,-0.1458409463509825,-0.1898693923344655,586800000.0,4000000.0,7902200000.0,2369300000.0,745000000.0,10271500000.0,1000000.0,251700000.0,2832200000.0,307300000.0,1515000000.0,-467900000.0,409500000.0,69200000.0,5635700000.0,414500000.0,2962700000.0,4797500000.0,,267500000.0,455300000.0,1959200000.0,3365600000.0,309800000.0,-50000000.0,500000.0,-227000000.0,102400000.0,-307400000.0,37700000.0,39700000.0,434600000.0,5700000.0,-436000000.0,540100000.0,158600000.0,-400000.0,39300000.0,-61600000.0,-13500000.0,-74600000.0,-313400000.0
2018-01-05,54.95000076293945,55.77999877929688,54.77999877929688,55.58000183105469,55.58000183105469,695900,AN,0.9638358749548044,0.8371715949332478,0.8931269837042837,0.9789917900086822,-0.0151559150538778,-0.1624552241484074,-0.1967623871841148,586800000.0,4000000.0,7902200000.0,2369300000.0,745000000.0,10271500000.0,1000000.0,251700000.0,2832200000.0,307300000.0,1515000000.0,-467900000.0,409500000.0,69200000.0,5635700000.0,414500000.0,2962700000.0,4797500000.0,,267500000.0,455300000.0,1959200000.0,3365600000.0,309800000.0,-50000000.0,500000.0,-227000000.0,102400000.0,-307400000.0,37700000.0,39700000.0,434600000.0,5700000.0,-436000000.0,540100000.0,158600000.0,-400000.0,39300000.0,-61600000.0,-13500000.0,-74600000.0,-313400000.0
2018-01-08,55.470001220703125,56.869998931884766,55.470001220703125,56.869998931884766,56.869998931884766,1058400,AN,0.9264990261353384,0.8109723896271624,0.8605591620517905,0.942840182406444,-0.0163411562711055,-0.1807520948471543,-0.226790843601264,586800000.0,4000000.0,7902200000.0,2369300000.0,745000000.0,10271500000.0,1000000.0,251700000.0,2832200000.0,307300000.0,1515000000.0,-467900000.0,409500000.0,69200000.0,5635700000.0,414500000.0,2962700000.0,4797500000.0,,267500000.0,455300000.0,1959200000.0,3365600000.0,309800000.0,-50000000.0,500000.0,-227000000.0,102400000.0,-307400000.0,37700000.0,39700000.0,434600000.0,5700000.0,-436000000.0,540100000.0,158600000.0,-400000.0,39300000.0,-61600000.0,-13500000.0,-74600000.0,-313400000.0
2018-01-09,56.90999984741211,56.91999816894531,56.22999954223633,56.380001068115234,56.380001068115234,715900,AN,0.9581411747846486,0.831677873382771,0.8754877558572145,0.9530778204901076,0.0050633542945408,-0.1695463736646441,-0.2138100624936636,586800000.0,4000000.0,7902200000.0,2369300000.0,745000000.0,10271500000.0,1000000.0,251700000.0,2832200000.0,307300000.0,1515000000.0,-467900000.0,409500000.0,69200000.0,5635700000.0,414500000.0,2962700000.0,4797500000.0,,267500000.0,455300000.0,1959200000.0,3365600000.0,309800000.0,-50000000.0,500000.0,-227000000.0,102400000.0,-307400000.0,37700000.0,39700000.0,434600000.0,5700000.0,-436000000.0,540100000.0,158600000.0,-400000.0,39300000.0,-61600000.0,-13500000.0,-74600000.0,-313400000.0
2018-01-10,56.25,56.4900016784668,55.7599983215332,56.09999847412109,56.09999847412109,648400,AN,0.973440322561562,0.8392157417396844,0.8661319335864589,0.966664672858564,0.006775649702998,-0.1740588362565238,-0.2196531058731902,586800000.0,4000000.0,7902200000.0,2369300000.0,745000000.0,10271500000.0,1000000.0,251700000.0,2832200000.0,307300000.0,1515000000.0,-467900000.0,409500000.0,69200000.0,5635700000.0,414500000.0,2962700000.0,4797500000.0,,267500000.0,455300000.0,1959200000.0,3365600000.0,309800000.0,-50000000.0,500000.0,-227000000.0,102400000.0,-307400000.0,37700000.0,39700000.0,434600000.0,5700000.0,-436000000.0,540100000.0,158600000.0,-400000.0,39300000.0,-61600000.0,-13500000.0,-74600000.0,-313400000.0
