Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
2017-10-13,31.61000061035156,31.8700008392334,31.459999084472656,31.690000534057617,23.040132522583008,2670300.0,OHI,0.9129795404094402,0.8537034760483838,0.8432454045704082,1.0098252549340063,-0.0968457145245663,-0.2545460223388912,-0.2336451992732088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,31.75,31.84000015258789,31.559999465942383,31.65999984741211,23.018320083618164,2189900.0,OHI,0.8770844504193614,0.8661207042060604,0.850654060343071,1.0047827275420922,-0.1276982771227307,-0.2489410609356472,-0.2349399370171354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,31.68000030517578,31.979999542236328,31.51000022888184,31.96999931335449,23.24370765686035,1494500.0,OHI,0.8692181126218028,0.8826300341273963,0.8665893618926088,1.016827126331923,-0.1476090137101202,-0.23836573604192,-0.2203489244221914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,31.96999931335449,32.22999954223633,31.8799991607666,32.189998626708984,23.40365219116211,1570600.0,OHI,0.8607407801012106,0.871523686469734,0.8666715456746046,1.016900814218988,-0.1561600341177773,-0.2450600376275724,-0.2093237987500507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,32.20000076293945,32.31999969482422,32.040000915527344,32.11000061035156,23.345495223999023,1376500.0,OHI,0.8520749135420351,0.8864122614138852,0.8872239601371367,1.0195478153138224,-0.1674729017717873,-0.2301386409253163,-0.1906095811806875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,32.11000061035156,32.20000076293945,31.96999931335449,32.20000076293945,23.410924911499023,1048700.0,OHI,0.8592050214488808,0.8690335485377422,0.8870785860953829,1.0187296628598663,-0.1595246414109855,-0.2478919772398023,-0.1783954231290812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,32.20000076293945,32.2400016784668,31.770000457763672,31.850000381469727,23.15645980834961,1703200.0,OHI,0.8721726193663043,0.8715315501125392,0.8921066361004935,1.0231439317955078,-0.1509713124292034,-0.2427066028521428,-0.176350515765095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,31.850000381469727,31.940000534057617,31.61000061035156,31.64999961853028,23.01105308532715,1635500.0,OHI,0.8722003935705483,0.8684436440743646,0.9119935240975964,1.023176662025299,-0.1509762684547509,-0.2323492397720299,-0.1673872962002568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,31.64999961853028,31.690000534057617,31.14999961853028,31.51000022888184,22.90926742553711,1832600.0,OHI,0.8695957906774877,0.8978702451924702,0.923202326789972,1.028738706809164,-0.1591429161316763,-0.2103435763620954,-0.1706189354953324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,31.700000762939453,31.71999931335449,31.290000915527344,31.31999969482422,22.771127700805664,1506200.0,OHI,0.8778048132662467,0.875923525222201,0.9531457087744328,1.0357335667629224,-0.1579287534966756,-0.2284450054652403,-0.1378763255464283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,31.39999961853028,32.04999923706055,31.34000015258789,31.75,23.083755493164062,2366800.0,OHI,0.8617363336080966,0.8693333364180863,0.9591771509706726,1.0327543330408862,-0.1710179994327895,-0.2090856171779543,-0.136951647764397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,31.200000762939453,31.21999931335449,30.809999465942383,30.96999931335449,22.98726463317871,2278300.0,OHI,0.8669680508883751,0.8541196704565662,0.9720338962658897,1.0448229351223306,-0.1778548842339554,-0.1919912631159125,-0.1383555961289773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,30.14999961853028,30.14999961853028,27.8700008392334,28.86000061035156,21.42113494873047,16211500.0,OHI,0.942134268804731,0.9364525052614032,1.0478387020601478,1.0378093145840102,-0.0956750457792792,-0.117203863153088,-0.0597412490682756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,28.479999542236328,28.59000015258789,28.020000457763672,28.059999465942383,20.82733726501465,8039500.0,OHI,0.9543836301274332,0.9547503128112832,1.076963251966226,1.0388512590749122,-0.0844676289474789,-0.0998337055405665,-0.0324793542928425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,28.059999465942383,28.100000381469727,27.31999969482422,27.8799991607666,20.69373321533203,6072100.0,OHI,0.960545375647635,0.9322417045763316,1.0665618321106014,1.0310647944789963,-0.0705194188313613,-0.0858046375436678,-0.0379401791749807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,28.0,28.459999084472656,27.729999542236328,28.38999938964844,21.07227897644043,3620200.0,OHI,0.94822122090963,0.9432916154618106,1.0596282946065163,1.0262436118253355,-0.0780223909157057,-0.0823447901059418,-0.0481820240828498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,28.420000076293945,28.6299991607666,28.049999237060547,28.11000061035156,20.86445045471192,2471500.0,OHI,0.9630024039716312,0.9618023836041034,1.061576942130167,1.0311845275729687,-0.0681821236013375,-0.0743085455983409,-0.0441513422059396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,28.11000061035156,28.309999465942383,27.90999984741211,28.1200008392334,20.871870040893555,2771700.0,OHI,0.9811522040239714,0.9825995390058055,1.063069828749695,1.0414917955670933,-0.0603395915431218,-0.0633102710218604,-0.0487565303453751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,28.200000762939453,28.38999938964844,28.100000381469727,28.200000762939453,20.931251525878903,1929800.0,OHI,0.976595871479544,0.93074870393705,1.0790766979855304,1.0390384642435906,-0.0624425927640466,-0.1302560591606886,-0.0355766074158212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,28.170000076293945,28.450000762939453,28.030000686645508,28.059999465942383,20.82733726501465,1796300.0,OHI,0.9828939414294928,0.9445236756220944,1.0968309696311829,1.0401272810196784,-0.0572333395901856,-0.1310511771119978,-0.0158480231951405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,28.06999969482422,28.3799991607666,28.020000457763672,28.049999237060547,20.819917678833008,1741400.0,OHI,0.9950088098418116,0.9770130600763146,1.1152213527149548,1.0393664161720684,-0.0443576063302567,-0.0988801885641031,0.0018833923600267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,28.100000381469727,28.239999771118164,27.940000534057617,28.170000076293945,20.90898323059082,2801900.0,OHI,0.9897053810371864,0.962300803050155,1.1153248547822272,1.0305050740272153,-0.0407996929900288,-0.1043664117161657,0.0036922939516204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,28.170000076293945,28.709999084472656,28.06999969482422,28.34000015258789,21.03516960144043,3001700.0,OHI,0.9950597937867632,0.929766975288632,1.122366921228633,1.043144349882203,-0.0480845560954398,-0.1351738071541903,0.008714700390382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,28.36000061035156,28.3799991607666,27.040000915527344,27.200000762939453,20.189010620117188,7307600.0,OHI,1.0452205490561233,0.9709960154394164,1.1740479039110217,1.0570826794517585,-0.0118621303956352,-0.0969537028341807,0.0634198044803737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,27.229999542236328,27.350000381469727,26.84000015258789,27.21999931335449,20.2038516998291,5563300.0,OHI,1.013592932524734,0.9853433096971036,1.1898015574403238,1.0412088647392546,-0.0276159322145206,-0.0851359026405145,0.0775868466771756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,27.11000061035156,27.46999931335449,27.06999969482422,27.13999938964844,20.14447784423828,2242800.0,OHI,0.9985259680719836,0.99051328654961,1.1878826394867097,1.0392013474275237,-0.0406753793555401,-0.0848077611293554,0.0879432675690339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,27.1299991607666,27.13999938964844,26.43000030517578,26.799999237060547,19.89211082458496,6467300.0,OHI,1.0052237013499126,0.9786051560067676,1.192356073503276,1.0381241126825425,-0.0329004113326298,-0.0791044046220911,0.0851881217141443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,26.809999465942383,27.200000762939453,26.799999237060547,27.100000381469727,20.114784240722656,3965400.0,OHI,0.9926198138809816,0.9636117785612284,1.176051447286823,1.03199537924298,-0.0393755653619984,-0.0789897612422183,0.0704819820674185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,27.14999961853028,27.440000534057617,27.020000457763672,27.209999084472656,20.196430206298828,2535100.0,OHI,0.9981624830740108,0.9762891658747882,1.17129714887863,1.0328322263084138,-0.0346697432344029,-0.0582144804435914,0.0616731101826195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,27.25,27.440000534057617,27.020000457763672,27.040000915527344,20.07024955749512,1126800.0,OHI,1.0114644767624248,1.0074424635529404,1.182161883893425,1.032019884081241,-0.0205554073188158,-0.0352685584417682,0.0651368124041886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,27.01000022888184,27.13999938964844,26.81999969482422,26.84000015258789,19.92180252075196,2615100.0,OHI,1.0245900289542258,1.0309870153096832,1.189795229417386,1.0369551897736955,-0.0123651608194699,-0.026044221480685,0.0727277339315863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,26.799999237060547,26.989999771118164,26.739999771118164,26.93000030517578,19.98860549926757,2485500.0,OHI,1.022651321315149,1.0328693734776646,1.195973944506119,1.020376345675996,0.0022749756391529,-0.0205438062757197,0.0845746944749843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,26.8700008392334,27.18000030517578,26.690000534057617,26.799999237060547,19.89211082458496,3363400.0,OHI,1.0235076628637203,1.0474400948491231,1.209232735604234,1.026253639124301,-0.0027459762605805,-0.0066132598060866,0.0969484721620168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,26.799999237060547,26.979999542236328,26.59000015258789,26.850000381469727,19.929224014282227,2779100.0,OHI,1.0178771368902766,1.0424359005892914,1.222650804845371,1.0246409570196735,-0.0067638201293969,-0.0069892818845569,0.1118491029114359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,26.780000686645508,27.190000534057617,26.75,27.190000534057617,20.18158531188965,2209300.0,OHI,0.9985289618723738,1.02450060547419,1.195369740920557,1.029880242563007,-0.031351280690633,-0.0437396702171515,0.0862058102521663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,27.21999931335449,27.26000022888184,26.76000022888184,26.780000686645508,19.877269744873047,2521000.0,OHI,1.0067212568275283,1.0524318484996371,1.2282031018055708,1.036157586789428,-0.0294363299618996,-0.0181794494539215,0.1107923793504608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,26.780000686645508,27.040000915527344,26.780000686645508,26.780000686645508,19.877269744873047,2061300.0,OHI,1.0149362648868956,1.0447778007859585,1.227810448754843,1.0465343935592823,-0.0315981286723867,-0.0266318542392478,0.1027852396999791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,26.799999237060547,26.93000030517578,26.63999938964844,26.920000076293945,19.981182098388672,2312200.0,OHI,0.992570371559697,1.0401059804537922,1.2210344052736692,1.048372731047773,-0.0558023594880761,-0.0290333641325311,0.0930520501926233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,26.850000381469727,27.25,26.84000015258789,27.06999969482422,20.09251594543457,2215300.0,OHI,0.9830069777056112,1.03547831766146,1.2030001143886166,1.0387885930282448,-0.0557816153226335,-0.0215404952473141,0.0883891116056099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,27.14999961853028,27.600000381469727,27.14999961853028,27.59000015258789,20.47848129272461,2530300.0,OHI,0.9641175781358422,1.025620628164054,1.1990078443666918,1.0447156071702373,-0.080598029034395,-0.0313614091272305,0.0851819766624228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,27.59000015258789,27.739999771118164,27.46999931335449,27.540000915527344,20.44137382507324,2516300.0,OHI,0.948438332630256,1.0181787780296792,1.213788214739959,1.0484619827112251,-0.1000236500809691,-0.0264447418049718,0.1093370232990398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,27.51000022888184,27.709999084472656,27.5,27.57999992370605,20.4710636138916,1706800.0,OHI,0.946700341842101,1.0018380220583143,1.2154600324074027,1.0415757419863072,-0.0948754001442062,-0.0469491847902787,0.1079635604779678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,27.600000381469727,28.0,27.600000381469727,27.90999984741211,20.71600151062012,2046200.0,OHI,0.9541382860803608,0.9826486161549544,1.2003353051624086,1.0495576207370112,-0.0954193346566504,-0.0662271760004349,0.1098410936243081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,27.84000015258789,28.049999237060547,27.729999542236328,27.8799991607666,20.69373321533203,2900100.0,OHI,0.9440460534683888,0.978927092884486,1.193326756057159,1.0539026313731312,-0.1098565779047424,-0.0517993998503891,0.0928745917454938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,28.049999237060547,28.3799991607666,28.0,28.200000762939453,20.931251525878903,3537800.0,OHI,0.9397164426038118,0.9496471843822916,1.1514379801574706,1.0520989179928428,-0.112382475389031,-0.0510760132304797,0.0776034185858711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,28.239999771118164,28.6299991607666,28.229999542236328,28.43000030517578,21.10196876525879,2501300.0,OHI,0.9447764719132058,0.9358360896167754,1.159141552648441,1.049480051520865,-0.1047035796076593,-0.0800573987902093,0.0877491767350404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,28.450000762939453,28.489999771118164,27.440000534057617,27.59000015258789,20.47848129272461,2293000.0,OHI,1.0018123018580705,0.9803017187342536,1.181851796589281,1.0585213557872055,-0.0567090539291352,-0.0243052495581302,0.1042770831221269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,27.56999969482422,27.739999771118164,26.950000762939453,27.100000381469727,20.114784240722656,3553800.0,OHI,1.0140221734620147,1.0267684056613255,1.2032209551732702,1.0561912314345747,-0.0421690579725599,0.0246410254178681,0.122764899242804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,27.07999992370605,27.11000061035156,26.770000457763672,26.940000534057617,19.99602127075196,2852000.0,OHI,1.0348925386272023,1.0286821204093144,1.2376980627211411,1.054691754118366,-0.0197992154911637,0.0146857320009128,0.1593076210442332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,26.89999961853028,27.1299991607666,26.850000381469727,26.89999961853028,19.966333389282227,1709700.0,OHI,1.018959202660194,1.005447020087391,1.2438395511548457,1.0628648969920689,-0.0439056943318747,0.0143091198821158,0.1556967367959212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,26.89999961853028,27.350000381469727,26.82999992370605,27.15999984741211,20.159318923950195,2039600.0,OHI,1.0011045208433604,1.004123361561975,1.2420016142996944,1.054562443450246,-0.0534579226068856,0.0027119975702829,0.1450453766766892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,27.239999771118164,27.809999465942383,27.200000762939453,27.350000381469727,20.30034446716309,2346500.0,OHI,0.9844070787929262,1.011762128159063,1.2160670819104016,1.0427572783556516,-0.0583501995627253,-0.0001855942501065,0.111786208818726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,27.350000381469727,27.51000022888184,27.09000015258789,27.5,20.411680221557617,1737700.0,OHI,1.0077342647580048,0.9842551566359382,1.2063742063218776,1.039387058829826,-0.0316527940718212,-0.0314888093220936,0.1044608077438227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,27.5,27.799999237060547,27.420000076293945,27.540000915527344,20.44137382507324,2150100.0,OHI,0.9757546933811896,0.9895239105633048,1.2050035237857168,1.0452598484191695,-0.0695051550379799,-0.0105208280773477,0.1032225304809473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,27.540000915527344,27.559999465942383,27.18000030517578,27.43000030517578,20.35972785949707,1979800.0,OHI,0.9856456981359352,0.9912504364429872,1.21405393728018,1.0173995405954512,-0.031753842459516,-0.0022581822856658,0.1134581273238528,5534000.0,4936302000.0,4885047000.0,3555091000.0,333167000.0,,8773305000.0,19831000.0,99070000.0,150466000.0,644690000.0,-1401042000.0,701785000.0,85937000.0,162423000.0,,-1401042000.0,6279132000.0,829306000.0,312858000.0,2904867000.0,644299000.0,4572158000.0,-31176000.0,0.0,-285133000.0,193961000.0,-303815000.0,-17228000.0,58842000.0,100419000.0,-10468000.0,568000.0,577912000.0,275681000.0,2754000.0,-502603000.0,-70280000.0,-54015000.0,279804000.0
2018-01-03,27.5,27.6299991607666,27.229999542236328,27.32999992370605,20.28550148010254,1530100.0,OHI,0.9678772256355987,0.988502220640509,1.205795620211472,0.9765980219270426,-0.0087207962914438,-0.0154465716833465,0.1103471593259577,5534000.0,4936302000.0,4885047000.0,3555091000.0,333167000.0,,8773305000.0,19831000.0,99070000.0,150466000.0,644690000.0,-1401042000.0,701785000.0,85937000.0,162423000.0,,-1401042000.0,6279132000.0,829306000.0,312858000.0,2904867000.0,644299000.0,4572158000.0,-31176000.0,0.0,-285133000.0,193961000.0,-303815000.0,-17228000.0,58842000.0,100419000.0,-10468000.0,568000.0,577912000.0,275681000.0,2754000.0,-502603000.0,-70280000.0,-54015000.0,279804000.0
2018-01-04,27.32999992370605,27.450000762939453,27.13999938964844,27.14999961853028,20.15189743041992,2097400.0,OHI,0.99543358423412,0.9920360785272831,1.2134025618343958,0.9849127815791188,0.0105208026550011,-0.0063208577917089,0.1238077020511982,5534000.0,4936302000.0,4885047000.0,3555091000.0,333167000.0,,8773305000.0,19831000.0,99070000.0,150466000.0,644690000.0,-1401042000.0,701785000.0,85937000.0,162423000.0,,-1401042000.0,6279132000.0,829306000.0,312858000.0,2904867000.0,644299000.0,4572158000.0,-31176000.0,0.0,-285133000.0,193961000.0,-303815000.0,-17228000.0,58842000.0,100419000.0,-10468000.0,568000.0,577912000.0,275681000.0,2754000.0,-502603000.0,-70280000.0,-54015000.0,279804000.0
2018-01-05,27.200000762939453,27.200000762939453,26.770000457763672,26.959999084472656,20.0108699798584,3198400.0,OHI,0.993705260631529,0.9819209130017093,1.2067380714159963,0.9789917900086822,0.0147134706228467,-0.0177059060799459,0.1168487005275977,5534000.0,4936302000.0,4885047000.0,3555091000.0,333167000.0,,8773305000.0,19831000.0,99070000.0,150466000.0,644690000.0,-1401042000.0,701785000.0,85937000.0,162423000.0,,-1401042000.0,6279132000.0,829306000.0,312858000.0,2904867000.0,644299000.0,4572158000.0,-31176000.0,0.0,-285133000.0,193961000.0,-303815000.0,-17228000.0,58842000.0,100419000.0,-10468000.0,568000.0,577912000.0,275681000.0,2754000.0,-502603000.0,-70280000.0,-54015000.0,279804000.0
2018-01-08,26.940000534057617,27.239999771118164,26.8799991607666,27.18000030517578,20.174161911010746,1570500.0,OHI,0.9562509318506038,0.9720879249085118,1.1760728466321155,0.942840182406444,0.0134107494441598,-0.019636559565805,0.088722840979061,5534000.0,4936302000.0,4885047000.0,3555091000.0,333167000.0,,8773305000.0,19831000.0,99070000.0,150466000.0,644690000.0,-1401042000.0,701785000.0,85937000.0,162423000.0,,-1401042000.0,6279132000.0,829306000.0,312858000.0,2904867000.0,644299000.0,4572158000.0,-31176000.0,0.0,-285133000.0,193961000.0,-303815000.0,-17228000.0,58842000.0,100419000.0,-10468000.0,568000.0,577912000.0,275681000.0,2754000.0,-502603000.0,-70280000.0,-54015000.0,279804000.0
2018-01-09,27.18000030517578,27.239999771118164,26.71999931335449,26.71999931335449,19.83272933959961,1671400.0,OHI,1.00224753420397,1.00148027584371,1.217970810329848,0.9530778204901076,0.0491697137138623,0.0002560287962949,0.1286729919789699,5534000.0,4936302000.0,4885047000.0,3555091000.0,333167000.0,,8773305000.0,19831000.0,99070000.0,150466000.0,644690000.0,-1401042000.0,701785000.0,85937000.0,162423000.0,,-1401042000.0,6279132000.0,829306000.0,312858000.0,2904867000.0,644299000.0,4572158000.0,-31176000.0,0.0,-285133000.0,193961000.0,-303815000.0,-17228000.0,58842000.0,100419000.0,-10468000.0,568000.0,577912000.0,275681000.0,2754000.0,-502603000.0,-70280000.0,-54015000.0,279804000.0
2018-01-10,26.65999984741211,26.71999931335449,26.43000030517578,26.61000061035156,19.75108337402344,1451700.0,OHI,1.016019111454125,1.017174659902179,1.2052178140260363,0.966664672858564,0.0493544385955611,0.0039000819059706,0.1194327745663872,5534000.0,4936302000.0,4885047000.0,3555091000.0,333167000.0,,8773305000.0,19831000.0,99070000.0,150466000.0,644690000.0,-1401042000.0,701785000.0,85937000.0,162423000.0,,-1401042000.0,6279132000.0,829306000.0,312858000.0,2904867000.0,644299000.0,4572158000.0,-31176000.0,0.0,-285133000.0,193961000.0,-303815000.0,-17228000.0,58842000.0,100419000.0,-10468000.0,568000.0,577912000.0,275681000.0,2754000.0,-502603000.0,-70280000.0,-54015000.0,279804000.0
