,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Net Income,159978000.0,61396000.0,-91291000.0,99307000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Investments,,2296000.0,4391000.0,-9892000.0
Total Cashflows From Investing Activities,,-33085000.0,40768000.0,-41586000.0
Net Borrowings,,-14083000.0,-64625000.0,-301859000.0
Total Cash From Financing Activities,,-38020000.0,-223450000.0,-459235000.0
Change To Operating Activities,,35848000.0,-6867000.0,9657000.0
Issuance Of Stock,,150995000.0,150995000.0,150995000.0
Change In Cash,,127443000.0,-1450000.0,-310457000.0
Effect Of Exchange Rate,,1189000.0,-221000.0,-12000.0
Total Cash From Operating Activities,,197359000.0,181453000.0,190376000.0
Depreciation,,76896000.0,77410000.0,80079000.0
Other Cashflows From Investing Activities,,551000.0,551000.0,35000.0
Dividends Paid,,-152567000.0,-152579000.0,-152561000.0
Change To Account Receivables,,-11558000.0,-9947000.0,-5320000.0
Other Cashflows From Financing Activities,,-22365000.0,-6237000.0,-4781000.0
Change To Netincome,,30553000.0,209686000.0,4192000.0
Repurchase Of Stock,,,-9000.0,-34000.0
