,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-2000000.0,-7000000.0,-14000000.0,-3000000.0
Change To Liabilities,124000000.0,51000000.0,-3000000.0,-49000000.0
Total Cashflows From Investing Activities,-571000000.0,-374000000.0,-361000000.0,-326000000.0
Net Borrowings,326000000.0,-256000000.0,249000000.0,-96000000.0
Total Cash From Financing Activities,143000000.0,-364000000.0,-589000000.0,-375000000.0
Change To Operating Activities,43000000.0,-1000000.0,5000000.0,6000000.0
Issuance Of Stock,4000000.0,3000000.0,1000000.0,9000000.0
Net Income,348000000.0,413000000.0,443000000.0,519000000.0
Change In Cash,401000000.0,-63000000.0,-268000000.0,83000000.0
Total Cash From Operating Activities,829000000.0,680000000.0,703000000.0,769000000.0
Depreciation,205000000.0,210000000.0,247000000.0,209000000.0
Dividends Paid,-170000000.0,-174000000.0,-173000000.0,-165000000.0
Change To Inventory,-14000000.0,-43000000.0,-50000000.0,-34000000.0
Change To Account Receivables,-3000000.0,-61000000.0,-70000000.0,-44000000.0
Other Cashflows From Financing Activities,-17000000.0,63000000.0,-9000000.0,-9000000.0
Change To Netincome,126000000.0,111000000.0,131000000.0,162000000.0
Capital Expenditures,-340000000.0,-328000000.0,-350000000.0,-314000000.0
Effect Of Exchange Rate,,-5000000.0,-21000000.0,15000000.0
Other Cashflows From Investing Activities,,1000000.0,2000000.0,2000000.0
Repurchase Of Stock,,,-657000000.0,-123000000.0
