,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,476000000.0,-494000000.0,334000000.0,-715000000.0
Change To Liabilities,-4038000000.0,1521000000.0,395000000.0,939000000.0
Total Cashflows From Investing Activities,-263000000.0,-1553000000.0,-559000000.0,-1581000000.0
Net Borrowings,3195000000.0,831000000.0,-500000000.0,990000000.0
Total Cash From Financing Activities,4077000000.0,175000000.0,-1489000000.0,688000000.0
Change To Operating Activities,-588000000.0,61000000.0,167000000.0,186000000.0
Issuance Of Stock,319000000.0,301000000.0,166000000.0,229000000.0
Net Income,-2612000000.0,565000000.0,406000000.0,378000000.0
Change In Cash,41000000.0,1392000000.0,-212000000.0,1099000000.0
Repurchase Of Stock,-425000000.0,-743000000.0,-923000000.0,-312000000.0
Effect Of Exchange Rate,61000000.0,3000000.0,-139000000.0,147000000.0
Total Cash From Operating Activities,-3834000000.0,2767000000.0,1975000000.0,1845000000.0
Depreciation,300000000.0,354000000.0,480000000.0,491000000.0
Other Cashflows From Investing Activities,58000000.0,21000000.0,38000000.0,13000000.0
Dividends Paid,-123000000.0,-195000000.0,-186000000.0,-176000000.0
Change To Account Receivables,1781000000.0,-368000000.0,-282000000.0,-456000000.0
Other Cashflows From Financing Activities,-21000000.0,-19000000.0,-46000000.0,-43000000.0
Change To Netincome,787000000.0,101000000.0,228000000.0,-61000000.0
Capital Expenditures,-797000000.0,-1160000000.0,-878000000.0,-710000000.0
