,Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
0,Capital Surplus,7411000000.0,7404000000.0,6694000000.0,6679000000.0
1,Total Liab,41811000000.0,39382000000.0,39931000000.0,40071000000.0
2,Total Stockholder Equity,14700000000.0,14575000000.0,13777000000.0,13385000000.0
3,Deferred Long Term Liab,3552000000.0,2737000000.0,2918000000.0,2973000000.0
4,Other Current Liab,1754000000.0,1576000000.0,1496000000.0,1425000000.0
5,Total Assets,56511000000.0,53957000000.0,53708000000.0,53456000000.0
6,Common Stock,1345000000.0,1344000000.0,1314000000.0,1313000000.0
7,Other Current Assets,947000000.0,671000000.0,626000000.0,567000000.0
8,Retained Earnings,6082000000.0,5968000000.0,5912000000.0,5538000000.0
9,Other Liab,14177000000.0,14081000000.0,14183000000.0,14010000000.0
10,Treasury Stock,-138000000.0,-141000000.0,-143000000.0,-145000000.0
11,Other Assets,7258000000.0,6316000000.0,6179000000.0,6800000000.0
12,Cash,1039000000.0,129000000.0,885000000.0,1625000000.0
13,Total Current Liabilities,4877000000.0,4239000000.0,4393000000.0,5473000000.0
14,Short Long Term Debt,21000000.0,421000000.0,401000000.0,1101000000.0
15,Other Stockholder Equity,-138000000.0,-141000000.0,-143000000.0,-145000000.0
16,Property Plant Equipment,44664000000.0,44129000000.0,43461000000.0,42029000000.0
17,Total Current Assets,4315000000.0,3275000000.0,3837000000.0,4390000000.0
18,Long Term Investments,274000000.0,237000000.0,231000000.0,237000000.0
19,Net Tangible Assets,14700000000.0,14575000000.0,13777000000.0,13385000000.0
20,Net Receivables,1550000000.0,1630000000.0,1485000000.0,1412000000.0
21,Long Term Debt,21470000000.0,19645000000.0,19960000000.0,19463000000.0
22,Inventory,469000000.0,535000000.0,512000000.0,487000000.0
23,Accounts Payable,1213000000.0,1237000000.0,1602000000.0,1188000000.0
0,Change To Liabilities,-21000000.0,64000000.0,63000000.0,41000000.0
1,Total Cashflows From Investing Activities,-1035000000.0,-1719000000.0,-441000000.0,-974000000.0
2,Net Borrowings,2314000000.0,-216000000.0,-1118000000.0,2092000000.0
3,Total Cash From Financing Activities,2081000000.0,289000000.0,-1334000000.0,1885000000.0
4,Change To Operating Activities,-1072000000.0,114000000.0,-31000000.0,-204000000.0
5,Net Income,362000000.0,288000000.0,603000000.0,287000000.0
6,Change In Cash,910000000.0,-756000000.0,-749000000.0,1390000000.0
7,Total Cash From Operating Activities,-136000000.0,674000000.0,1026000000.0,479000000.0
8,Depreciation,547000000.0,529000000.0,546000000.0,508000000.0
9,Other Cashflows From Investing Activities,-11000000.0,-31000000.0,-13000000.0,-12000000.0
10,Dividends Paid,-223000000.0,-218000000.0,-217000000.0,-217000000.0
11,Change To Inventory,39000000.0,-43000000.0,-52000000.0,-18000000.0
12,Change To Account Receivables,66000000.0,-173000000.0,-100000000.0,-40000000.0
13,Other Cashflows From Financing Activities,-10000000.0,1000000.0,-4000000.0,10000000.0
14,Change To Netincome,-57000000.0,-105000000.0,-3000000.0,-95000000.0
15,Capital Expenditures,-1024000000.0,-1688000000.0,-1112000000.0,-962000000.0
16,Issuance Of Stock,,722000000.0,5000000.0,5000000.0
