Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-19,203.3300018310547,210.02999877929688,203.0,209.5,202.3052978515625,709600,MLM,0.996372380127739,1.1391102767478134,0.9353947872574724,1.0195478153138224,-0.0231754351860834,0.0225593744086118,-0.1424387540603517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,210.3600006103516,216.4900054931641,209.72999572753903,216.1600036621093,208.736572265625,708000,MLM,0.9596594530898204,1.1124510956332567,0.9147516476897256,1.0187296628598663,-0.0590702097700459,-0.0044744301442878,-0.1507223615347385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,216.5500030517578,217.4900054931641,212.97000122070312,213.25,205.9265289306641,498300,MLM,0.9713013151470616,1.1132988445642398,0.9532303155672724,1.0231439317955078,-0.0518426166484461,-0.0009393084004423,-0.1152268362983161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,214.0599975585937,217.97999572753903,213.02999877929688,216.58999633789065,209.15182495117188,527900,MLM,0.950644102775711,1.0911800810302843,0.945903085538792,1.023176662025299,-0.0725325592495883,-0.0096128028161102,-0.1334777347590612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,214.9199981689453,215.9199981689453,210.0599975585937,212.22999572753903,204.94155883789065,677000,MLM,0.9509494790057365,1.0773806962225587,0.9682219186139578,1.028738706809164,-0.0777892278034275,-0.0308331253320068,-0.1255993436713467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,212.9499969482422,217.5,210.6300048828125,216.9199981689453,209.4705047607422,508200,MLM,0.9420522894356652,1.035191867865193,0.9882613159124084,1.0357335667629224,-0.0936812773272571,-0.0691766628222483,-0.1027607184084528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,216.1199951171875,217.3000030517578,213.0,217.1199951171875,209.66363525390625,367100,MLM,0.9603443567912588,1.002899236098557,0.9834191816377202,1.0327543330408862,-0.0724099762496273,-0.0755197174974837,-0.1127096170973493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,216.9100036621093,219.1499938964844,216.2400054931641,217.8600006103516,210.37820434570312,465500,MLM,0.9585544600099252,0.9618203532427488,0.9713665704770156,1.0448229351223306,-0.0862684751124054,-0.0842905803297299,-0.1390229219178513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,217.97999572753903,219.1199951171875,216.009994506836,216.8500061035156,209.4029083251953,412700,MLM,0.9364929129592902,0.9725848401299704,0.997796323353296,1.0378093145840102,-0.10131640162472,-0.0810715282845209,-0.1097836277751274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,216.8999938964844,217.9100036621093,213.1499938964844,217.3000030517578,209.83746337890625,734800,MLM,0.9612551945519124,1.0092626419548474,0.9865791714138868,1.0388512590749122,-0.0775960645229997,-0.0453213763970024,-0.1228634348451817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,211.4499969482422,221.1600036621093,206.22000122070312,208.9600067138672,201.7838592529297,1755800,MLM,0.9874397568017258,0.999524958471676,1.0435939455117835,1.0310647944789963,-0.0436250376772705,-0.0185213836483234,-0.0609080657737985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,207.5800018310547,213.27999877929688,207.22999572753903,211.8099975585937,204.5359802246093,589400,MLM,0.9533833862883055,1.0142738205986512,1.0349097726355465,1.0262436118253355,-0.0728602255370302,-0.0113625849691012,-0.0729005460538196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,211.1300048828125,216.3000030517578,211.1300048828125,212.57000732421875,205.2698669433593,452000,MLM,0.9831632121336557,1.003010355050479,1.008721087114533,1.0311845275729687,-0.048021315439313,-0.0331005741519654,-0.0970071972215738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,211.8800048828125,213.4199981689453,207.8000030517578,210.0399932861328,202.82672119140625,539300,MLM,1.021485351235423,1.0420486002131135,1.04860374895467,1.0414917955670933,-0.0200064443316703,-0.0038612098145525,-0.0632226101404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,210.1000061035156,213.52999877929688,208.6100006103516,213.1999969482422,205.87823486328125,468600,MLM,0.9808690587822688,1.0138656207077803,1.0260428139144038,1.0390384642435906,-0.0581694054613217,-0.0471391423899583,-0.0886104914869478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,212.67999267578125,214.0,209.5800018310547,212.9499969482422,205.6368408203125,474700,MLM,0.975291200699048,1.0474790555730014,1.0192771686898254,1.0401272810196784,-0.0648360803206304,-0.0280957971610908,-0.093401824136498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,212.4600067138672,213.6600036621093,211.07000732421875,213.25,205.9265289306641,262800,MLM,0.9774905911933822,1.0162123198514832,1.0329133915562558,1.0393664161720684,-0.0618758249786861,-0.0596809287889346,-0.0804245687986722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,211.67999267578125,213.08999633789065,211.0500030517578,212.47000122070312,205.1732940673828,353300,MLM,0.9536762590158124,1.0097555174730295,1.0323567850246873,1.0305050740272153,-0.0768288150114028,-0.0569116972932912,-0.0792757758059194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,212.32000732421875,213.08999633789065,211.1499938964844,212.1600036621093,204.8739318847656,448400,MLM,0.9656502478881878,1.002823197919238,1.0305044055025625,1.043144349882203,-0.0774941019940153,-0.0621175845235844,-0.0831478153356883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,211.6000061035156,211.6000061035156,205.7899932861328,206.17999267578125,199.09933471679688,640900,MLM,1.009162124907286,1.030985255101595,1.070280715140678,1.0570826794517585,-0.0479205545444725,-0.036964463172002,-0.0403473842899699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,206.67999267578125,210.92999267578125,205.8999938964844,209.3800048828125,202.1894378662109,483700,MLM,0.9747859111003075,1.0126440236645844,1.0589595845105997,1.0412088647392546,-0.066422953638947,-0.0578351886730337,-0.0532551262525484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,208.44000244140625,210.38999938964844,207.2899932861328,207.72000122070312,200.5864715576172,361400,MLM,0.9872554654073388,1.0188066228828048,1.0796784636116856,1.0392013474275237,-0.0519458820201849,-0.0565144247961606,-0.0202609083059901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,207.7899932861328,211.67999267578125,207.6100006103516,208.7400054931641,201.5714111328125,325500,MLM,1.010516053372156,0.9899207308543166,1.0853941928439454,1.0381241126825425,-0.0276080593103864,-0.067788829774542,-0.0217737589451862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,209.509994506836,209.6699981689453,207.3500061035156,207.44000244140625,200.31602478027344,459000,MLM,1.0197957618695008,0.9851584155316104,1.102820090721212,1.03199537924298,-0.0121996173734792,-0.0574431242718362,-0.0027493744981925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,208.1699981689453,208.4900054931641,206.72999572753903,207.1300048828125,200.01670837402344,632600,MLM,1.0526244641274858,0.9872132874641592,1.1014585039473097,1.0328322263084138,0.019792237819072,-0.0472903588542205,-0.0081655347487006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,207.44000244140625,208.0500030517578,205.7899932861328,205.8999938964844,198.8289489746093,135000,MLM,1.0619785005188616,0.9965247565434022,1.1122412925904197,1.032019884081241,0.0299586164376208,-0.0461862654513064,-0.0047837788988165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,206.0,206.6999969482422,200.2700042724609,201.82000732421875,194.8890686035156,621900,MLM,1.0797733367261055,1.0221940535144554,1.1445488461312614,1.0369551897736955,0.0428181469524098,-0.0348371832759129,0.0274813506454618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,201.759994506836,204.6600036621093,201.02999877929688,204.3500061035156,197.3321685791016,422400,MLM,1.0839610029444735,1.0253144031472674,1.1304278468564246,1.020376345675996,0.0635846572684775,-0.0280987766061169,0.0190285968252899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,204.5200042724609,208.92999267578125,202.75,208.509994506836,201.3492889404297,511600,MLM,1.081366880103537,1.002546298103152,1.1085987804899304,1.026253639124301,0.055113240979236,-0.0515070565520576,-0.0036854829522867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,208.19000244140625,209.0200042724609,204.77999877929688,208.38999938964844,201.65896606445312,542600,MLM,1.0917030230656626,0.9955244136580104,1.1096910226921737,1.0246409570196735,0.067062066045989,-0.0539007688158379,-0.0011106792417614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,208.8099975585937,208.8099975585937,200.6999969482422,202.6499938964844,196.1043395996093,533200,MLM,1.125092690618208,1.0344538322522736,1.139487767328302,1.029880242563007,0.095212448055201,-0.033786443439068,0.0303238366599112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,204.97000122070312,211.32000732421875,204.4100036621093,208.44000244140625,201.7073516845703,648700,MLM,1.09062550660624,1.0083150939326926,1.108991290098345,1.036157586789428,0.054467919816812,-0.0622962040208661,-0.008419432356765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,209.17999267578125,209.97999572753903,204.0800018310547,205.8999938964844,199.24940490722656,416900,MLM,1.118261061085193,1.0236740532189863,1.1180872979946634,1.0465343935592823,0.0717266675259107,-0.04773560180622,-0.0069379110602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,205.5500030517578,206.1499938964844,201.009994506836,201.509994506836,195.001205444336,590900,MLM,1.131507021464445,1.0281213831513805,1.149521671219887,1.048372731047773,0.0831342904166718,-0.0410179614349428,0.021539316138841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,201.509994506836,211.6999969482422,201.0800018310547,208.5500030517578,201.81378173828125,664500,MLM,1.0866940953275002,0.9872642421012806,1.0957912056704988,1.0387885930282448,0.0479055022992553,-0.0697545708074934,-0.0188197971125079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,209.9199981689453,215.47000122070312,208.8600006103516,214.1000061035156,207.1845245361328,868000,MLM,1.072582687713879,0.9698634081710586,1.0720756191336824,1.0447156071702373,0.0278670805436418,-0.0871186291202259,-0.0417502485705865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,214.0599975585937,215.08999633789065,207.3800048828125,208.67999267578125,201.9395904541016,604900,MLM,1.105807910089477,0.98208709435843,1.0809612860146196,1.0484619827112251,0.0573459273782519,-0.0625364254762209,-0.0234899054262995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,208.0800018310547,210.2400054931641,206.509994506836,207.25,200.5558013916016,708000,MLM,1.091387269493766,0.9874608412823704,1.1019377074437229,1.0415757419863072,0.0498115275074588,-0.0613263655662226,-0.005558764485712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,207.2700042724609,209.32000732421875,206.13999938964844,208.009994506836,201.291244506836,453600,MLM,1.0914857635673247,0.9960421694560332,1.085987888103107,1.0495576207370112,0.0419281428303135,-0.0528336226993561,-0.0045063234349933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,208.5,209.2100067138672,200.8000030517578,202.1999969482422,195.6688995361328,776400,MLM,1.1208703773902575,0.9997324413568146,1.1042805717722746,1.0539026313731312,0.0669677460171263,-0.0309940513780605,0.0038284074606094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,204.2899932861328,205.94000244140625,203.47000122070312,204.44000244140625,197.8365631103516,813300,MLM,1.110252296551665,1.0082393030629095,1.0794596116731143,1.0520989179928428,0.0581533785588221,0.0075161054501382,0.0056250501015149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,206.009994506836,209.0800018310547,203.8999938964844,207.6300048828125,200.9235076904297,584400,MLM,1.091894095888864,1.010173209141778,1.0692104473947397,1.049480051520865,0.042414044367999,-0.0057202792652066,-0.0021819285186608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,208.1100006103516,208.7400054931641,203.08999633789065,203.6699981689453,197.09141540527344,639500,MLM,1.1362497341595683,1.010821205577357,1.1010927580459942,1.0585213557872055,0.0777283783723625,0.0062142372849731,0.0235180445788401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,204.88999938964844,205.5399932861328,202.25,204.63999938964844,198.03009033203125,510300,MLM,1.1349686009508326,0.988203897334741,1.0913099760365537,1.0561912314345747,0.0787773695162579,-0.0139234829087163,0.0108539201060875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,206.259994506836,212.44000244140625,205.17999267578125,210.4900054931641,203.691146850586,731500,MLM,1.1313601370818698,0.9869731322022162,1.074957845482202,1.054691754118366,0.0766683829635037,-0.0270232562061853,-0.0034325961947059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,210.3600006103516,212.32000732421875,208.4499969482422,211.1000061035156,204.28143310546875,297600,MLM,1.1367123530787908,0.9559693505753154,1.07503860981366,1.0628648969920689,0.0738474560867221,-0.0351685496299598,-0.0131042045452645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,211.0800018310547,218.3099975585937,210.8600006103516,217.57000732421875,210.54248046875,626500,MLM,1.0888907844783402,0.9273568731722136,1.0499924917264043,1.054562443450246,0.0343283410280941,-0.0740544908194783,-0.0469637458966007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,218.22000122070312,219.7400054931641,215.8800048828125,218.1999969482422,211.15206909179688,643500,MLM,1.080843329073103,0.938687874067915,1.0465470526147376,1.0427572783556516,0.0380860507174514,-0.0732598483412545,-0.0577338204769379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,218.5800018310547,218.6000061035156,215.5,217.4600067138672,210.4360198974609,574000,MLM,1.0492504061485877,0.9587951245492125,1.0435971368563937,1.039387058829826,0.0098633473187617,-0.0569488414088193,-0.0583162617216612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,218.0,222.4499969482422,216.0500030517578,221.0399932861328,213.9003753662109,713700,MLM,1.0137530741341154,0.9168340386676584,1.0277397735439884,1.0452598484191695,-0.0315067742850541,-0.0832106999729941,-0.0740412197607811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,222.6199951171875,226.5399932861328,221.08999633789065,225.0,217.73245239257807,994800,MLM,0.9657333912478204,0.8890726631988057,1.0072416235286437,1.0173995405954512,-0.0516661493476308,-0.1044359555298473,-0.0933541864276834,506349000.0,3368007000.0,4310034000.0,4679600000.0,2877000.0,87804000.0,8992511000.0,628000.0,96965000.0,1440069000.0,888524000.0,2160290000.0,-129104000.0,101899000.0,1446364000.0,694216000.0,-129104000.0,3592813000.0,2631160000.0,2012961000.0,487240000.0,2727294000.0,600591000.0,183638000.0,299909000.0,-17900000.0,-386100000.0,1340300000.0,1124900000.0,14600000.0,10100000.0,713300000.0,1396400000.0,-111800000.0,657600000.0,297200000.0,43900000.0,-108900000.0,-79000000.0,-29300000.0,-4800000.0,-241300000.0,-453900000.0
2018-01-03,226.02999877929688,230.4900054931641,225.52999877929688,227.5,220.1517028808593,781400,MLM,0.919120934203557,0.9039272762658808,1.0011609481709765,0.9765980219270426,-0.0574770877234855,-0.1000215160579747,-0.0942875127145377,506349000.0,3368007000.0,4310034000.0,4679600000.0,2877000.0,87804000.0,8992511000.0,628000.0,96965000.0,1440069000.0,888524000.0,2160290000.0,-129104000.0,101899000.0,1446364000.0,694216000.0,-129104000.0,3592813000.0,2631160000.0,2012961000.0,487240000.0,2727294000.0,600591000.0,183638000.0,299909000.0,-17900000.0,-386100000.0,1340300000.0,1124900000.0,14600000.0,10100000.0,713300000.0,1396400000.0,-111800000.0,657600000.0,297200000.0,43900000.0,-108900000.0,-79000000.0,-29300000.0,-4800000.0,-241300000.0,-453900000.0
2018-01-04,230.0,230.6699981689453,226.19000244140625,228.0,220.63555908203125,797400,MLM,0.9230701295999632,0.8914837174986924,0.9905973012202576,0.9849127815791188,-0.0618426519791557,-0.1068732188202997,-0.0989975585629399,506349000.0,3368007000.0,4310034000.0,4679600000.0,2877000.0,87804000.0,8992511000.0,628000.0,96965000.0,1440069000.0,888524000.0,2160290000.0,-129104000.0,101899000.0,1446364000.0,694216000.0,-129104000.0,3592813000.0,2631160000.0,2012961000.0,487240000.0,2727294000.0,600591000.0,183638000.0,299909000.0,-17900000.0,-386100000.0,1340300000.0,1124900000.0,14600000.0,10100000.0,713300000.0,1396400000.0,-111800000.0,657600000.0,297200000.0,43900000.0,-108900000.0,-79000000.0,-29300000.0,-4800000.0,-241300000.0,-453900000.0
2018-01-05,228.1999969482422,228.77999877929688,225.0500030517578,227.3300018310547,219.9871826171875,558200,MLM,0.9626975087881874,0.8923477569660431,0.9954162701462432,0.9789917900086822,-0.0162942812204948,-0.1072790621156121,-0.0944731007421553,506349000.0,3368007000.0,4310034000.0,4679600000.0,2877000.0,87804000.0,8992511000.0,628000.0,96965000.0,1440069000.0,888524000.0,2160290000.0,-129104000.0,101899000.0,1446364000.0,694216000.0,-129104000.0,3592813000.0,2631160000.0,2012961000.0,487240000.0,2727294000.0,600591000.0,183638000.0,299909000.0,-17900000.0,-386100000.0,1340300000.0,1124900000.0,14600000.0,10100000.0,713300000.0,1396400000.0,-111800000.0,657600000.0,297200000.0,43900000.0,-108900000.0,-79000000.0,-29300000.0,-4800000.0,-241300000.0,-453900000.0
2018-01-08,226.94000244140625,230.25,225.75,230.25,222.81285095214844,573800,MLM,0.9051901749749336,0.8536105670744324,0.984711479309748,0.942840182406444,-0.0376500074315103,-0.1381139173998844,-0.1026385263433065,506349000.0,3368007000.0,4310034000.0,4679600000.0,2877000.0,87804000.0,8992511000.0,628000.0,96965000.0,1440069000.0,888524000.0,2160290000.0,-129104000.0,101899000.0,1446364000.0,694216000.0,-129104000.0,3592813000.0,2631160000.0,2012961000.0,487240000.0,2727294000.0,600591000.0,183638000.0,299909000.0,-17900000.0,-386100000.0,1340300000.0,1124900000.0,14600000.0,10100000.0,713300000.0,1396400000.0,-111800000.0,657600000.0,297200000.0,43900000.0,-108900000.0,-79000000.0,-29300000.0,-4800000.0,-241300000.0,-453900000.0
2018-01-09,230.0,232.1600036621093,227.8699951171875,228.009994506836,220.64523315429688,656900,MLM,0.9402219442793552,0.8748304138959017,0.9947375576807136,0.9530778204901076,-0.0128558762107524,-0.1263938331515134,-0.0945602606701645,506349000.0,3368007000.0,4310034000.0,4679600000.0,2877000.0,87804000.0,8992511000.0,628000.0,96965000.0,1440069000.0,888524000.0,2160290000.0,-129104000.0,101899000.0,1446364000.0,694216000.0,-129104000.0,3592813000.0,2631160000.0,2012961000.0,487240000.0,2727294000.0,600591000.0,183638000.0,299909000.0,-17900000.0,-386100000.0,1340300000.0,1124900000.0,14600000.0,10100000.0,713300000.0,1396400000.0,-111800000.0,657600000.0,297200000.0,43900000.0,-108900000.0,-79000000.0,-29300000.0,-4800000.0,-241300000.0,-453900000.0
2018-01-10,226.97999572753903,227.63999938964844,224.1300048828125,226.6300048828125,219.30984497070312,631400,MLM,0.9387987217424156,0.8925832951242948,0.9934837528674172,0.966664672858564,-0.0278659511161483,-0.1206912828719134,-0.0923012865922319,506349000.0,3368007000.0,4310034000.0,4679600000.0,2877000.0,87804000.0,8992511000.0,628000.0,96965000.0,1440069000.0,888524000.0,2160290000.0,-129104000.0,101899000.0,1446364000.0,694216000.0,-129104000.0,3592813000.0,2631160000.0,2012961000.0,487240000.0,2727294000.0,600591000.0,183638000.0,299909000.0,-17900000.0,-386100000.0,1340300000.0,1124900000.0,14600000.0,10100000.0,713300000.0,1396400000.0,-111800000.0,657600000.0,297200000.0,43900000.0,-108900000.0,-79000000.0,-29300000.0,-4800000.0,-241300000.0,-453900000.0
